name,region,address
"코끼리바위 (울릉도, 독도 국가지질공원)",경북 울릉도,경상북도 울릉군 북면 현포리
금오산도립공원,경북 구미시,경상북도 구미시 남통동
구미에코랜드,경북 구미시,경상북도 구미시 산동면 인덕1길 195
의성 금성산 고분군,경북 의성군,경상북도 의성군 금성면 초전1길
치산계곡,경북 영천시,경상북도 영천시 신녕면 치산리
독도전망대 케이블카,경북 울릉도,경상북도 울릉군 울릉읍 도동리
국립 운문산자연휴양림,경북 청도군,경상북도 청도군 운문면 운문로 763
경주역사유적지구[유네스코 세계문화유산],경북 경주시,경상북도 경주시 태종로 757
강구항,경북 영덕군,경북 영덕군 강구면 강구리
한국역사문화음식학교 라선재,경북 경주시,경상북도 경주시 보문로 424-33
예천 초간정,경북 예천군,경상북도 예천군 용문면 용문경천로 874
경주 독락당,경북 경주시,경상북도 경주시 안강읍 옥산서원길 300-3
절골협곡 (청송 국가지질공원),경북 청송군,경상북도 청송군 주왕산면 주산지리
분황사,경북 경주시,경상북도 경주시 분황로 94-11
영일대해수욕장,경북 포항시,경상북도 포항시 북구 해안로 95
경주 양남 주상절리 전망대,경북 경주시,경상북도 경주시 양남면 읍천리
청송 송소고택,경북 청송군,경상북도 청송군 파천면 송소고택길 15-2
영덕대게마을,경북 영덕군,경상북도 영덕군 강구면 영덕대게로 68
포항 초롱구비마을,경북 포항시,경상북도 포항시 남구 장기면 초롱구비길 146
수도산자연휴양림,경북 김천시,경상북도 김천시 대덕면 증산로 326-71
안동 임청각,경북 안동시,경상북도 안동시 임청각길 63
관성솔밭해변,경북 경주시,경상북도 경주시 양남면 양남로 68-24
경주 산에들레마을,경북 경주시,경상북도 경주시 양남면 산에들레안길
포스코 역사관,경북 포항시,경상북도 포항시 남구 동해안로6213번길 14
소백산국립공원(영주),경북 영주시,경상북도 영주시 풍기읍 죽령로1720번길 76
봉정사[유네스코 세계문화유산],경북 안동시,경상북도 안동시 서후면 봉정사길 222
고운사(의성),경북 의성군,경상북도 의성군 단촌면 고운사길 415
대가천계곡(무흘구곡),경북 성주군,경상북도 성주군 수륜면
성주 한개마을,경북 성주군,경북 성주군 월항면 대산리 67
울진엑스포공원,경북 울진군,경상북도 울진군 울진읍 울진중앙로 121
감포항,경북 경주시,경북 경주시 감포읍 감포로
돌할매(영천),경북 영천시,경상북도 영천시 북안면 돌할매로 484
경주월드 캘리포니아비치,경북 경주시,경상북도 경주시 보문로 544
예천 삼강주막,경북 예천군,경상북도 예천군 풍양면 삼강리길 27
영천 별빛마을,경북 영천시,경상북도 영천시 화북면 정각길 22
후포해수욕장,경북 울진군,경상북도 울진군 후포면 삼율리
불영사(울진),경북 울진군,경상북도 울진군 금강송면 불영사길 48
국립 통고산자연휴양림,경북 울진군,경상북도 울진군 금강송면 불영계곡로 880
안동 온뜨레피움,경북 안동시,경상북도 안동시 관광단지로 346-95
직지사,경북 김천시,경상북도 김천시 대항면 직지사길 95
토함산,경북 경주시,경상북도 경주시 마동
문경 오미자체험마을,경북 문경시,경상북도 문경시 동로면 여우목로 2371-5
청도 용암웰빙스파,경북 청도군,경상북도 청도군 화양읍 온천길 23
청도 남산계곡,경북 청도군,경상북도 청도군 화양읍 화양남산길
가야산 야생화식물원,경북 성주군,경상북도 성주군 수륜면 가야산식물원길 49
비슬리조트관광농원 군불로,경북 청도군,경상북도 청도군 각북면 낙산1길 51
군위 부계 한밤마을 돌담길,경북 군위군,경상북도 군위군 부계면 한밤5길
봉화 닭실마을,경북 봉화군,경상북도 봉화군 봉화읍 충재길 44
운문사,경북 청도군,경상북도 청도군 운문면 운문사길 264
은해사(영천),경북 영천시,경상북도 영천시 청통면 청통로 951
달기약수탕 (청송 국가지질공원),경북 청송군,경상북도 청송군 청송읍 약수길 16
성주봉자연휴양림,경북 상주시,경상북도 상주시 은척면 성주봉로 3
유교랜드,경북 안동시,경상북도 안동시 관광단지로 346-30
연산온천파크,경북 포항시,경상북도 포항시 북구 송라면 보경로 514
영양 두들마을,경북 영양군,경상북도 영양군 석보면 두들마을길 62
경북전통음식체험관 모심정,경북 문경시,경상북도 문경시 마성면 봉생1길 13
울진 백암온천마을,경북 울진군,경상북도 울진군 온정면 온정1길 119
대야산 용추계곡,경북 문경시,경상북도 문경시 가은읍 완장리 430-1
인문힐링센터여명,경북 영덕군,경상북도 영덕군 창수면 장육사1길 203
의성 사촌마을,경북 의성군,경상북도 의성군 점곡면 점곡길 17-1
보경사 12폭포 (상생폭포),경북 포항시,경상북도 포항시 북구 송라면 중산리 622
경주 포석정지,경북 경주시,경상북도 경주시 남산순환로 816
구룡포해수욕장,경북 포항시,경상북도 포항시 남구 구룡포읍 호미로426번길 6
아가야체험가자,경북 청도군,경상북도 청도군 매전면 청매로 825
고모산성,경북 문경시,경상북도 문경시 마성면 신현리
골굴사(경주),경북 경주시,경상북도 경주시 양북면 기림로 101-5
영천댐,경북 영천시,경상북도 영천시 자양면 포은로 1792
의성 탑산약수온천,경북 의성군,경상북도 의성군 봉양면 도리원2길 88-42
장각폭포,경북 상주시,경상북도 상주시 화북면 상오3길 48
대게원조 차유어촌체험마을,경북 영덕군,경상북도 영덕군 축산면 차유길
내연산 군립공원,경북 포항시,경상북도 포항시 북구 송라면 보경로 523
청암사(김천),경북 김천시,경상북도 김천시 증산면 평촌2길 335-48
대승사(문경),경북 문경시,경상북도 문경시 산북면 대승사길 283
선바위관광지,경북 영양군,경상북도 영양군 입암면 영양로 883-16
안동민속촌,경북 안동시,경북 안동시 성곡동 822-3
태하향목 관광모노레일,경북 울릉도,경상북도 울릉군 서면 태하길 236
김천부항댐 물 문화관,경북 김천시,경상북도 김천시 지례면 부항로 195
회룡포,경북 예천군,경상북도 예천군 용궁면 회룡길 92-16
선비촌,경북 영주시,경상북도 영주시 순흥면 소백로 2796
주왕산 1. 2. 3 폭포,경북 청송군,경상북도 청송군 주왕산면 상의리
군위 아미타여래삼존 석굴,경북 군위군,경상북도 군위군 부계면 남산4길 24
청량산도립공원,경북 봉화군,경상북도 봉화군 명호면 청량로 255
예천온천,경북 예천군,경상북도 예천군 감천면 온천길 27
금강송 에코리움,경북 울진군,경상북도 울진군 금강송면 십이령로 552
영일만온천,경북 포항시,경상북도 포항시 남구 대송면 운제로386번길 21
더케이경주호텔 스파온천,경북 경주시,경상북도 경주시 엑스포로 45
무섬 외나무다리,경북 영주시,경상북도 영주시 문수면 무섬로234번길 31-12
보경사,경북 포항시,경상북도 포항시 북구 송라면 보경로 523
국립 대야산자연휴양림,경북 문경시,경상북도 문경시 가은읍 용추길 31-35
애은당고택·사우정고택·용계정,경북 포항시,경상북도 포항시 북구 기북면 덕동문화길 31
나리분지,경북 울릉도,경상북도 울릉군 북면 나리길
직지문화공원,경북 김천시,경상북도 김천시 대항면 운수리 31-1
고령 대가야유적지,경북 고령군,경상북도 고령군 대가야읍 대가야로 1203
장육사,경북 영덕군,경상북도 영덕군 창수면 장육사1길 172
월송정,경북 울진군,경상북도 울진군 평해읍 월송정로 517
희방사(영주),경북 영주시,경상북도 영주시 풍기읍 죽령로1720번길 278
개실마을,경북 고령군,경상북도 고령군 쌍림면 개실1길 29
명인안동소주,경북 안동시,경상북도 안동시 풍산읍 산업단지6길 6
예천천문우주센터,경북 예천군,경상북도 예천군 감천면 충효로 1078
예천 곤충연구소&곤충생태원,경북 예천군,경상북도 예천군 효자면 은풍로 1045
울릉도 유람선,경북 울릉도,경상북도 울릉군 울릉읍 도동길 14
의성 산운생태공원,경북 의성군,경상북도 의성군 금성면 수정사길 19
칠곡 송정자연휴양림,경북 칠곡군,경상북도 칠곡군 석적읍 반계3길 88
청량사(봉화),경북 봉화군,경상북도 봉화군 명호면 청량산길 199-152
대가야 역사테마관광지,경북 고령군,경상북도 고령군 대가야읍 대가야로 1216
법주사,경북 군위군,경상북도 군위군 소보면 달산3길 215
김룡사(문경),경북 문경시,경상북도 문경시 산북면 김용길 372
주왕산 관광단지,경북 청송군,경상북도 청송군 주왕산면 주왕산로 494
경주 오릉,경북 경주시,경상북도 경주시 금성로 38-9
영천 별별미술마을,경북 영천시,경상북도 영천시 화산면 가래실로 364
울진 평해황씨 해월종택,경북 울진군,경상북도 울진군 기성면 해월헌길 70
경주 남산,경북 경주시,경상북도 경주시 남산동
칠곡 가산산성 및 가산바위,경북 칠곡군,경상북도 칠곡군 가산면 가산리
경주 쌈밥거리,경북 경주시,경상북도 경주시 계림로 9
운주산승마자연휴양림,경북 영천시,경상북도 영천시 임고면 승마휴양림길 105
청도 석빙고,경북 청도군,경상북도 청도군 화양읍 동천리
포항 장기읍성,경북 포항시,경상북도 포항시 남구 장기면 읍내리 202
용천사(청도),경북 청도군,경상북도 청도군 각북면 헐티로 1375-9
영덕 대소산 봉수대,경북 영덕군,경상북도 영덕군 축산면 도곡리 산20
도리사(구미),경북 구미시,경상북도 구미시 해평면 도리사로 526
성주댐(성주호),경북 성주군,경상북도 성주군 가천면 중산3길
안동한지체험,경북 안동시,경상북도 안동시 풍산읍 나바우길 13
경주 김유신묘,경북 경주시,경상북도 경주시 충효2길 44-7
보문호,경북 경주시,경상북도 경주시 보문로 424-33
"경주 무열왕릉, 태종무열왕릉비",경북 경주시,경상북도 경주시 능남길 10-4
예천 금당실마을,경북 예천군,경상북도 예천군 용문면 금당실길 54
성베네딕도회 왜관수도원,경북 칠곡군,경상북도 칠곡군 왜관읍 관문로 61
청량산비나리마을,경북 봉화군,경상북도 봉화군 명호면 비나리길 141
사일온천,경북 영천시,경상북도 영천시 사일로 458-64
영양 주실마을,경북 영양군,경상북도 영양군 일월면 주실길 55
성주 세종대왕자 태실,경북 성주군,경상북도 성주군 월항면 세종대왕자태실로 639-18
경주시 관광특구,경북 경주시,경상북도 경주시 경감로 614
포천계곡,경북 성주군,경상북도 성주군 가천면 화죽리
옥산서원 [유네스코 세계문화유산],경북 경주시,경상북도 경주시 안강읍 옥산서원길 216-27
응봉산(울진),경북 울진군,경상북도 울진군 북면 덕구리
청도읍성,경북 청도군,경상북도 청도군 화양읍 동상리
괴시리 전통마을,경북 영덕군,경상북도 영덕군 영해면 호지마을1길 16-1
안동 군자마을(오천유적지),경북 안동시,경상북도 안동시 와룡면 군자리길 29
블루원 워터파크,경북 경주시,경상북도 경주시 보불로 391
백석탄 포트홀 (청송 국가지질공원),경북 청송군,경상북도 청송군 안덕면 고와리
김천 녹색미래과학관,경북 김천시,경상북도 김천시 혁신6로 31
경북 상주,경북 상주시,"경상북도 상주시 함창읍, 공검면, 이안면"
임고서원,경북 영천시,경상북도 영천시 임고면 포은로 447
영일 일월지,경북 포항시,경상북도 포항시 남구 오천읍 충무로 59
보현산 천문대,경북 영천시,경상북도 영천시 화북면 정각길 475
오류고아라해변,경북 경주시,경상북도 경주시 감포읍 동해안로 2674
경주 월성(반월성),경북 경주시,경상북도 경주시 인왕동
불영계곡 (경북 동해안 국가지질공원),경북 울진군,경상북도 울진군 울진읍 불영계곡로 2758
박정희 대통령 생가,경북 구미시,경상북도 구미시 박정희로 107
축산항,경북 영덕군,경상북도 영덕군 축산면 축산항5길
경주 마우나오션 관광단지,경북 경주시,경상북도 경주시 양남면 동남로 982
인량전통테마마을,경북 영덕군,"경상북도 영덕군 창수면 인량길 178
프로그램에 따라 변동(연장) 가능"
경주 황룡사지,경북 경주시,경상북도 경주시 임해로 64-19
포항온천,경북 포항시,경상북도 포항시 북구 법원로97번길 44
경주 장항리 서 오층석탑,경북 경주시,경상북도 경주시 양북면 장향리
약사암(구미),경북 구미시,경상북도 구미시 남통동
교촌농촌체험마을,경북 의성군,경상북도 의성군 안계면 교화길 59
경주 선덕여왕릉,경북 경주시,경상북도 경주시 배반동
죽계구곡,경북 영주시,경상북도 영주시 순흥면 죽계로315번길
안동시장 찜닭골목,경북 안동시,경상북도 안동시 번영길 30
안동다례원 [다례체험],경북 안동시,경상북도 안동시 민속촌길 13
경주 배동 삼릉,경북 경주시,경상북도 경주시 배동
구미 채미정,경북 구미시,경상북도 구미시 남통동
한티 순교성지,경북 칠곡군,경상북도 칠곡군 동명면 한티로1길 69
국립칠곡숲체원,경북 칠곡군,경상북도 칠곡군 석적읍 유학로 532
망양정해수욕장,경북 울진군,경상북도 울진군 근남면 망양정로 1016
영덕조각공원,경북 영덕군,경상북도 영덕군 영덕읍 창포리
문경새재 자연생태공원,경북 문경시,경상북도 문경시 문경읍 새재1길 45
보문정 (경주),경북 경주시,경상북도 경주시 보문로
경정해수욕장,경북 영덕군,경상북도 영덕군 축산면 영덕대게로 1726
봉화 금강소나무림,경북 봉화군,경상북도 봉화군 소천면 청옥로
조지훈/오일도/이문열 문학기행,경북 영양군,경상북도 영양군 일월면 주실길 27
대야산,경북 문경시,경상북도 문경시 가은읍 용추길 31-35
의성 사촌리 가로숲,경북 의성군,경상북도 의성군 점곡면 점곡길 17
선본사(경산),경북 경산시,경상북도 경산시 와촌면 갓바위로 699
행계서원,경북 봉화군,경상북도 봉화군 물야면 상황산길 6-62
경주 감은사지,경북 경주시,경상북도 경주시 양북면 용당리
장사해수욕장,경북 영덕군,경상북도 영덕군 남정면 동해대로 3592
회룡포여울마을,경북 예천군,경상북도 예천군 용궁면 용개로 357
독도 등대,경북 울릉도,경상북도 울릉군 울릉읍 독도이사부길 63
호미곶 등대,경북 포항시,경상북도 기념물 제39호(1982년 8월 4일 지정)
울릉도 등대(태하등대),경북 울릉도,경상북도 울릉군 서면 태하등대길 188
청도한옥학교,경북 청도군,경상북도 청도군 화양읍 양정길 156
호미곶 해수탕,경북 포항시,경상북도 포항시 남구 호미곶면 호미곶길 163
하회 겸암정사,경북 안동시,경상북도 안동시 풍천면 풍일로 181
백산서원,경북 영주시,경상북도 영주시 단산면 단산로115번길 37
안동 하회된장마을,경북 안동시,경상북도 안동시 풍천면 전서로 72
기림사,경북 경주시,경상북도 경주시 양북면 기림로 437-17
선유동계곡(문경),경북 문경시,경상북도 문경시 가은읍 완장리
포항 냉수리 신라비와 영일냉수리고분,경북 포항시,경상북도 포항시 북구 신광면 토성리 342-1 (포항 냉수리)
해운사(구미),경북 구미시,경상북도 구미시 금오산로 434-1
도동항,경북 울릉도,경상북도 울릉군 울릉읍 도동1길
중평솔밭,경북 청송군,경상북도 청송군 파천면 중평리 34
군위 인각사지,경북 군위군,경상북도 군위군 고로면 삼국유사로 250
경천대랜드,경북 상주시,경상북도 상주시 사벌면 경천로 644
의성김씨학봉종택,경북 안동시,경상북도 안동시 서후면 풍산태사로 2830-6
"관음도 (울릉도, 독도 국가지질공원)",경북 울릉도,경상북도 울릉군 북면 천부리
가야산국립공원(백운동 지구),경북 성주군,경북 성주군 수륜면 백운리
소노벨 경주 아쿠아월드,경북 경주시,경상북도 경주시 보문로 402-12
구룡포항,경북 포항시,경상북도 포항시 남구 구룡포읍 호미로 222-1
용문사(예천),경북 예천군,경상북도 예천군 용문면 용문사길 285-30
칠포해수욕장,경북 포항시,경상북도 포항시 북구 흥해읍 해안로
버스로기획(관광두레 주민사업체),경북 안동시,경상북도 안동시 경동로 678
독용산성,경북 성주군,경북 성주군 가천면 금봉리
쌍룡계곡,경북 문경시,경상북도 문경시 농암면 내서리 쌍룡계곡
덕구계곡 (경북 동해안 국가지질공원),경북 울진군,경상북도 울진군 북면 덕구리
왕피천 관광농원,경북 울진군,경상북도 울진군 근남면 왕피천로 534-1
경주 서출지,경북 경주시,경상북도 경주시 남산1길 17
장산서원,경북 경주시,경상북도 경주시 안강읍 옥산서원길 377-2
성주 성산동 고분군,경북 성주군,경상북도 성주군 성주읍 성산리
대전사,경북 청송군,경상북도 청송군 주왕산면 공원길 226
경주 석빙고,경북 경주시,경상북도 경주시 월성동 문천길 5
경주민속공예촌,경북 경주시,경상북도 경주시 보불로 230
구마계곡(고선계곡),경북 봉화군,경상북도 봉화군 소천면 고선리
경산 임당동과 조영동 고분군,경북 경산시,경상북도 경산시 청운2로9길
본신계곡,경북 영양군,경상북도 영양군 수비면 본신리
"거북바위 및 향나무 자생지 (울릉도, 독도 국가지질공원)",경북 울릉도,경상북도 울릉군 서면 태하리
불굴사(경산),경북 경산시,경상북도 경산시 와촌면 불굴사길 205
왕피천생태탐방로,경북 울진군,경북 울진군 근남면 구산리
오전약수탕,경북 봉화군,경상북도 봉화군 물야면 문수로 1601
퇴계태실,경북 안동시,경상북도 안동시 도산면 온혜중마길 46-5
청송솔기온천,경북 청송군,경상북도 청송군 청송읍 중앙로 315
울진 봉평리 신라비,경북 울진군,경상북도 울진군 죽변면 봉평리 521번지
청송백자전수관,경북 청송군,경상북도 청송군 주왕산면 법수길 190
산내들패밀리어드벤처파크,경북 김천시,경상북도 김천시 지례면 부항로 109-38
안동 의성김씨 종택,경북 안동시,경상북도 안동시 임하면 내앞길 1-11
서벽 금강소나무 숲 (서벽 문화재용 목재생산림),경북 봉화군,경북 봉화군 춘양면 서벽리 산 283-3
통일전(경주),경북 경주시,경상북도 경주시 칠불암길 6
소백산국립공원(경북),경북 영주시,경북 영주시 풍기읍
운문댐. 동창천,경북 청도군,경상북도 청도군 운문면
철길숲 & 불의정원,경북 포항시,경상북도 포항시 남구 대잠동 171-5
고령 지산동 고분군,경북 고령군,경상북도 고령군 고령읍 지산리
안동 놀팍,경북 안동시,경상북도 안동시 관광단지로 346-30
경주 남산 용장사곡 삼층석탑,경북 경주시,경상북도 경주시 내남면 용장리
수도암(김천),경북 김천시,경상북도 김천시 증산면 수도길 1438
의성 제오리 공룡발자국화석 산지,경북 의성군,경상북도 의성군 금성면 공룡로 179-18
기청산식물원,경북 포항시,경상북도 포항시 북구 청하면 청하로175번길 50
체화정,경북 안동시,경상북도 안동시 풍산읍 풍산태사로 1123-10
안동 법흥사지 칠층전탑,경북 안동시,경상북도 안동시 법흥동 8-1
감빛고을,경북 청도군,경상북도 청도군 금천면 소천길 193
문경새재 오픈세트장,경북 문경시,경상북도 문경시 문경읍 새재로 932
연미사(안동),경북 안동시,경상북도 안동시 제비원로 672
양떡마을 음떡마을,경북 울진군,경상북도 울진군 온정면 온정3길 84
도산온천,경북 안동시,경상북도 안동시 도산면 온천로 570
차유돔바위,경북 영덕군,경상북도 영덕군 축산면
영덕 부경온천,경북 영덕군,경상북도 영덕군 남정면 부경온천길 80
금봉자연휴양림,경북 의성군,경상북도 의성군 옥산면 휴양림길 114
죽림사(포항),경북 포항시,경상북도 포항시 북구 탑산길10번길 11-4
석천계곡,경북 봉화군,경상북도 봉화군 봉화읍 삼계리
가평리 계서당(성이성 생가),경북 봉화군,경상북도 봉화군 물야면 계서당길 24
신흥사(상주),경북 상주시,경상북도 상주시 화북면 중벌2길 32
연동어촌체험마을,경북 경주시,경상북도 경주시 감포읍 연동길 38-1
유금사(영덕),경북 영덕군,경상북도 영덕군 병곡면 유금길 213-26
문경 관광특구,경북 문경시,경상북도 문경시 문경읍 새재로 932
청룡사(상주),경북 상주시,경상북도 상주시 중동면 오상리
안흥사(경산),경북 경산시,경상북도 경산시 남매로 86
장수조이월드,경북 영주시,경상북도 영주시 장수면 충효로2032번길 46
월포해수욕장,경북 포항시,경상북도 포항시 북구 청하면 해안로2308번길
존애원,경북 상주시,경상북도 상주시 청리면 율리1길 5
신광온천,경북 포항시,경상북도 포항시 북구 신광면 기반길 8
사미정계곡,경북 봉화군,경상북도 봉화군 법전면 소천리
청송 자연휴양림 퇴적층 (청송 국가지질공원),경북 청송군,경상북도 청송군 부남면 청송로 3478-96
성류굴,경북 울진군,경상북도 울진군 근남면 성류굴로 225
수도리 전통마을,경북 영주시,경상북도 영주시 문수면 무섬로234번길 31-12
축서사(봉화),경북 봉화군,경상북도 봉화군 물야면 월계길 739
포항 마북리 느티나무,경북 포항시,경상북도 포항시 북구 신광면 마북리 90
개경포공원,경북 고령군,경상북도 고령군 개진면 개경포로 681
안동 장승공원,경북 안동시,경상북도 안동시 풍천면 전서로 159
나정고운모래해변,경북 경주시,경상북도 경주시 감포읍 동해안로 1915
꿀벌나라테마공원,경북 칠곡군,경상북도 칠곡군 석적읍 강변대로 1580-1
경북 상주 함창·이안·공검 [슬로시티],경북 상주시,경상북도 상주시 함창읍 함창중앙로 135
화산산성,경북 군위군,경상북도 군위군 고로면 화북리
금강소나무생태경영림,경북 영양군,경상북도 영양군 수비면 신원리
성덕대왕신종,경북 경주시,경상북도 경주시 일정로 186
송림사(칠곡),경북 칠곡군,경상북도 칠곡군 동명면 송림길 73
사자바위,경북 울릉도,경상북도 울릉군 서면
마우나오션리조트 스파,경북 경주시,경상북도 경주시 양남면 동남로 982
의성 경덕왕릉,경북 의성군,경상북도 의성군 금성면 대리리
옥계계곡,경북 영덕군,경상북도 영덕군 달산면 팔각산로
경주 남산 신선암 마애보살반가상,경북 경주시,경상북도 경주시 남산동 산36-4
의성 탑리리 오층석탑,경북 의성군,경상북도 의성군 금성면 오층석탑길 5-3
화랑마을,경북 경주시,경상북도 경주시 석현로 123
경주 정혜사지 십삼층석탑,경북 경주시,경상북도 경주시 안강읍 옥산서원길 327-4
고령 신촌숲,경북 고령군,경상북도 고령군 쌍림면 신촌길 39-5
로보라이프 뮤지엄,경북 포항시,경상북도 포항시 남구 지곡로 39
운제산,경북 포항시,경상북도 포항시 남구 대송면 대각리
석포전망대,경북 울릉도,경상북도 울릉군 북면 천부리
경북 청송,경북 청송군,경상북도 청송군 전역
포항 독수리바위,경북 포항시,경상북도 포항시 남구 호미곶면 구만길 226
황성공원,경북 경주시,경상북도 경주시 용담로 79-41
송대말 등대,경북 경주시,경상북도 경주시 감포읍 감포로 226-19
의성 조문국사적지,경북 의성군,경상북도 의성군 금성면 대리리
안동 하회촌,경북 안동시,경상북도 안동시 풍천면 전서로 214-6
금오산성,경북 구미시,경상북도 구미시 남통동
마구령/고치령,경북 영주시,경상북도 영주시 단산면 영단로
지례예술촌,경북 안동시,경상북도 안동시 임동면 지례예술촌길 427
초암사(영주),경북 영주시,경상북도 영주시 순흥면 죽계로315번길 330
풍기인견 홍보전시관,경북 영주시,경상북도 영주시 봉현면 신재로 846
