name,region,address
태화강 전망대,울산 남구,울산광역시 남구 남산로 223
강동몽돌해변,울산 북구,울산광역시 북구 동해안로 1650
배내골(울산),울산 울주군,울산광역시 울주군 상북면 배내로 1061
가지산도립공원(울주),울산 울주군,울산광역시 울주군 상북면
신명·정자해변,울산 북구,울산광역시 북구 동해안로 1801
울산 경상좌도병영성,울산 중구,울산광역시 중구 서동
가지산 탄산유황온천,울산 울주군,울산광역시 울주군 상북면 운문로 48
울산 큰애기하우스,울산 중구,울산광역시 중구 문화의거리 28
국립 신불산폭포자연휴양림,울산 울주군,울산광역시 울주군 상북면 억새벌길 200-78
오계절,울산 울주군,울산광역시 울주군 두동면 박제상로 294-108
울산탁주 태화루,울산 북구,울산광역시 북구 염포로 237
학성공원,울산 중구,울산광역시 중구 학성공원3길 54
서생포왜성,울산 울주군,울산광역시 울주군 서생면 서생리
한주소금,울산 남구,울산광역시 남구 사평로 35
울기등대,울산 동구,울산광역시 동구 등대로 155
학산서원,울산 중구,울산광역시 중구 신기16길 15
울산 들꽃학습원,울산 울주군,울산광역시 울주군 범서읍 두산로 52
언양성당 성지,울산 울주군,울산광역시 울주군 언양읍 구교동1길 11
도솔암(울산),울산 북구,울산광역시 북구 화동15길 77
동축사,울산 동구,울산광역시 동구 옥류로 93
신불산군립공원,울산 울주군,울산광역시 울주군 상북면
간월산,울산 울주군,울산광역시 울주군 상북면 간월산길 614
자동차부품기술연구소 모토웰,울산 북구,울산광역시 북구 매곡산업로 35
용연서원,울산 남구,울산광역시 남구 이휴정길 20
간월산 자연휴양림,울산 울주군,울산광역시 울주군 상북면 등억알프스로 607-15
치산서원,울산 울주군,울산광역시 울주군 두동면 치술령길 7
병영교회,울산 중구,울산광역시 중구 병영성길 89
파래소폭포,울산 울주군,울산광역시 울주군 상북면 억새벌길 200-78
언양향교,울산 울주군,울산광역시 울주군 삼남면 서향교1길 55
대운산,울산 울주군,울산광역시 울주군 온양읍 대운상대길 225-92
대왕암 송림,울산 동구,울산광역시 동구 등대로 110
화암추 등대,울산 동구,울산광역시 동구 화암등대길 50
선바위,울산 울주군,울산광역시 울주군 범서읍 두동로 160
천전리공룡발자국화석,울산 울주군,울산광역시 울주군 두동면 천전리
울주 구량리 은행나무,울산 울주군,울산광역시 울주군 두서면
태화강 생태공원 (태화강방문자센터),울산 중구,울산광역시 중구 내오산로 121
천전리각석계곡(울산),울산 울주군,울산광역시 울주군 두동면 천전각석길
숯못 생태공원,울산 중구,울산광역시 중구 성안동 761
장생포 모노레일,울산 남구,울산광역시 남구 장생포고래로 246
월봉사(울산),울산 동구,울산광역시 동구 봉수로 55
구강서원,울산 중구,울산광역시 중구 서원11길 45
큐빅광장,울산 중구,울산광역시 중구 학성로 65
신흥사(울산),울산 북구,울산광역시 북구 대안4길 280
울산안전체험관,울산 북구,울산광역시 북구 산하중앙2로 87-33
내원암 계곡,울산 울주군,울산광역시 울주군 온양읍 대운상대길 382
함월루,울산 중구,울산광역시 중구 성안동
박상진의사 생가,울산 북구,울산광역시 북구 박상진길 23
중산동 고분군,울산 북구,울산광역시 북구 중산동
울산문화방송 방송직업 체험 교육 Play-M,울산 중구,울산광역시 중구 서원3길 65
삼일사,울산 중구,울산광역시 중구 병영성11길 25
관음사(울산),울산 중구,울산광역시 중구 신기16길 62
무제치늪,울산 울주군,울산광역시 울주군 삼동면 조일리 일원
내원암(울산),울산 울주군,울산광역시 울주군 온양읍 대운상대길 382
울산동헌 및 내아,울산 중구,울산광역시 중구 동헌길 167
드라마하우스,울산 울주군,울산광역시 울주군 서생면 간절곶해안길 231
정자.당사마을,울산 북구,울산광역시 북구 산업로
회야댐 생태공원,울산 울주군,울산광역시 울주군 웅촌면 통천리 산109-1번지
울산향교,울산 중구,울산광역시 중구 명륜로 117
해남사,울산 중구,울산광역시 중구 기상대길 13
종갓집예술창작소,울산 중구,울산광역시 중구 중앙길 161
어물동 마애여래좌상,울산 북구,울산광역시 북구 황토전길 231
반구서원,울산 울주군,울산광역시 울주군 언양읍 반구대안길 299
울주 간월사지 석조여래좌상,울산 울주군,울산광역시 울주군 상북면 알프스온천4길 15
홍류폭포,울산 울주군,울산광역시 울주군 상북면 등억리
성안 숯못 자연생태공원,울산 중구,울산광역시 중구 성안동 761번지 일원
울산 신화마을,울산 남구,울산광역시 남구 여천로66번길 7
태화강,울산 중구,울산광역시 중구 내오산로 67
일산마을,울산 동구,울산광역시 동구 일산동
선바위(입암),울산 울주군,울산광역시 울주군 범서읍
태화서원,울산 중구,울산광역시 중구 문화의거리 38
울산 태화사지 십이지상 사리탑,울산 남구,울산광역시 남구 두왕로 277
문수사(울주),울산 울주군,울산광역시 울주군 청량읍 문수산길 514
과개안(너븐개) 해안,울산 동구,울산광역시 동구 등대로 일산동
효자 송도선생 정려비,울산 중구,울산광역시 중구 동헌길 167
이팔청춘사진관,울산 중구,울산광역시 중구 문화의거리 28 울산큰애기 하우스 3층
목도,울산 울주군,울산광역시 울주군 온산읍 당목길
주전봉수대,울산 동구,울산광역시 동구 동해안로 230
우가산유포봉수대,울산 북구,울산광역시 북구 당사동
석계서원,울산 울주군,울산광역시 울주군 웅촌면 대복동천로 160-12
울산MBC,울산 중구,울산광역시 중구 서원3길 65
백양사(울산),울산 중구,울산광역시 중구 백양로 67
옥천암(울산),울산 북구,울산광역시 북구 무룡로 225
고헌산(울산),울산 울주군,울산광역시 울주군 언양읍
주전어촌체험마을,울산 동구,울산광역시 동구 새싹길 23
