name,region,address
아야진해변,강원 고성군,강원도 고성군 토성면
평화의댐(화천),강원 화천군,강원도 화천군 화천읍 평화로 3481-90
청간정,강원 고성군,강원도 고성군 토성면 동해대로 5110
사북 탄광문화관광촌,강원 정선군,강원도 정선군 사북읍 하이원길 57-3
수타사 농촌테마파크,강원 홍천군,강원도 홍천군 동면 덕치리
속초엑스포유람선,강원 속초시,강원도 속초시 엑스포로 12-26
태백고원자연휴양림,강원 태백시,강원도 태백시 머리골길 153
오색탄산온천,강원 양양군,강원도 양양군 서면 대청봉길 34
설악 케이블카,강원 속초시,강원도 속초시 설악산로 1085
등대해변,강원 속초시,강원도 속초시 영랑해안길 37
설악산 권금성,강원 속초시,강원도 속초시 설악산로 1091
365세이프타운,강원 태백시,강원도 태백시 평화길 15
고성 왕곡마을,강원 고성군,강원도 고성군 죽왕면 왕곡마을길 35
흥정계곡,강원 평창군,강원도 평창군 봉평면
이사부사자공원&그림책 나라,강원 삼척시,강원도 삼척시 수로부인길 333
휴휴암(강원),강원 양양군,강원도 양양군 현남면 광진2길 3-16
소노벨 비발디파크,강원 홍천군,강원도 홍천군 서면 한치골길 262
웰컴투동막골촬영지,강원 평창군,강원도 평창군 미탄면 동막골길 122
청령포 (강원고생대 국가지질공원),강원 영월군,강원도 영월군 영월읍 청령포로 133
강릉 월화거리,강원 강릉시,강원도 강릉시 경강로 2111
대관령 황태덕장마을,강원 평창군,강원도 평창군 대관령면 횡계리
영랑호,강원 속초시,강원도 속초시 영랑호반길 140
춘천 명동거리,강원 춘천시,강원도 춘천시 중앙로 55
백담계곡,강원 인제군,강원도 인제군 북면 백담로 150
정동진해변,강원 강릉시,강원도 강릉시 강동면 정동역길 17
화암동굴 (강원고생대 국가지질공원),강원 정선군,강원도 정선군 화암면 화암동굴길 12
버드나무 브루어리,강원 강릉시,강원도 강릉시 경강로 1961
추암해변,강원 동해시,강원도 동해시 촛대바위길 26
횡성 풍수원천주교회(풍수원성당),강원 횡성군,강원도 횡성군 서원면 경강로유현1길 30
아바이마을 갯배,강원 속초시,강원도 속초시 중앙부두길 39
DMZ 생태평화공원,강원 철원군,강원도 철원군 김화읍 생창길 481-1
화진포 (강원평화지역 국가지질공원),강원 고성군,강원도 고성군 거진읍 현내면
주문진해변,강원 강릉시,강원도 강릉시 주문진읍 주문북로 210
구문소 (강원고생대 국가지질공원),강원 태백시,강원도 태백시 태백로 2249
청초호,강원 속초시,강원도 속초시 청초호반로
태백산 국립공원,강원 태백시,강원도 태백시 태백산로 4778
죽도해변(양양),강원 양양군,강원도 양양군 현남면 인구중앙길
김삿갓계곡,강원 영월군,강원도 영월군 김삿갓면
용연동굴 (강원고생대 국가지질공원),강원 태백시,강원도 태백시 태백로 283-29
대관령 눈꽃마을,강원 평창군,강원도 평창군 대관령면 차항서녘길 27-22
원주한지테마파크,강원 원주시,강원도 원주시 한지공원길 151
설악산 울산바위,강원 속초시,강원도 속초시 설악산로 1091
집다리골자연휴양림,강원 춘천시,강원도 춘천시 사북면 화악지암1길 130
홍천 배바위카누마을,강원 홍천군,강원도 홍천군 서면 마곡길 153-5
삼척 맹방유채꽃 마을,강원 삼척시,강원도 삼척시 근덕면 삼척로 3906-11
두타연 (강원평화지역 국가지질공원),강원 양구군,강원도 양구군 방산면 고방산리
춘천호,강원 춘천시,강원도 춘천시 서면 오월리
영월 장릉(단종) [유네스코 세계문화유산],강원 영월군,강원도 영월군 영월읍 단종로 190
바다열차,강원 삼척시,강원도 삼척시 수로부인길 542 / 강원도 강릉시 용지로 176 강릉역
천학정/문암포구,강원 고성군,강원도 고성군 토성면 천학정길 5
송지호관망타워,강원 고성군,강원도 고성군 죽왕면 동해대로 6021
초당두부마을,강원 강릉시,강원도 강릉시 초당순두부길 89-8
국립 가리왕산자연휴양림,강원 정선군,강원도 정선군 정선읍 가리왕산로 707
춘천 명동 닭갈비 골목,강원 춘천시,강원 춘천시 조양동
고석정국민관광지,강원 철원군,강원도 철원군 동송읍 태봉로 1825
제2땅굴(철원),강원 철원군,강원도 철원군 동송읍 태봉로 1825
설악산국립공원(외설악),강원 속초시,강원도 속초시 설악동
신흥사(설악산),강원 속초시,강원도 속초시 설악산로 1137
진동계곡,강원 인제군,강원도 인제군 기린면 진동리
속초 설악해맞이공원,강원 속초시,강원도 속초시 동해대로 3664
정선아리랑열차(A-train),강원 정선군,강원도 정선군 여량면 여량6길 17
김유정 문학촌,강원 춘천시,강원도 춘천시 신동면 김유정로 1430-14
강릉 통일공원,강원 강릉시,강원도 강릉시 강동면 율곡로 1616
알펜시아 리조트,강원 평창군,강원도 평창군 대관령면 솔봉로 325
황지연못,강원 태백시,강원도 태백시 황지연못길 12
알펜시아 오션700,강원 평창군,강원도 평창군 대관령면 솔봉로 325
속초스파랜드,강원 속초시,강원도 속초시 미시령로3359번길 20
한화리조트 설악 워터피아,강원 속초시,강원도 속초시 미시령로2983번길 111
하조대해변,강원 양양군,강원도 양양군 현북면 하조대해안길 35
삼척 너와마을,강원 삼척시,강원도 삼척시 도계읍 문의재로 1113
검룡소 (강원고생대 국가지질공원),강원 태백시,강원도 태백시 창죽동
등명해변(등명해수욕장),강원 강릉시,강원도 강릉시 강동면 정동진리
비수구미계곡,강원 화천군,강원도 화천군 간동면 비수구미길
망상해변,강원 동해시,강원도 동해시 동해대로
춘천 강언덕마을 [농촌전통테마],강원 춘천시,강원도 춘천시 남면 한덕발산길 61
모곡밤벌유원지,강원 홍천군,강원도 홍천군 서면 모곡리
화천조경철천문대,강원 화천군,강원도 화천군 사내면 천문대길 431
삼탄아트마인,강원 정선군,강원도 정선군 고한읍 함백산로 1445-44
모래시계공원,강원 강릉시,강원도 강릉시 강동면 헌화로 990-1
정암사,강원 정선군,강원도 정선군 고한읍 함백산로 1410
백담사,강원 인제군,강원도 인제군 북면 백담로 746
원주 허브팜,강원 원주시,강원도 원주시 마장2길 33
철원 평화전망대,강원 철원군,강원도 철원군 동송읍 중강리
능파대 (강원평화지역 국가지질공원),강원 고성군,강원도 고성군 죽왕면 문암진리
낙산해수욕장,강원 양양군,강원도 양양군 강현면 해맞이길 59
속초 얼라이브 하트(Alive Heart),강원 속초시,강원도 속초시 원암학사평길 88
강릉 대기리마을,강원 강릉시,강원도 강릉시 왕산면 용수길
구곡폭포,강원 춘천시,"	강원도 춘천시 남산면"
돼지문화원,강원 원주시,강원도 원주시 지정면 송정로 130
묵호 등대,강원 동해시,강원도 동해시 해맞이길 300
삼척 죽서루,강원 삼척시,강원도 삼척시 죽서루길 37
영월 섶다리 마을,강원 영월군,강원도 영월군 주천면 평창강로 262-7
소양호 유람선,강원 춘천시,강원도 춘천시 북산면 신샘밭로 1133
양구 펀치볼마을 (펀치볼),강원 양구군,강원도 양구군 해안면 동막동길 50-3
썬크루즈 테마공원,강원 강릉시,강원도 강릉시 강동면 헌화로 950-39
양양 송천떡마을,강원 양양군,강원도 양양군 서면 떡마을길 107
삼척 해신당공원,강원 삼척시,강원도 삼척시 원덕읍 삼척로 1852-6
남애항,강원 양양군,강원도 양양군 현남면 매바위길
의암호 스카이워크,강원 춘천시,강원도 춘천시 옛경춘로 253-41
동구래마을,강원 화천군,강원도 화천군 하남면 호수길 329
치악산국립공원,강원 원주시,강원 원주시 소초면
소노벨 델피노(설악) 아쿠아월드,강원 고성군,강원도 고성군 토성면 미시령옛길 1153
외옹치항,강원 속초시,강원도 속초시 대포동
부연동마을,강원 강릉시,강원도 강릉시 연곡면 부연동길 787
광치자연휴양림,강원 양구군,강원도 양구군 남면 광치령로1794번길 265
상원사(오대산),강원 평창군,강원도 평창군 진부면 오대산로 1215-89
강릉 복사꽃마을,강원 강릉시,강원도 강릉시 주문진읍 신리천로 527-3
강원도 자연환경연구공원,강원 홍천군,강원도 홍천군 북방면 생태공원길 319
박경리문학공원,강원 원주시,강원도 원주시 토지길 1
다이나믹 메이즈 (속초점),강원 속초시,강원도 속초시 원암학사평길 88
매봉산풍력발전단지(바람의 언덕),강원 태백시,강원도 태백시 매봉산길 206
오대산국립공원,강원 평창군,강원도 평창군 진부면 오대산로
평창 의야지 바람마을,강원 평창군,강원도 평창군 대관령면 꽃밭양지길 137
속초 하도문쌈채 마을,강원 속초시,강원도 속초시 설악산로 110
용소폭포(연하계곡),강원 영월군,강원도 영월군 영월읍
국립 삼봉자연휴양림,강원 홍천군,강원도 홍천군 내면 삼봉휴양길 276
공지천(황금비늘테마거리),강원 춘천시,강원도 춘천시 이디오피아길 25
남대천,강원 양양군,강원도 양양군 양양읍
화암사(고성),강원 고성군,강원도 고성군 토성면 화암사길 100
"홍천테마파크(구, 예술촌)",강원 홍천군,강원도 홍천군 서석면 구룡령로 2800-22
태백 상장동 벽화마을,강원 태백시,강원도 태백시 상장남길 64
휘닉스 블루캐니언,강원 평창군,강원도 평창군 봉평면 태기로 174
장호어촌체험마을,강원 삼척시,강원도 삼척시 근덕면 장호항길 62
강촌유원지,강원 춘천시,강원도 춘천시 남산면 강촌로 34
강릉 녹색도시체험센터,강원 강릉시,강원도 강릉시 강릉대로 33
마곡유원지,강원 홍천군,강원도 홍천군 서면 마곡리
용평리조트,강원 평창군,강원도 평창군 대관령면 올림픽로 715
청평사(춘천),강원 춘천시,강원도 춘천시 북산면 오봉산길 810
철원 노동당사,강원 철원군,강원도 철원군 철원읍 금강산로 265
설악산국립공원(내설악),강원 인제군,강원도 인제군 북면
주문진항,강원 강릉시,강원도 강릉시 주문진읍 해안로
이승만별장(고성),강원 고성군,강원도 고성군 현내면 이승만별장길 33
한탄리버스파,강원 철원군,강원도 철원군 동송읍 태봉로 1799-22
경포호(철새도래지),강원 강릉시,강원도 강릉시 경포로 365
한반도 뗏목마을,강원 영월군,강원도 영월군 한반도면 선암길 70
강릉 이광노가옥,강원 강릉시,강원도 강릉시 난설헌로193번길 1-16
삼척해변,강원 삼척시,강원도 삼척시 테마타운길 76
대포항,강원 속초시,강원도 속초시 대포항길 64
김순자명인 김치테마파크,강원 정선군,강원도 정선군 신동읍 의림로 141-109
주문진 등대,강원 강릉시,강원도 강릉시 주문진읍 옛등대길 24-7
진부령 흘리마을,강원 고성군,강원도 고성군 간성읍 흘리길 185
화암관광지(화암8경),강원 정선군,강원도 정선군 화암면 약수길 1328
수타사,강원 홍천군,강원도 홍천군 동면 수타사로 473
오색약수터,강원 양양군,강원도 양양군 서면 약수길 45
붕어섬,강원 화천군,강원도 화천군 화천읍 강변로 2-54
속초항,강원 속초시,강원도 속초시 동명동
소양강 처녀상,강원 춘천시,강원도 춘천시 영서로 2675
팔봉산(홍천),강원 홍천군,강원도 홍천군 서면 한치골길 1124
송이밸리자연휴양림,강원 양양군,강원도 양양군 손양면 상왕도리 산158-3
파로호(양구),강원 양구군,강원 양구군 양구읍 서천 하류
오대산국립공원,강원 강릉시,강원도 강릉시 연곡면 소금강길 500
로하스파크&와카푸카,강원 평창군,"	강원도 평창군 용평면 작은도사길 162-28"
가진항,강원 고성군,강원도 고성군 죽왕면
송지호 해수욕장,강원 고성군,강원도 고성군 죽왕면 심층수길 85
구룡사,강원 원주시,강원도 원주시 소초면 구룡사로 500
강문해변,강원 강릉시,강원도 강릉시 창해로 352
동해무릉건강숲,강원 동해시,강원도 동해시 삼화로 455
화천 풍산마을,강원 화천군,강원도 화천군 화천읍 평화로 1260-13
대진 등대,강원 고성군,강원도 고성군 현내면
화랑도체험관광단지,강원 속초시,강원도 속초시 영랑호반길 421
아침가리계곡,강원 인제군,강원도 인제군 기린면 추대길 58
임해자연휴양림,강원 강릉시,강원도 강릉시 강동면 율곡로 1715-85
설악산 마등령,강원 속초시,강원도 속초시 설악산로
원주 강원감영,강원 원주시,강원도 원주시 원일로 85
금대봉야생화 군락지,강원 태백시,강원도 태백시 창죽동 산 1-1 삼수동 일대
DMZ 안보견학,강원 철원군,강원도 철원군 동송읍 태봉로 1825
오색주전골,강원 양양군,강원도 양양군 서면 약수길
사근진해변(사근진해수욕장),강원 강릉시,강원도 강릉시 안형동
타임캡슐공원,강원 정선군,강원도 정선군 신동읍 엽기소나무길 518-23
아라리촌,강원 정선군,강원도 정선군 정선읍 애산로 37
단경골 휴양지,강원 강릉시,강원도 강릉시 강동면 단경로 841
속초 조양동 유적,강원 속초시,강원도 속초시 선사로1길 16
설악산 자생식물원,강원 속초시,강원도 속초시 바람꽃마을길 164
건봉사,강원 고성군,강원도 고성군 거진읍 건봉사로 723
맹방 벚꽃길,강원 삼척시,강원도 삼척시 근덕면 삼척로
한국DMZ평화생명동산,강원 인제군,강원도 인제군 서화면 금강로 1630
요선정·요선암,강원 영월군,강원도 영월군 수주면 도원운학로 13-39
을지전망대,강원 양구군,강원도 양구군 해안면
소양댐,강원 춘천시,강원도 춘천시 신북읍 신샘밭로 1128
글로리아 허브리조트,강원 횡성군,강원도 횡성군 갑천면 갑천로872번길 148
삼포해변,강원 고성군,강원도 고성군 죽왕면 삼포해변길
속초관광수산시장 닭강정골목,강원 속초시,강원도 속초시 중앙로147번길 16
국립 방태산자연휴양림,강원 인제군,강원도 인제군 기린면 방태산길 377
정선 백두대간 약초마을,강원 정선군,강원도 정선군 임계면 눈꽃마을길 178-30
강릉 구라미온천,강원 강릉시,강원도 강릉시 사천면 구라미등길 25-15
봉포해변,강원 고성군,강원도 고성군 토성면
해담마을,강원 양양군,강원도 양양군 서면 구룡령로 2110-17
소똥령마을,강원 고성군,강원도 고성군 간성읍 소똥령마을길 82
청옥산(평창),강원 평창군,강원도 평창군 미탄면 청옥산길 557-4
화악산,강원 화천군,강원도 화천군 사내면 화악산로
검봉산자연휴양림,강원 삼척시,강원도 삼척시 원덕읍 임원안길 525-145
춘천숲자연휴양림,강원 춘천시,강원도 춘천시 동산면 종자리로 224-104
유현문화관광지,강원 횡성군,강원도 횡성군 서원면 경강로유현1길 50
경원선 철도중단점 (백마고지역),강원 철원군,강원도 철원군 철원읍 평화로 3591
대암산 용늪 (강원평화지역 국가지질공원),강원 인제군,강원도 인제군 북면 월학리
가리왕산,강원 정선군,강원도 정선군 정선읍 가리왕산로 707
홍천 무궁화마을,강원 홍천군,강원도 홍천군 서면 보리울길17번길 51
홍천온천원탕,강원 홍천군,강원도 홍천군 북방면 온천길 179
태백체험공원,강원 태백시,강원도 태백시 소도길 9-11
치악산황둔청소년수련원,강원 원주시,강원도 원주시 신림면 소야1길 88
화진포(화진포호),강원 고성군,강원도 고성군 거진읍 화포리
봉정암(인제),강원 인제군,강원도 인제군 북면 백담로 1700
몰운대(정선),강원 정선군,강원도 정선군 화암면 약수길 1330
피니시타워,강원 화천군,강원도 화천군 하남면 춘화로 3331-50
화천 산약초 마을,강원 화천군,강원도 화천군 상서면 갈목길 157
용화해변,강원 삼척시,강원도 삼척시 근덕면 용화리
안흥찐빵마을,강원 횡성군,강원도 횡성군 안흥면 안흥로 27
설악 대청봉,강원 속초시,강원도 속초시 설악산로
화천 목재문화체험장,강원 화천군,강원도 화천군 하남면 영서로 5289-11
고성 문암리 유적,강원 고성군,강원도 고성군 죽왕면 문암진리
환선굴,강원 삼척시,강원도 삼척시 신기면 환선로 800
고성DMZ,강원 고성군,강원도 고성군 현내면 금강산로 481
철원 오대미마을,강원 철원군,강원도 철원군 철원읍 묘장로 301
화천 토고미마을,강원 화천군,강원도 화천군 상서면 토고미길 22-8
하조대 무인등대,강원 양양군,강원도 양양군 현북면 조준길 99
법흥사(영월),강원 영월군,강원도 영월군 수주면 무릉법흥로 1352
칠성전망대,강원 화천군,강원도 화천군 상서면 주파령로 4
태백 구와우마을(고원자생식물원),강원 태백시,강원도 태백시 구와우길 38-33
낙산사 의상대,강원 양양군,강원도 양양군 강현면 낙산사로 100
대진항,강원 고성군,강원도 고성군 현내면
효석문화마을 메밀음식거리,강원 평창군,강원도 평창군 봉평면 기풍3길 31
방아다리약수터,강원 평창군,강원도 평창군 진부면 방아다리로 1011-26
치악산국립공원,강원 원주시,강원도 원주시 소초면 무쇠점2길 26
화천 반지교&아를테마수목공원,강원 화천군,강원도 화천군 하남면 거례리 514-1
파로호(화천),강원 화천군,강원도 화천군 간동면 배터길 36-8
삼척 척주동해비 및 평수토찬비,강원 삼척시,강원도 삼척시 허목길 13-7
"장호해수욕장(장호항, 장호해변)",강원 삼척시,강원도 삼척시 근덕면 장호리
휘닉스 평창 곤돌라,강원 평창군,강원도 평창군 봉평면 태기로 174
이기붕별장,강원 고성군,강원도 고성군 거진읍 화진포길 300-1
국립대관령치유의숲,강원 강릉시,강원도 강릉시 성산면 대관령옛길 127-42
어달해변,강원 동해시,강원도 동해시 일출로
광덕산(화천),강원 화천군,강원도 화천군 사내면
태백산 천제단,강원 태백시,강원도 태백시 천제단길 168
맹방해변,강원 삼척시,강원도 삼척시 근덕면 맹방해변로 228-239
철원DMZ,강원 철원군,강원도 철원군 김화읍 생창길 481-1
카페 테일,강원 고성군,강원도 고성군 죽왕면 가진길 40-5
갈골한과마을 명인의 집,강원 강릉시,강원도 강릉시 사천면 중앙서로 62
DMZ펀치볼둘레길,강원 양구군,강원도 양구군 해안면 후리 621번지
사천진해변(사천뒷불해수욕장),강원 강릉시,강원도 강릉시 사천면 진리해변길 111
순담계곡,강원 철원군,강원도 철원군 갈말읍 순담길 143-3
인제 하추마을,강원 인제군,강원도 인제군 인제읍 하추로 187
덕산기 계곡,강원 정선군,강원도 정선군 정선읍 덕산기길
소금산 스카이워크 브릿지,강원 원주시,강원도 원주시 지정면 소금산길 26
선돌 (강원고생대 국가지질공원),강원 영월군,강원도 영월군 영월읍 방절리
김하인 아트홀 국화꽃향기,강원 고성군,강원도 고성군 죽왕면 자작도선사길 120-4
직탕폭포 (한탄강 국가지질공원),강원 철원군,강원도 철원군 동송읍 직탕길 94
만해마을,강원 인제군,강원도 인제군 북면 만해로 91
대금굴,강원 삼척시,강원도 삼척시 신기면 환선로 800
국토정중앙천문대,강원 양구군,강원도 양구군 남면 국토정중앙로 127
서봉사계곡 마을관리휴양지,강원 홍천군,강원도 홍천군 서석면 구룡령로 2838
월정리역,강원 철원군,강원도 철원군 철원읍 두루미로 1882
강릉 굴산사지,강원 강릉시,강원도 강릉시 구정면 학산리
냉천공원,강원 동해시,강원도 강릉시 구정면 학산리
속초설악 삼포비치바이크 고성점,강원 고성군,강원도 고성군 죽왕면 삼포해변길 9
응봉산(강원),강원 삼척시,강원 삼척시 가곡면 풍곡리
용담계곡,강원 화천군,강원도 화천군 사내면 물안골길
엘리시안 강촌,강원 춘천시,강원도 춘천시 남산면 북한강변길 688
오산해수욕장,강원 양양군,강원도 양양군 손양면
국립 대관령자연휴양림,강원 강릉시,강원 강릉시 성산면 어흘리 삼포암길 133
평창 어름치마을,강원 평창군,강원도 평창군 미탄면 마하길 42-5
화암약수 (강원고생대 국가지질공원),강원 정선군,강원도 정선군 화암면 약수길 1328
삼부연폭포 (한탄강 국가지질공원),강원 철원군,강원도 철원군 갈말읍
강릉향교,강원 강릉시,강원도 강릉시 명륜로 29
비치조각공원,강원 삼척시,강원도 삼척시 새천년도로 326
동명항,강원 속초시,강원도 속초시 동명동
관음굴(삼척 대이리 동굴지대),강원 삼척시,강원도 삼척시 신기면 환선로 557
소양호(춘천),강원 춘천시,강원 춘천시 북산면
등명락가사(강릉),강원 강릉시,강원도 강릉시 강동면 괘방산길 16
정강원 (한국전통음식문화체험관),강원 평창군,강원도 평창군 용평면 금당계곡로 2010-13
천곡동굴,강원 동해시,강원도 동해시 동굴로 50
홍천 살둔마을,강원 홍천군,강원도 홍천군 내면 내린천로 638
홍천 아로마 허브동산,강원 홍천군,강원도 홍천군 화촌면 장평골말길 74-27
설악산 흘림골,강원 양양군,강원도 양양군 서면 약수길
증산해변(증산 해수욕장),강원 삼척시,강원도 삼척시 증산동
고씨동굴,강원 영월군,강원도 영월군 김삿갓면 영월동로 1117
이효석문화마을,강원 평창군,강원도 평창군 봉평면 원길리
소금강 (강원고생대 국가지질공원),강원 정선군,강원도 정선군 화암면 몰운리
덕풍계곡,강원 삼척시,강원도 삼척시 가곡면 덕풍길 44
고성 어명기 고택,강원 고성군,강원도 고성군 죽왕면 봉수대길 131-7
주문진읍 BTS 앨범사진 촬영지 (버스정류장),강원 강릉시,강원도 강릉시 주문진읍 주문북로 20
정동진역,강원 강릉시,강원도 강릉시 강동면 정동역길 17
무궁화공원,강원 홍천군,강원도 홍천군 홍천읍 장전평로 18
정동진,강원 강릉시,강원도 강릉시 강동면 정동역길 17
제4땅굴,강원 양구군,강원도 양구군 해안면 이현리
국립 용화산자연휴양림,강원 춘천시,강원도 춘천시 사북면 사여골길 294
솔바람다리,강원 강릉시,강원 강릉시 병산동
낭천산림욕장,강원 화천군,강원도 화천군 화천읍
강릉 해살이마을,강원 강릉시,강원도 강릉시 사천면 중앙서로 557-1
삼척장미공원,강원 삼척시,강원도 삼척시 오십천로 586
명파해변,강원 고성군,강원도 고성군 현내면
육림랜드,강원 춘천시,강원도 춘천시 영서로 2965
십이선녀탕(탕수동계곡),강원 인제군,강원도 인제군 북면 십이선녀탕길
점봉산,강원 양양군,강원도 인제군 인제읍 한석산로 2221-101
함백산,강원 태백시,강원도 태백시 태백산로 4246-55
상원사(원주),강원 원주시,강원도 원주시 신림면 성남로 930
법수치계곡,강원 양양군,강원도 양양군 현북면 법수치리
거진항,강원 고성군,강원도 고성군 거진읍 거진항1길 62-3
강원 영월 김삿갓 [슬로시티],강원 영월군,강원도 영월군 김삿갓면 옥동장터길 36
난고 김삿갓 유적지,강원 영월군,강원도 영월군 김삿갓면 와석리
국립 두타산자연휴양림,강원 평창군,강원도 평창군 진부면 아차골길 132
삼화사,강원 동해시,강원도 동해시 삼화로 584
한국통나무학교,강원 횡성군,강원도 횡성군 강림면 월안길 88
용대 매바위 인공폭포,강원 인제군,강원 인제군 북면 용대리
국형사,강원 원주시,강원도 원주시 고문골길 155
영월 동강애래프팅마을,강원 영월군,강원도 영월군 영월읍 동강로 1349-10
한계령,강원 양양군,강원도 양양군 서면
천은사(삼척),강원 삼척시,강원도 삼척시 미로면 동안로 816
구미정,강원 정선군,강원도 정선군 임계면 봉산리
관음사/국형사계곡,강원 원주시,강원 원주시 행구동
승리전망대,강원 철원군,강원도 철원군 근남면 영서로 9579
사천해변(사천해수욕장),강원 강릉시,강원도 강릉시 사천면 해안로 877
남항진해변(남항진해수욕장),강원 강릉시,강원도 강릉시 공항길127번길 67
용소계곡,강원 홍천군,강원 홍천군 내촌면 광암리
삼척초당굴,강원 삼척시,강원도 삼척시 근덕면 금계리
산타우체국,강원 화천군,강원도 화천군 화천읍 산수화로 10
