name,region,tel,keyword,photo,address,lat,lon
광주 경찰충혼탑,광주 남구,062-675-3280,"['관광지', '광주경찰충혼탑', '산책하기좋은곳', '아이와함께', '역사공부', '역사를품은곳']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=3374c51a-572c-41b9-8ea5-61e1e53e063f&thumb,광주광역시 남구 사직길 49,35.14189609,126.9118559
광주 서구 8경,광주 서구,062-365-4114,"['경치좋은곳', '관광지', '광주가볼만한곳', '광주여행', '광주여행코스', '문화유산여행']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=5c8f56d2-7c55-467b-945e-76f64e722291&thumb,광주광역시 서구 동하길 10,35.12091523,126.8340168
광주 송정동 떡갈비 골목,광주 광산구,062-960-8781,"['가족과함께', '골목시장', '골목여행', '관광지', '떡갈비', '떡갈비골목', '맛집']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=d3a42982-9c57-41bc-806c-91e3a9ad115b&thumb,광주광역시 광산구 광산로29번길,35.13883289,126.7948998
광주 예술의 거리,광주 동구,062-942-6160,"['가족여행', '관광지', '광주가볼만한곳', '광주예술의거리', '남녀노소', '데이트코스']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=619f21a4-795a-4ac9-bafc-cb715b1ab781&thumb,광주광역시 동구 예술길 24,35.14977869,126.9185016
광주 우치공원 동물원,광주 북구,062-613-5860,"['겨울방학가볼만한곳', '관광지', '놀이동산&테마파크', '동물원', '아이와함께']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=4f0f164f-532b-4171-8a7e-e9da28010639&thumb,광주광역시 북구 우치로 677,35.22348718,126.8937193
광주 충효동 왕버들 군,광주 북구,062-410-6622,"['관광지', '역사유적지', '연중무휴', '자연좋은곳', '전라권', '충효동왕버들']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=a95a914a-5e10-4411-9895-56362c9d928a&thumb,광주광역시 북구 충효샘길 7,35.18471556,127.0012405
광주 충효동 요지,광주 북구,062-266-4693,"['관광지', '광주충효동요지', '교과서속여행', '역사', '역사공부', '역사를품은곳']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=06748344-bde4-4899-bfeb-3319bd87f04d&thumb,광주광역시 북구 풍암제길 14,35.16752834,126.9988864
광주 평촌마을,광주 북구,062-266-2287,"['가족체험', '공예체험', '관광지', '농촌체험', '농촌체험마을', '농촌체험학습']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=f9ec8a16-1582-4c8d-aeaa-86aafc19091e&thumb,광주광역시 북구 평촌길 15,35.17561474,127.0105485
광주공원,광주 남구,062-672-0660,"['관광지', '광주공원', '구동공원', '남녀노소', '산책길', '산책하기', '산책하기좋은곳']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=d46a6ac4-7cb8-447c-ac5f-ea858bb03350&thumb,광주광역시 남구 중앙로107번길 15,35.14724085,126.9099807
광주공원 사적비군,광주 남구,062-672-0660,"['공원', '관광지', '광주공원사적비군', '아이와함께', '역사', '역사를품은곳', '역사속']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=9a980c72-fb5d-414f-aaf2-c0a5028ea6b9&thumb,광주광역시 남구 중앙로107번길 15,35.14724085,126.9099807
광주동오층석탑,광주 동구,062-608-2401,"['관광지', '역사', '역사공부', '역사를품은곳', '역사문화재', '역사속', '역사속으로']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=0e7868ed-8fa9-4179-ad23-9be136c68aa4&thumb,광주광역시 동구 지산로 58,35.14877965,126.932933
광주무역회관,광주 광산구,1566-5114,"['가족여행', '결혼식', '관광지', '광주무역회관', '남녀노소', '문화공간', '복합문화공간']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=37b16a15-68f0-4338-9b7f-ba1438714523&thumb,광주광역시 광산구 무진대로 282,35.16070387,126.8114088
광주패밀리랜드,광주 북구,062-607-8000,"['가족과함께', '관광지', '광주가볼만한곳', '광주패밀리랜드', '놀이기구', '놀이동산']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=a59421b0-868d-4bb6-aa9d-526ac13e74a0&thumb,광주광역시 북구 우치로 677,35.22348718,126.8937193
광주폴리,광주 북구,062-608-4260,"['관광지', '남녀노소', '도시재생', '복합문화공간', '연인과함께', '열린문화공간']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=c2007a41-f399-410d-9f30-117bd3f084df&thumb,광주광역시 북구 비엔날레로 111,35.18252689,126.8902187
광주향교,광주 남구,062-672-7008,"['가족여행', '관광지', '광주향교', '아이와함께', '역사', '역사공부', '역사관광지']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=911c93da-1151-4581-af75-b72288e32008&thumb,광주광역시 남구 중앙로107번길 5,35.14597593,126.9094601
광주호,광주 북구,062-266-0032,"['가족여행', '가족체험여행', '걷기여행', '관광지', '광주호', '데이트코스', '아이와함께']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=c1274f62-914b-4b0c-873a-5e300967d30a&thumb,광주광역시 북구 충효동,35.190473,126.989702
광주호 호수생태원,광주 북구,062-613-7891,"['가족여행', '관광지', '광주호호수생태원', '나들이', '나홀로여행', '데이트코스']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=d5cd9893-caaf-4d9f-bf14-feea1ce79038&thumb,광주광역시 북구 충효샘길 7,35.18471556,127.0012405
국립 5.18 민주묘지,광주 북구,062-268-0518,"['가족여행', '관광지', '교과서속여행', '국립5.18민주묘지', '아이와함께', '역사']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=d4534f44-bbf3-4ce4-af69-551020f4dff9&thumb,광주광역시 북구 민주로 200,35.23541642,126.9404957
금곡동 제철유적,광주 북구,062-265-0761,"['관광지', '역사', '역사공부', '역사관광지', '역사를품은곳', '역사문화재', '역사속']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=1eb0ad1d-33f6-4ab6-a0bb-1581232a2ecd&thumb,광주광역시 북구 무등로,35.139988,126.993737
금남로,광주 동구,062-613-3633,"['관공서', '관광지', '관청가', '광주광역시', '광주시', '광주시티투어', '금융', '남광주시장']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=77316de9-46bd-445c-986b-59892142c6a1&thumb,광주광역시 동구 금남로 일대,35.151062,126.9138333
금호타이어 광주공장,광주 광산구,1588-9582,"['견학', '관광지', '교육체험', '교육프로그램', '금호타이어', '금호타이어광주공장']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=c21596e6-28f7-4848-8b2e-869585389586&thumb,광주광역시 광산구 어등대로 658,35.14244587,126.7913222
김용학가옥,광주 북구,062-410-6622,"['관광지', '역사', '역사공부', '역사관광지', '역사를품은곳', '역사문화재', '역사속']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=074fa7a6-d8d1-4451-870c-36c82de478cd&thumb,광주광역시 북구 하백로29번길 24,35.19014624,126.8884284
남평문씨 쌍효문,광주 남구,062-607-2333,"['관광지', '역사', '역사공부', '역사관광지', '역사를품은곳', '역사문화재', '역사속']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=2bb2e496-dd8b-4a63-b736-9768b07951ec&thumb,광주광역시 남구 사직안길 9,35.14319112,126.9132518
너릿재공원,광주 동구,061-379-3505,"['관광지', '산책길', '산책하기', '산책하기좋은곳', '역사공부', '역사속', '역사이야기']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=843022dc-2057-4391-ba41-87f76fae7c3a&thumb,광주광역시 동구 남문로 48-8,35.08030353,126.9535324
녹색에너지체험관 (광주전남지역본부),광주 북구,062-602-0001,"['관광지', '녹색에너지체험관', '박물관', '산업관광', '신재생에너지', '아이와함께']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=33d24de5-8489-48fd-908e-bc4a384fcbdb&thumb,광주광역시 북구 첨단과기로 123,35.22717334,126.8382904
도림사(광주),광주 광산구,062-960-8252,"['관광지', '역사', '역사공부', '역사관광지', '역사를품은곳', '역사문화재', '역사속']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=d88bb8d4-1b95-4751-95eb-c778b3b294ea&thumb,광주광역시 광산구 도림하길 33,35.16671691,126.7007138
동명동 카페거리,광주 동구,062-233-9370,"['가족과함께', '관광지', '동명동', '동명동카페거리', '연인과함께', '친구와함께']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=fc4d2818-8eef-46e0-a6c2-4ec22cb60a55&thumb,광주광역시 동구 동명동,35.1503703,126.9257155
두남제,광주 광산구,062-960-8252,"['관광지', '역사', '역사공부', '역사관광지', '역사를품은곳', '역사문화', '역사속']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=dc028359-e9db-45e6-8dff-8cc67b08678e&thumb,광주광역시 광산구 광산동 277,35.24372873,126.7463033
두암사,광주 북구,062-653-9028,"['관광지', '역사', '역사공부', '역사관광지', '역사를품은곳', '역사문화재', '역사속']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=4506b616-5a1a-4fc0-b548-69b492f6a17a&thumb,광주광역시 북구 면앙로170번길 12-17,35.17529996,126.9293411
등림사,광주 광산구,062-960-8252,"['관광지', '역사', '역사공부', '역사관광지', '역사문화재', '역사속', '역사속으로']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=123e875d-9f5c-4710-87d1-dc2282eab49b&thumb,광주광역시 광산구 박호등임로,35.18659,126.758084
만귀정,광주 서구,062-360-7251,"['가족여행', '관광지', '만귀정', '역사', '역사공부', '역사관광지', '역사를품은곳']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=61811b25-2c60-4fa1-94c4-d24fa0bc385f&thumb,광주광역시 서구 동하길 10,35.12091523,126.8340168
무각사,광주 서구,062-383-0108,"['관광지', '무각사', '불교', '불교문화', '사찰', '사찰&산사', '사찰여행', '역사']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=a7803abd-fb4e-483b-9bfe-26d0f2a598b7&thumb,광주광역시 서구 운천로 230,35.15354134,126.855943
무등산 주상절리대,광주 동구,062-227-1187,"['관광지', '무등산주상절리대', '자연', '전라권', '천연기념물']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=74ab6d5b-9d37-40fd-b3b9-7bd54c26376a&thumb,광주광역시 동구 용연동 산354-1,35.11994355,126.9989027
무등산국립공원,광주 동구,062-227-1187,"['경치좋은곳', '관광지', '나홀로여행', '등산', '등산객', '등산여행', '등산코스']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=5d0df322-a15a-4b73-9ec7-34523ce7cedd&thumb,광주광역시 동구 동산길 29,35.13079743,126.9483315
무등산수박마을,광주 북구,062-510-1465,"['관광지', '농촌마을', '농촌여행', '농촌체험마을', '농촌체험여행', '농촌체험학습']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=e1e405ba-081a-4a72-bbe4-2776856d0dd6&thumb,광주광역시 북구 송강로 236-3,35.17022898,126.9988925
무양서원,광주 광산구,062-960-8252,"['관광지', '교과서속여행', '무양서원', '문화재', '서원', '역사', '역사공부', '역사관광지']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=1368409c-89c4-483b-b83d-e5b2e3bcf028&thumb,광주광역시 광산구 산월로21번길 26,35.20993064,126.8403358
무진고성지,광주 북구,062-410-6622,"['관광지', '역사', '역사공부', '역사관광지', '역사를품은곳', '역사문화재', '역사속']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=75fbfd6e-b267-4af0-83fd-f0694168e9d6&thumb,광주광역시 북구 무진성길 190,35.16539299,126.9449747
병천사,광주 서구,062-373-0820,"['관광지', '역사', '역사공부', '역사관광지', '역사를품은곳', '역사문화재', '역사속']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=600122f5-4e8f-4770-b1c1-19f55d34399f&thumb,광주광역시 서구 금호운천길 31,35.13802275,126.8567404
부용정,광주 남구,062-607-2333,"['관광지', '역사', '역사공부', '역사관광지', '역사를품은곳', '역사문화재', '역사속']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=f7ce7734-c7ab-432e-878b-400ebc228882&thumb,광주광역시 남구 칠석동 129,35.06970959,126.8366413
빙월당,광주 광산구,062-960-8252,"['관광지', '역사', '역사공부', '역사관광', '역사관광지', '역사를품은곳', '역사문화재']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=423c606d-50e6-4f07-ae5d-997cda410d02&thumb,광주광역시 광산구 광곡길 133,35.23566535,126.7453035
사직공원(광주),광주 남구,062-652-3236,"['가족여행', '걷기여행', '관광지', '나들이', '사계절', '사직공원', '산책길', '산책하기']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=d04337ff-e938-45c1-8c3c-79ff44b3172b&thumb,광주광역시 남구 사직길 49,35.14189609,126.9118559
사직단,광주 남구,062-607-2333,"['관광지', '사직단', '아이와함께', '역사', '역사공부', '역사관광지', '역사를품은곳']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=5ebbfd2c-7607-4538-b77f-61021f981faa&thumb,광주광역시 남구 사직길 49,35.14189609,126.9118559
삼거동 고인돌,광주 광산구,062-960-8259,"['관광지', '역사', '역사공부', '역사관광지', '역사를품은곳', '역사문화재', '역사속']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=1b399117-57ed-49c9-846c-aaebb7c0e3ac&thumb,광주광역시 광산구 삼거동,35.152266,126.672537
상무시민공원,광주 서구,062-360-7513,"['가족여행', '걷기길', '걷기여행', '관광지', '데이트코스', '사계절', '산책길', '산책하기']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=8698836d-9c71-4d40-b115-08d9de004cd6&thumb,광주광역시 서구 상무공원로 101,35.15338482,126.8410897
서강사,광주 남구,062-607-2333,"['관광지', '역사', '역사공부', '역사관광지', '역사를품은곳', '역사문화재', '역사속']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=6f96c966-1818-4d1e-9b5a-2d9dfeaa0ae8&thumb,광주광역시 남구 치마봉1길 16-1,35.13026785,126.9220155
서석대 (무등산권 국가지질공원),광주 북구,062-613-7851,"['경치좋은곳', '관광지', '국가지질공원', '남녀노소', '무등산', '무등산권_국가지질공원']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=82cb58fd-b262-41c1-8a94-a7ae9d7107d0&thumb,광주광역시 북구 무등로 1550,35.14411016,126.9889804
선교기념비,광주 남구,062-607-2333,"['관광지', '역사', '역사공부', '역사관광지', '역사를품은곳', '역사문화재', '역사속']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=a88b31b4-0e43-44d1-86aa-a16387387af7&thumb,광주광역시 남구 제중로 60,35.14011577,126.9133665
송산유원지,광주 광산구,062-960-8705,"['가족여행', '관광지', '나들이', '데이트코스', '무료입장', '송산유원지', '아이와함께']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=398f0326-56d0-464f-b491-9962671608fd&thumb,광주광역시 광산구 박호등임로 43-1,35.15867247,126.7361426
송정공원,광주 광산구,062-960-3721,"['가족과함께', '관광지', '박용철 시인', '산책길', '산책하기', '산책하기좋은곳']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=4225d922-4f27-4b1a-b93f-31bbe811a63d&thumb,광주광역시 광산구 송정공원로 8-23,35.14578522,126.7996029
송호영당,광주 광산구,062-960-8252,"['관광지', '송호영당', '역사', '역사공부', '역사관광지', '역사를품은곳', '역사문화재']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=b2e707e0-084d-4747-9c5e-a3df7c67650b&thumb,광주광역시 광산구 소촌로46번길 46,35.14997027,126.7955269
신광사(광주),광주 북구,062-261-1529,"['관광지', '불교', '불교문화', '사찰', '사찰여행', '신광사', '역사', '자연속으로']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=ee5d337d-89db-476b-a55c-fd10348bc2af&thumb,광주광역시 북구 삼정로66번길 42-10,35.16873028,126.9400366
신룡동오층석탑,광주 광산구,062-960-8252,"['관광지', '역사', '역사공부', '역사관광지', '역사를품은곳', '역사문화재', '역사속']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=5af76cc7-398b-45dd-bd58-a11278bc8462&thumb,광주광역시 광산구 신룡동,35.221442,126.781243
신창동 선사유적지,광주 광산구,062-960-8252,"['관광지', '역사', '역사공부', '역사관광지', '역사를품은곳', '역사문화재', '역사속']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=a7df47ed-c0e7-4925-9de7-481875efae43&thumb,광주광역시 광산구 신창동,35.196905,126.845793
쌍암공원,광주 광산구,062-960-8704,"['가족과함께', '걷기길', '관광지', '산책길', '산책하기', '산책하기좋은곳', '쌍암공원']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=c593d4df-1708-4822-87f3-2b53d522bf61&thumb,광주광역시 광산구 첨단중앙로182번길 39,35.22223119,126.8443411
약사암(광주),광주 동구,062-222-9844,"['관광지', '불교', '불교문화', '불교사찰', '사찰', '사찰여행', '역사', '자연속으로']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=d7b9a742-44c0-4804-9153-ca230c0c3003&thumb,광주광역시 동구 증심사길160번길 89,35.1222842,126.9721441
양과동정,광주 남구,062-607-2333,"['관광지', '역사']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=dd156dfe-9cdd-4965-bcea-4d4db184c6bd&thumb,광주광역시 남구 이장동 266,35.08687438,126.8634898
양림동 선교사 묘지,광주 남구,062-607-2333,"['관광지', '기독교', '선교사', '선교사묘역', '역사', '역사공부', '역사관광지', '역사를품은곳']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=00bd22c4-6414-4310-8a98-15050a9f00df&thumb,광주광역시 남구 제중로 77,35.14044819,126.9114794
양림동 펭귄마을,광주 남구,062-607-4502,"['가족과함께', '감성사진', '관광지', '데이트장소추천', '사진찍기좋은곳', '사진촬영']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=ff7e050e-04ca-47f5-b9af-26a8f91cf193&thumb,광주광역시 남구 천변좌로446번길 7,35.14010522,126.9170096
양림동 호랑가시나무,광주 남구,062-607-2333,"['관광지', '광주광역시기념물', '양림동호랑가시나무', '자연', '전라권']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=f06d45c9-fe9e-4efa-b3d9-5035167ee48d&thumb,광주광역시 남구 제중로47번길 20,35.13801892,126.9118928
양림역사문화마을,광주 남구,062-676-4486,"['19_20한국관광100선', '가족과함께', '관광지', '근대건축물', '근대문화거리']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=0eae9c7c-4f05-4a2e-9422-fb9ad9b73d54&thumb,광주광역시 남구 서서평길 7,35.14212819,126.9155667
양송천묘역,광주 광산구,062-960-8252,"['가족여행', '관광지', '광주', '양송천묘역', '역사', '역사공부', '역사관광지', '역사를품은곳']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=0e977b23-9c26-447f-af7e-7bbf91b511d0&thumb,광주광역시 광산구 동호동,35.186231,126.690762
양씨삼강문,광주 광산구,062-960-8259,"['관광지', '역사', '역사공부', '역사관광지', '역사를품은곳', '역사문화재', '역사속']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=d653d64f-5d09-4f56-8ed2-2ba6d64a2e36&thumb,광주광역시 광산구 박뫼안길 13,35.16975371,126.7428755
영사재,광주 광산구,062-960-8252,"['관광지', '역사', '역사공부', '역사관광지', '역사를품은곳', '역사문화재', '역사속']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=6d4af69e-bb45-4e1a-a284-0f69cda6dc1b&thumb,광주광역시 광산구 명곡길 170-30,35.19464856,126.7032152
영산강문화관,광주 남구,061-335-0866,"['관광지', '산업관광', '아이와함께', '영산강', '영산강문화관', '이색체험', '전라권']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=b74fa272-9d20-4272-a19e-c9971a63e1e2&thumb,광주광역시 남구 승촌보길 90,35.06581879,126.7610721
오남제,광주 광산구,062-940-8225,"['관광지', '역사', '역사공부', '역사관광지', '역사를품은곳', '역사문화재', '역사속']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=9701c6e6-2ab4-45a0-84d5-95b211eb0c4a&thumb,광주광역시 광산구 임곡용동길 166,35.21510299,126.7672321
오리요리의 거리,광주 북구,062-410-6547,"['건강식', '건강식맛집', '건강여행', '관광지', '남녀노소', '맛집골목', '오리고기']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=eeba9c3b-0e94-4b16-ac0d-ab4121992add&thumb,광주광역시 북구 경양로 125,35.16160112,126.9057169
오웬기념각,광주 남구,062-650-7647,"['가족여행', '관광지', '광주광역시유형문화재', '근대건축물', '근대문화거리']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=11f7f585-2f58-41ae-a549-86fa67e25588&thumb,광주광역시 남구 백서로70번길 6,35.13847778,126.9161019
오지호생가,광주 동구,062-608-2402,"['관광지', '역사', '역사공부', '역사관광지', '역사를품은곳', '역사문화재', '역사속']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=dbb8800a-a991-4a17-bae8-5cbe97a523b7&thumb,광주광역시 동구 지호로 81-20,35.14899839,126.9387611
왕동저수지,광주 광산구,062-940-8225,"['관광지', '자연']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=863c447e-d433-4672-8f63-c4e7136421bf&thumb,광주광역시 광산구 본량동서로 259,35.17360752,126.705674
용아생가,광주 광산구,062-944-1340,"['관광지', '역사', '역사공부', '역사관광지', '역사를품은곳', '역사문화재', '역사속']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=b98e0c8d-99c5-4d2e-a88c-a56afcffc48b&thumb,광주광역시 광산구 소촌로46번길 24,35.14965529,126.7954466
용진정사,광주 광산구,062-960-8252,"['관광지', '교과서속여행', '문화재', '역사', '역사공부', '역사관광지', '역사를품은곳']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=35333561-0c3d-4bef-9dd2-3ccf9128be0b&thumb,광주광역시 광산구 본량동서로 180-48,35.17709416,126.7436882
우일선 선교사 사택,광주 남구,062-607-2333,"['가족여행', '관광지', '광주광역시기념물', '역사', '역사관광지', '역사를품은곳']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=dc33a667-658c-47a6-9b58-dada5a6faad2&thumb,광주광역시 남구 제중로47번길 20,35.13801892,126.9118928
운림동 미술관거리,광주 동구,062-670-7941,"['관광지', '남녀노소', '문화공간', '문화예술공간', '복합문화공간', '연인과함께']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=eaf87ef1-03c2-4d30-b827-1a80acc3bcc4&thumb,광주광역시 동구 증심사길 9,35.13418181,126.9537235
운암서원(광주),광주 북구,062-410-6622,"['관광지', '역사', '역사공부', '역사관광지', '역사를품은곳', '역사문화재', '역사속']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=f205933e-21ca-46bb-a573-f65c6e6a2224&thumb,광주광역시 북구 무등로 1040,35.15338327,126.9693509
운천사마애여래좌상,광주 서구,062-375-0053,"['관광지', '역사', '역사공부', '역사관광지', '역사를품은곳', '역사문화재', '역사속']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=0af7cb86-f037-4319-b032-00efb466e391&thumb,광주광역시 서구 금호운천길 85-15,35.14186204,126.8544543
운천저수지,광주 서구,062-360-7990,"['걷기길', '걷기여행', '관광지', '데이트코스', '사계절', '연인과함께', '운천저수지']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=f3ca76ad-db83-4f40-8db7-a4c3f9fc1dce&thumb,광주광역시 서구 운천로 165,35.14718132,126.8562251
원각사(광주),광주 동구,062-223-3168,"['관광지', '불교', '불교문화', '사찰', '사찰여행', '역사', '자연속으로', '자연환경']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=f55d49d5-e145-40a5-a140-5b94966c0730&thumb,광주광역시 동구 중앙로 197,35.15090449,126.9156584
