name,region,tel,keyword,photo,address,lat,lon
가평 영양잣마을,경기 가평군,031-585-6969,"['가평영양잣마을', '관광지', '농촌마을', '농촌여행', '농촌체험마을', '수도권']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=3a36d918-f9cc-4e90-afd9-adbe8a3c1b6b&thumb,경기도 가평군 상면 축령로 70,37.7741023,127.3646467
가평 현충탑,경기 가평군,031-580-4016,"['가평현충탑', '관광지', '수도권', '아이와함께', '애국지사', '역사', '역사공부']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=499bf7d6-4e41-4457-9289-210130cddbcc&thumb,경기도 가평군 가평읍 호반로 2540,37.812498,127.5152062
가평군목공예영농조합,경기 가평군,031-581-0550,"['가평군목공예영농조합', '관광지', '목공예체험', '이색체험']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=3846e68c-0b72-4b4e-b613-21009a5e7fb5&thumb,경기도 가평군 가평읍 경춘로 2045-65,37.8163136,127.4983534
가평별묘,경기 가평군,031-580-2063,"['관광지', '역사', '역사관광지', '역사를품은곳', '역사문화재', '역사속', '역사속으로']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=6ab02414-34bd-4de7-8381-1dac390d44f5&thumb,경기도 가평군 설악면 방일리,37.6186095,127.488984
가평삼회 생태복원지구,경기 가평군,031-584-8541,"['가족여행', '가평삼회생태복원지구', '걷기여행', '걷기좋은길', '관광지', '당일치기여행']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=2889928e-6849-45c0-82b3-71ba9bde778e&thumb,경기도 가평군 청평면 북한강로 2047,37.6994213,127.3929156
가평의병3.1항일운동기념비,경기 가평군,1577-0606,"['3·1운동', '3·1운동_100주년_여행지추천', '관광지', '독립운동', '아이와함께']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=undefined&thumb,경기도 가평군 가평읍 대곡리,37.8223783,127.5045779
가평학도의용대참전기념비,경기 가평군,031-580-2503,"['가평학도의용대참전기념비', '관광지', '기념비', '수도권', '애국정신', '역사']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=cc6c1d50-1b22-4559-9804-3abc1db1e6c8&thumb,경기도 가평군 가평읍 문화로 131,37.825131,127.5062327
가평향교,경기 가평군,031-580-2063,"['가평향교', '관광지', '수도권', '역사', '역사공부', '역사관광지', '역사를품은곳']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=ad1fe2eb-2a0f-42c3-b4cb-ad141186e0cd&thumb,경기도 가평군 가평읍 향교로 23-1,37.8299466,127.5074445
가학동지석묘,경기 광명시,02-2680-6142,"['가학동지석묘', '경기도문화재자료', '관광지', '서울근교', '수도권', '역사', '역사공부']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=f8dab08f-06a3-4374-8c43-d811ae691c22&thumb,경기도 광명시 가학동,37.4126539,126.8580068
감악산 출렁다리,경기 파주시,031-940-4617,"['경치좋은곳', '관광지', '안보관광', '연인과함께', '자연속으로', '자연여행', '자연좋은곳']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=172be4b1-9f42-4501-ac68-b42945db3a77&thumb,경기도 파주시 적성면 설마리 48-6,37.9391536,126.9436284
감악산(파주),경기 양주시,031-940-4612,"['걷기좋은곳', '관광지', '등산', '등산객', '등산로', '수도권', '양주감악산', '자연']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=1f0034e2-65e2-4895-8953-a48e72cf9a87&thumb,경기도 파주시 적성면 감골길 48,37.9119705,126.9522371
강북 아리수 정수센터,경기 남양주시,02-3146-5818,"['강북아리수정수센터', '견학', '관광지', '산업관광', '수도권', '아리수정수센터']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=063a9a61-eefb-4138-9d87-0394a09dee3c&thumb,경기도 남양주시 고산로 171,37.5957369,127.1861901
강씨봉,경기 포천시,031-538-3341,"['가족과함께', '강씨봉', '관광지', '수도권', '자연', '풍경좋은곳']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=29d2068d-b7f3-4803-b682-eebdf3e24be6&thumb,경기도 포천시 일동면 사직리,37.986204,127.3555719
강영천효자문,경기 가평군,031-580-2063,"['관광지', '역사']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=f674f3b2-9b53-41a5-ba73-35e6f73d0483&thumb,경기도 가평군 북면 논남기길 402-19,37.9689327,127.4215943
강한사,경기 여주시,031-887-2868,"['관광지', '역사', '역사공부', '역사관광지', '역사를품은곳', '역사문화재', '역사속']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=6c4d456c-3109-48f5-ad3e-054875768542&thumb,경기도 여주시 청심로 113,37.2992995,127.6332636
개원사(경기),경기 광주시,031-743-6568,"['관광지', '광주개원사', '불교', '불교문화', '사찰', '사찰', '사찰여행', '수도권']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=abe8e8b7-eba8-4256-a210-0f31c2d6e899&thumb,경기도 광주시 남한산성면 남한산성로 731-73,37.4744028,127.1852916
갯골생태문화탐방로,경기 시흥시,031-488-6900,"['갯골생태문화탐방로', '걷기길', '관광지', '국가습지보호구역', '생태관광', '생태관광지']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=6f163555-79fd-4133-9882-0a91ab6454aa&thumb,경기도 시흥시 동서로 287,37.3871749,126.8124991
갱매폭포,경기,02-502-5001,"['관광지', '자연']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=c063293c-ea87-4947-833d-25827dfab091&thumb,경기도 과천시 막계동,37.426251,127.0273859
건강나라,경기 안성시,031-674-8255,"['가족과함께', '관광지', '남녀노소', '리조트', '아이와함께', '연인과함께', '자연환경']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=51940fb2-26c6-4056-974f-85d41878da15&thumb,경기도 안성시 죽산면 죽양대로 136-16,37.0937854,127.4371381
걸포중앙공원,경기 김포시,031-980-2974,"['걷기길', '걸포중앙공원', '관광지', '놀이터', '산책길', '산책하기', '산책하기좋은곳']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=ca0c7f4c-e395-46d3-973b-90eaf0827328&thumb,경기도 김포시 걸포1로 60-42,37.6340933,126.709501
검단사(파주),경기 파주시,031-949-8729,"['관광지', '불교', '불교문화', '사찰', '사찰여행', '자연환경', '전통사찰', '휴식여행']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=d9b7daf1-c4d2-4ddc-9738-115285882dd4&thumb,경기도 파주시 탄현면 필승로 292-33,37.7692065,126.6861178
검단산,경기 하남시,031-790-6341,"['가족과함께', '검단산', '관광지', '수도권', '자연', '전망좋은곳', '트레킹']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=8835687d-03e1-4ff6-9bf3-3d2c27b8356f&thumb,경기도 하남시 천현동,37.5192112,127.2240306
경기 남양주 조안 [슬로시티],경기 남양주시,031-521-5686,"['가족과함께', '걷기길', '걷기여행', '관광지', '남한강', '북한강', '산책하기좋은곳']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=4e91fce7-cebb-48bd-9254-8601bfc89187&thumb,경기도 남양주시 조안면 북한강로 413,37.5589813,127.3122976
경기 남양주시,경기 남양주시,031-590-8861,"['11월추천가볼만한곳', '걷기길', '걷기여행', '관광지', '남양주유기농테마파크']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=d5844b1e-6f27-42f7-b6bc-942c42746410&thumb,경기도 남양주시 조안면 전역,37.5358482,127.3034032
경기도립 물향기수목원,경기 오산시,031-378-1261,"['걷기길', '경기도립물향기수목원', '관광지', '생태관광', '수도권', '숲치유', '자연']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=91eaa055-bd54-422a-9aaf-73fe8f5f8b9c&thumb,경기도 오산시 청학로 211,37.1684823,127.0554177
경기미래교육 파주캠퍼스,경기 파주시,1588-0554,"['경기영어마을파주캠프', '관광지', '문화프로그램', '수도권', '아이와함께', '여름방학에가볼만한곳']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=fc15e769-8104-4dbe-a28f-ca5ad34d4ce5&thumb,경기도 파주시 탄현면 얼음실로 40,37.784985,126.703487
경기영어마을 양평캠프,경기 양평군,031-770-1300,"['가족체험', '경기영어마을양평캠프', '관광지', '드라마촬영지', '문화공간', '문화활동']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=285795d9-1182-4c4b-aa3b-5d4dc953a8a7&thumb,경기도 양평군 용문면 연수로 209,37.4983994,127.5758006
경기콘텐츠 코리아 랩,경기 성남시,031-776-4677,"['관광지', '테마']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=def43730-d9ed-4aa4-bd75-539876aa3d4a&thumb,경기도 성남시 분당구 대왕판교로645번길 12,37.400161,127.104948
경안천 습지생태공원,경기 광주시,031-760-3762,"['걷기길', '경안천', '경안천습지생태공원', '관광지', '생태관광', '생태관광지']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=aaa5cb60-0434-426d-844d-16b3b117cb56&thumb,경기도 광주시 퇴촌면 정자동길 119,37.4455574,127.322063
경안천 습지생태공원,경기 광주시,031-760-4482,"['걷기길', '경기도자박물관', '경안천', '경안천습지생태공원', '관광지', '박물관']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=7d8fea61-72a0-4448-b929-1fdd1562eca5&thumb,경기도 광주시 퇴촌면 정지리 447,37.4589505,127.3038475
경앙사,경기 안성시,031-678-2504,"['관광지', '역사', '역사공부', '역사관광지', '역사를품은곳', '역사문화재', '역사속']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=069b7596-5bda-4158-8570-f5cde5206115&thumb,경기도 안성시 양성면 덕봉리,37.0467623,127.1910289
경인아라뱃길유람선 현대크루즈호,경기 김포시,032-882-5555,"['가족과함께', '가족여행', '경인아라뱃길유람선현대크루즈호', '경치좋은곳']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=cc2c58b6-2c08-4c5c-9607-d1b221cd0e8b&thumb,경기도 김포시 고촌읍 아라육로270번길 74,37.5991386,126.7890149
경희천문대,경기 용인시,031-201-2470,"['관광지', '자연']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=ab4f68c6-aa71-4cea-ade9-7b2f080d27f1&thumb,경기도 용인시 기흥구 덕영대로 1732,37.2398963,127.0818121
계류리 예술창고,경기 포천시,031-535-5677,"['관광지', '복합문화공간', '안보관광', '연인과함께', '열린문화공간', '예술창작']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=undefined&thumb,경기도 포천시 신북면 양지말길 66-72,37.9573493,127.1720716
고구려대장간마을 (태왕사신기 촬영장),경기 구리시,031-550-2363,"['고구려대장간마을', '관광지', '드라마촬영지', '문화콘텐츠', '박물관', '산업관광']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=014fc7d4-8e65-492b-91ac-ffe6340d3e81&thumb,경기도 구리시 우미내길,37.5627558,127.1116897
고기동 오리촌,경기 용인시,,"['가족과함께', '건강식', '관광지', '맛집', '맛집탐방', '숨은맛집', '어르신여행']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=bbe2905e-c82b-40a0-b365-9ab27611ed7d&thumb,경기도 용인시 수지구 고기동,37.35822,127.0336602
고대산,경기 연천군,031-839-2061,"['가족여행', '고대산', '관광지', '서울근교여행', '수도권', '자연']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=9664a476-0156-4744-9e0d-12352231c9de&thumb,경기도 연천군 신서면 평화로 3282-108,38.2366167,127.1570763
고동산,경기 양평군,031-582-8830,"['관광지', '자연']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=undefined&thumb,경기 양평군 서종면,37.6065603,127.3486933
고려 공양왕릉,경기 고양시,031-8075-3396,"['가족여행', '고려공양왕릉', '관광지', '사적', '수도권', '역사', '역사공부', '역사관광지']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=89599f32-efc1-4e6f-97e7-16da782eca3a&thumb,경기도 고양시 덕양구 호국로1121번길 95-61 (원당동),37.680108,126.8600383
고모저수지,경기 포천시,031-538-4102,"['강', '고모저수지', '관광지', '수도권', '자연', '휴양여행']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=19eb0da2-c6c7-4c94-ac9b-eee5468cbe71&thumb,경기도 포천시 소흘읍 죽엽산로 452,37.7946036,127.1651233
고삼호수,경기 안성시,031-672-3481,"['관광지', '자연']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=4ba397bd-0be4-429e-9102-52dd1bdea5d7&thumb,경기도 안성시 고삼면 향림길 50,37.0884129,127.2849411
고성산,경기 안성시,031-677-1330,"['관광지', '자연']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=undefined&thumb,경기도 안성시 양성면 덕봉리,37.0467623,127.1910289
고송정지,경기 안산시,031-481-3059,"['관광지', '역사', '역사공부', '역사관광지', '역사를품은곳', '역사문화재', '역사속']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=ba3e262d-6a0b-4231-8e64-e8a82b4565aa&thumb,경기도 안산시 단원구 화정동,37.356269,126.8273848
고양 관광특구,경기 고양시,031-8075-3405,"['가볼만한축제', '관광지', '남녀노소', '데이트코스', '도심여행', '복합문화공간']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=9c3e0ae9-38f2-480d-861d-33856ae18bbb&thumb,경기도 고양시 일산서구 가좌1로 10,37.6910041,126.7206709
고양 구 일산역사,경기 고양시,031-8075-3396,"['관광지', '구일산역사', '등록문화재', '수도권', '역사', '역사공부', '역사관광지']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=1f9a5dbc-fd7d-467b-adb5-53698583fc0b&thumb,경기도 고양시 일산서구 고양대로662번길 35,37.6829489,126.7685461
고양 벽제관지,경기 고양시,031-8075-3396,"['관광지', '벽제관지', '사적', '수도권', '역사', '역사공부', '역사관광지', '역사를품은곳']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=1b6c0e8f-2633-4f3e-8277-4529463ef50f&thumb,경기도 고양시 덕양구 벽제관로 34-16,37.7045402,126.9009863
고양 서삼릉(장경왕후) [유네스코 세계문화유산],경기 고양시,031-962-6009,"['가족여행', '고양서삼릉', '관광지', '교과서속여행', '나들이', '당일치기여행']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=125c424d-5d96-4bd0-ae92-dae5c8006a20&thumb,경기도 고양시 덕양구 서삼릉길 233-126,37.6636635,126.8679732
고양 서오릉 [유네스코 세계문화유산],경기 고양시,02-359-0090,"['가족여행', '고양서오릉', '관광지', '교과서속여행', '나들이', '당일치기여행']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=9b77cfa4-e789-4a72-ad49-e29b4e694966&thumb,경기도 고양시 덕양구 서오릉로 334-32,37.6253341,126.8978397
고양대덕생태공원,경기 고양시,,"['공원', '관광지', '산책하기좋은곳', '휴양관광지', '힐링&휴양여행']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=de682a3b-8059-4ca3-bdea-7a7d436935a6&thumb,경기 고양시 덕양구 현천동 770,37.5894654,126.8385671
고양향교,경기 고양시,031-8075-3396,"['경기도문화재자료', '고양향교', '관광지', '수도권', '역사', '역사공부', '역사관광지']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=cf2ceb2f-bee9-4174-8699-82bdc6bfeb6d&thumb,경기도 고양시 덕양구 대양로285번길 33-13 (고양동),37.7037037,126.8948771
곤지암리조트,경기 광주시,1661-8787,"['가족여행', '경기도여행', '곤지암리조트', '관광지', '당일치기여행', '수도권']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=36043e26-6393-40f0-8835-8e35dafe0058&thumb,경기도 광주시 도척면 도척윗로 278,37.3372414,127.2953076
곤지암리조트 힐링캠퍼스,경기 광주시,031-8026-6777,"['가족과함께', '관광지', '국내힐링여행', '언택트관광지_100선', '자연좋은곳']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=a2af8141-aee1-4087-a2ff-c8de790ce65b&thumb,경기도 광주시 도척면 도척윗로 278,37.3372414,127.2953076
곤충생태관,경기 구리시,031-550-2586,"['곤충생태관', '관광지', '수도권', '자연', '체험학습']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=69370b95-fae8-4b29-a4e7-17995f733709&thumb,경기도 구리시 검배로 200,37.5919331,127.1612824
곱돌광산약수터,경기 하남시,031-790-6114,"['검단산', '곱돌광산약수터', '관광지', '수도권', '자연']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=372d2217-394f-4906-ae53-b8313f3a88c9&thumb,경기도 하남시 창우동,37.5389973,127.23066
공릉천,경기 고양시,031-909-9000,"['가을경치', '경치좋은곳', '관광지', '남녀노소', '산책길', '산책하기', '산책하기좋은곳']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=0167ae62-f4af-4d87-9bed-c65d90da9926&thumb,경기도 고양시 덕양구 신원동,37.6743374,126.877559
과천향교,경기,02-502-2944,"['경기도문화재자료', '과천향교', '관광지', '서울근교여행', '수도권', '역사', '역사관광지']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=33c9fdc3-1a3a-42e1-a793-075a36af7de7&thumb,경기도 과천시 자하동길 18,37.4336055,126.9873872
관곡지,경기 시흥시,031-310-6223,"['관곡지', '관광지', '수도권', '자연', '향토유적']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=1b2bb442-db4e-42ba-9342-1f532c0d2d7b&thumb,경기도 시흥시 관곡지로 93,37.4024096,126.8035998
관음산,경기 포천시,031-538-3341,"['관광지', '관음산', '수도권', '자연', '트레킹', '풍경좋은곳']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=610cbed5-06bb-49f7-b1a4-a6d86c5229be&thumb,경기도 포천시 이동면,38.0306291,127.3675561
광개토태왕비ㆍ동상,경기 구리시,031-557-1010,"['경관광장', '관광지', '광개토동상', '구리시', '동상', '아이와함께', '역사', '역사공부']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=43e90c1d-a7c8-4595-8695-2ed994a01eca&thumb,경기도 구리시 장자대로 34,37.5869034,127.1341869
광교 프라이부르크전망대,경기 수원시,070-8800-2460,"['경치좋은곳', '관광지', '남녀노소', '산책길', '산책하기', '산책하기좋은곳', '수원가볼만한곳']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=4588c704-a2ec-423b-9e7e-4695e639c5d7&thumb,경기도 수원시 영통구 광교호수공원로 102,37.283123,127.0659168
광교산,경기 수원시,031-228-4574,"['관광지', '광교산', '산림욕', '수도권', '자연', '트레킹', '풍경좋은곳']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=07ebf8ea-8a5f-4ea6-92c2-5f70dc1fe035&thumb,경기도 수원시 장안구 상광교동,37.3355493,127.0172627
광교호수공원,경기 수원시,070-8800-2460,"['관광지', '수원관광', '자연', '호수공원']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=8ed5d577-f12a-43a0-b8af-a2198068f8ea&thumb,경기도 수원시 영통구 광교호수로 57,37.283123,127.0659168
광명 영회원(민회빈),경기 광명시,02-2680-6142,"['관광지', '광명영회원', '사적', '서울근교여행', '수도권', '역사', '역사공부', '역사를품은곳']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=f580f3d7-f7ef-4923-a86b-21c9ddf9b22c&thumb,경기도 광명시 노은사동,37.4378977,126.8502154
광명동굴,경기 광명시,070-4277-8902,"['관광명소', '관광지', '광명가볼만한곳', '교육여행', '동굴', '아이와함께', '여름가볼만한곳']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=5f131b63-47c0-43a3-9064-ea53d63b5701&thumb,경기도 광명시 가학로85번길 142,37.4251755,126.8644482
광암 아리수 정수센터,경기 하남시,02-3146-5314,"['견학', '관광지', '광암아리수정수센터', '산업관광', '수도권', '아리수정수센터']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=16ea36a1-38d8-4c6e-9d8e-b7b9643dc379&thumb,경기도 하남시 서하남로 293,37.519816,127.1726868
광주 곤지암도자공원,경기 광주시,031-799-1500,"['가족여행', '가족체험여행', '관광지', '광주곤지암도자공원', '교과서속여행']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=f0a8273b-48d8-4e09-ac22-7c0fbf46ce20&thumb,경기도 광주시 곤지암읍 경충대로 727,37.3511041,127.3275659
광주 산두른마을 [농촌전통테마],경기 광주시,031-762-0166,"['가족체험', '관광지', '농촌체험', '농촌체험마을', '농촌체험여행', '농촌체험학습']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=85a54f07-563a-4361-856b-0faf3e3bffb8&thumb,경기도 광주시 도척면 추곡길 38,37.2792319,127.291275
광주 조선백자 요지,경기 광주시,031-760-4821,"['관광지', '역사', '역사공부', '역사관광지', '역사를품은곳', '역사문화재', '역사속']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=76259bbf-a2e7-42a2-a818-5b4e6befa338&thumb,경기도 광주시 남한산성면 해공로 91,37.4466198,127.268418
광주향교,경기 하남시,031-790-5632,"['관광지', '광주향교', '교과서속여행', '수도권', '역사', '역사공부', '역사관광지']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=b24f39f1-9569-4d2e-b515-5139ef3d6731&thumb,경기도 하남시 대성로 126-13,37.5216847,127.1982808
교동 가마소 (한탄강 국가지질공원),경기 포천시,031-538-2312,"['경치좋은곳', '관광지', '국가지질공원', '자연', '자연경관', '자연관광지', '자연속으로']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=eb375fe7-d48f-4490-ae9e-8eb97abf2eb8&thumb,경기도 포천시 관인면 중리,38.0995919,127.1978415
교동 장독대마을,경기 포천시,031-534-5211,"['관광지', '체험']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=2dbaf71e-a778-45c1-9ec9-e1cc5bc016f1&thumb,경기도 포천시 관인면 교동길 123,38.0993524,127.2147458
교하동 고인돌 산림욕장,경기 파주시,031-940-4612,"['관광지', '안보관광', '역사관광지', '역사를품은곳', '역사문화재', '역사속', '역사속으로']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=f1871d3c-8932-4fbc-975b-d75b070610f3&thumb,경기도 파주시 당하2길 172,37.7447959,126.743262
교하향교,경기 파주시,031-940-5831,"['경기도문화재자료', '관광지', '교하향교', '수도권', '역사', '역사공부', '역사관광지']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=3a96ed27-31c4-4a00-a391-85aed68a2393&thumb,경기도 파주시 쇠재로 91,37.7496376,126.776813
구라이골 (한탄강 국가지질공원),경기 포천시,031-538-2312,"['관광지', '국가지질공원', '자연', '자연관광지', '자연속으로', '자연여행', '자연좋은곳']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=9e1bee83-cb87-4d30-8654-749a803c5e9f&thumb,경기도 포천시 창수면 운산리,38.0524436,127.2064349
구리 동구릉 [유네스코 세계문화유산],경기 구리시,031-563-2909,"['가족여행', '관광지', '교과서속여행', '구리동구릉', '나들이', '당일치기여행']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=4ce63be7-85be-4c34-a175-8ce655641121&thumb,경기도 구리시 동구릉로 197,37.6197924,127.131505
