name,region,tel,keyword,photo,address,lat,lon
감빛고을,경북 청도군,054-373-1187,"['감빛고을', '경상권', '관광지', '아이와함께', '연인과함께', '염색법', '염색체험']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=4ad8f9cc-b522-4302-ad25-c3c4466d4992&thumb,경상북도 청도군 금천면 소천길 193,35.7235579,128.9008075
감응사(경북),경북 성주군,054-932-9447,"['감응사', '경상권', '관광지', '불교', '불교문화', '사찰', '사찰여행', '역사', '연중무휴']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=fe26526e-bfda-4e4d-81c5-3249cb3511b0&thumb,경상북도 성주군 월항면 대산리,35.9329117,128.3259489
감포항,경북 경주시,054-744-3002,"['감포항', '경상권', '관광지', '나홀로여행', '바다풍경', '연중무휴', '일출일몰명소']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=da9e8bc8-2564-419a-9dd0-7a42b3b3ff17&thumb,경북 경주시 감포읍 감포로,35.8100649,129.504767
갑장사(상주),경북 상주시,054-533-3474,"['관광지', '불교', '불교문화', '사찰', '사찰여행', '역사', '자연속으로', '자연환경']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=undefined&thumb,경상북도 상주시 지천동,36.3560019,128.1667652
갑장산,경북 상주시,054-537-6092,"['관광지', '자연']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=null&thumb,경상북도 상주시 지천1길 215-187,36.3478869,128.1858548
강구항,경북 영덕군,054-730-6114,"['강구항', '경상권', '관광지', '드라마촬영지', '자연', '항구']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=39c78ecb-3f18-407a-a8b7-56adb1cfeed3&thumb,경북 영덕군 강구면 강구리,36.3653362,129.3858977
개경포공원,경북 고령군,054-950-6655,"['개경포공원', '걷기길', '경상권', '관광지', '산책길', '산책하기', '산책하기좋은곳']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=13c25477-a5b5-42ba-9ad8-8678dc79b767&thumb,경상북도 고령군 개진면 개경포로 681,35.7144493,128.3724587
개령향교,경북 김천시,054-420-6092,"['개령향교', '경상권', '경상북도문화재자료', '관광지', '역사', '역사공부', '역사관광지']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=c48a70d9-d5dc-4b7a-b375-73235ad67ad0&thumb,경상북도 김천시 개령면 동부1길 78-37,36.1715193,128.1873216
개목사(안동),경북 안동시,054-841-6304,"['개목사', '경상권', '관광지', '불교', '불교문화', '사찰', '사찰여행', '역사', '연중무휴']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=8d048bf6-2da0-4cd6-a20d-db3828f6043b&thumb,경상북도 안동시 서후면 개목사길 362,36.6579218,128.6681787
개실마을,경북 고령군,054-956-4022,"['가족여행', '가족이색체험', '가족체험', '경상권', '고령개실마을', '관광지', '농촌체험']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=3d5f0c9b-cb83-45c6-b883-d0e52c8be526&thumb,경상북도 고령군 쌍림면 개실1길 29,35.6674751,128.2310168
개천지 / 조성지,경북 의성군,,"['관광지', '자연']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=b805410f-ab78-4265-9840-96c5cae5d8cf&thumb,경상북도 의성군 안계면 개천지길,36.3863388,128.463957
거동사,경북 영천시,054-336-8165,"['관광지', '불교', '불교문화', '사찰', '사찰여행', '역사', '자연속으로', '자연환경']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=87b8d93d-7736-42d0-a3de-37bb688ef653&thumb,경상북도 영천시 자양면 사곡길 77-81,36.150194,129.026649
"거북바위 및 향나무 자생지 (울릉도, 독도 국가지질공원)",경북 울릉도,033-791-2113,"['관광지', '국가지질공원', '울릉도_독도_국가지질공원', '자연', '자연관광지']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=b28630e4-0c56-437d-9232-4ae9c49a101b&thumb,경상북도 울릉군 서면 태하리,37.5081798,130.8217127
거일1리어촌체험마을,경북 울진군,054-787-9912,"['가족과함께', '관광지', '아이와함께', '어촌마을', '어촌체험', '어촌체험마을']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=ca0f7127-5b8c-4dd8-9b31-a958c1d141ea&thumb,경상북도 울진군 평해읍 울진대게로 671,36.7109559,129.4749473
거조암,경북 영천시,054-335-1369,"['관광지', '불교', '불교문화', '불교사찰', '사찰', '사찰여행', '역사', '역사이야기']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=df7e8868-6c81-4968-ad30-a330e187f8de&thumb,경상북도 영천시 청통면 거조길 400-67,36.0200883,128.7645878
검무산,경북 안동시,054-852-6800,"['검무산', '관광지', '안동여행', '자연관광지', '자연속으로', '자연여행', '자연좋은곳']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=50d910f4-7bce-4cc2-a485-576df7f945f4&thumb,경상북도 안동시 풍천면 갈전리,36.5670476,128.5044174
견훤산성,경북 상주시,054-537-6095,"['견훤산성', '경상권', '경상북도기념물', '관광지', '역사', '역사공부', '역사관광지']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=212dbc55-9c23-487a-9b4e-ae352359612d&thumb,경상북도 상주시 화북면 장암리,36.5729575,127.8958347
경광서원,경북 안동시,054-840-5225,"['가족여행', '경광서원', '경북', '관광지', '역사', '역사공부', '역사관광지', '역사를품은곳']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=3b9f7193-27e1-4548-9ea1-42843269eab2&thumb,경상북도 안동시 서후면 금계3길 131-24,36.6005092,128.6824783
경북 상주,경북 상주시,054-537-6190,"['경상권', '관광지', '나비생태원', '농촌체험', '누에곤충체험학습', '명주테마파크']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=7014d72c-7b49-48dd-8630-2d372972576b&thumb,"경상북도 상주시 함창읍, 공검면, 이안면",36.5121643,128.1586532
경북 상주 함창·이안·공검 [슬로시티],경북 상주시,054-537-6091,"['관광지', '슬로시티', '역사', '자연마을', '자연환경', '자전거박물관', '친구와함께']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=090799a0-697a-4809-9364-bdf11da47b76&thumb,경상북도 상주시 함창읍 함창중앙로 135,36.5699899,128.1792092
경북 청송,경북 청송군,1577-7997,"['겨울방학가볼만한곳', '관광지', '생태관광', '생태관광지', '슬로시티', '여름방학가볼만한곳']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=027d04a8-c599-4ca3-b785-b1137be99e14&thumb,경상북도 청송군 전역,36.4359045,129.0571077
경북 청송 부동·파천 [슬로시티],경북 청송군,054-870-6227,"['경북청송', '경상권', '관광지', '남녀노소', '슬로시티', '역사', '역사관광지', '자연마을']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=6143e431-e0e3-40d5-8fc0-5b4b4d1b77cf&thumb,경상북도 청송군 부동면,36.3568762,129.1593733
경북전통음식체험관 모심정,경북 문경시,054-571-1845,"['가족여행', '가족체험여행', '경북전통음식체험관', '경상권', '관광지', '나홀로여행']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=ad505091-87ca-4a2a-9278-d0e95f6014ef&thumb,경상북도 문경시 마성면 봉생1길 13,36.661247,128.1188599
경산 임당동과 조영동 고분군,경북 경산시,053-810-5367,"['고분군', '관광지', '역사', '역사공부', '역사관광지', '역사를품은곳', '역사문화재']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=90dec31e-a7dc-4525-9fbb-cb14a94fd1fd&thumb,경상북도 경산시 청운2로9길,35.842763,128.7543767
경산서원,경북 경주시,054-779-6100,"['경산서원', '경상권', '관광지', '역사', '역사공부', '역사관광지', '역사를품은곳']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=ba1e8128-e9e3-4998-a13c-0052448fb020&thumb,경상북도 경주시 강동면 양동마을안길 55,36.0031944,129.2520227
경산포교당(보문사),경북 경산시,053-815-0177,"['관광지', '불교', '불교문화', '사찰', '사찰여행', '역사', '자연속으로', '자연환경']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=136d7d7f-534d-4f19-a4fb-953ff0c4efb4&thumb,경상북도 경산시 장산로26길 20,35.8168181,128.7394053
경산향교,경북 경산시,053-810-5367,"['관광지', '역사', '역사공부', '역사관광지', '역사를품은곳', '역사문화재', '역사속']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=ae64929c-1b48-4ec9-9c9b-281eaac2db51&thumb,경상북도 경산시 향교길 14-19,35.8216268,128.7414297
경상북도 산림환경연구원,경북 경주시,054-778-3830,"['경상권', '경상북도산림환경연구원', '관광지', '꽃여행', '숲체험원', '아이와함께']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=093c209c-110c-48eb-b7e0-aa9866942e10&thumb,경상북도 경주시 통일로 367,35.8120968,129.2389046
경상북도수목원,경북 포항시,054-260-6100,"['가족여행', '경상권', '경상북도수목원', '관광지', '꽃여행', '생태관광지', '수목원']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=6eb48bae-d3af-4f29-917a-e9aaaf3bd962&thumb,경상북도 포항시 북구 죽장면 수목원로 647,36.2185892,129.2568231
경양서원,경북 김천시,054-420-6092,"['관광지', '역사', '역사공부', '역사관광', '역사관광지', '역사를품은곳', '역사문화']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=076a2123-87ac-4b0e-87e4-42f6c6bad7c0&thumb,경상북도 김천시 구성면 광명3길 105,36.0377408,128.0729142
경정해수욕장,경북 영덕군,054-730-6651,"['경상권', '경정해수욕장', '관광지', '드라이브여행', '바다낚시', '바다풍경', '자연']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=968e1bd5-e5e3-4855-86de-7e32a751795c&thumb,경상북도 영덕군 축산면 영덕대게로 1726,36.4820924,129.4329193
경주 감은사지,경북 경주시,054-772-3843,"['경상권', '경주감은사지', '관광지', '교과서속여행', '아이와함께', '역사', '역사공부']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=010a1033-649a-48f0-866a-0fa7eb4a1cc4&thumb,경상북도 경주시 양북면 용당리,35.7615189,129.4546057
경주 경덕왕릉,경북 경주시,054-779-6100,"['관광지', '역사', '역사공부', '역사관광지', '역사를품은곳', '역사문화', '역사문화재']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=7274dcb8-2515-4d37-9631-4e26149f678b&thumb,경상북도 경주시 내남면 부지리 8,35.7627564,129.1878944
경주 경애왕릉,경북 경주시,054-779-6100,"['경상권', '경애왕릉', '관광지', '사적', '역사', '역사공부', '역사관광지', '역사를품은곳']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=a3efea04-1ab4-40d4-9abc-883968e592fc&thumb,경상북도 경주시 포석로 602-1,35.7951766,129.2062551
경주 계림,경북 경주시,054-779-8743,"['경상권', '경주계림', '관광지', '교과서속여행', '산책길', '산책하기', '산책하기좋은곳']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=1ce4db9a-836e-4f70-a329-855d762614c5&thumb,경상북도 경주시 교동 1,35.8326187,129.2189939
경주 골굴암 마애여래좌상,경북 경주시,054-744-1689,"['관광지', '불교', '불교문화', '사찰&신사', '사찰여행', '역사', '역사공부', '역사를품은곳']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=44ef1d93-b5d0-4ab5-8902-56ec46268f42&thumb,경상북도 경주시 양북면 기림로 101-5,35.8034416,129.4055989
경주 교촌마을,경북 경주시,054-760-7880,"['가족여행', '경상권', '경주교촌마을', '관광지', '민속마을', '아이와함께', '역사']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=de7b165f-dc2e-4e9e-a6dd-3aa1dbf75046&thumb,경상북도 경주시 교촌길 39-2,35.8295398,129.2148298
경주 구정동 방형분,경북 경주시,054-779-6100,"['관광지', '역사', '역사공부', '역사관광지', '역사를품은곳', '역사문화재', '역사속']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=f76da6ac-328b-48ea-a87d-2ee858dc3b1a&thumb,경상북도 경주시 불국로 15-5,35.7784449,129.2972855
경주 국립공원,경북 경주시,054-778-4100,"['겨울방학가볼만한곳', '관광지', '불교노천박물관', '불국사', '생태관광', '생태관광지']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=67a57492-d686-41e8-a88a-9323c36e17bd&thumb,경상북도 경주시 천북남로 12,35.8437986,129.289576
경주 굴불사지 석조사면불상,경북 경주시,054-779-6100,"['경상권', '관광지', '굴불사지석조사면불상', '보물', '역사', '역사공부', '역사관광지']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=c6bbd350-c09e-4657-bfa4-c382c2172529&thumb,경상북도 경주시 산업로 4214-76,35.8563939,129.2291359
경주 금척리 고분군,경북 경주시,054-779-6100,"['경상권', '경주금척리고분군', '관광지', '사적', '역사', '역사공부', '역사관광지']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=e9c54c64-9cf1-476b-b9c6-07875e236cdc&thumb,경상북도 경주시 건천읍 금척상리길 74-9,35.8318753,129.1132768
경주 김유신묘,경북 경주시,054-749-6713,"['가족여행', '경주김유신묘', '관광지', '교과서속여행', '아이와함께', '역사', '역사관광지']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=1b5026b1-bcc3-4654-a323-31ad13aa1b52&thumb,경상북도 경주시 충효2길 44-7,35.8433122,129.1914212
경주 나정,경북 경주시,054-779-6100,"['관광지', '역사', '역사공부', '역사관광지', '역사를품은곳', '역사문화재', '역사속']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=7a4f0083-f9bc-4d94-bcd0-9df553f44773&thumb,경상북도 경주시 탑동 700-1,35.8159484,129.2126984
경주 남산,경북 경주시,054-777-7142,"['경상권', '경주남산', '관광지', '생태관광지', '숲치유', '자연', '자연좋은곳', '전망좋은곳']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=fbc2d029-7c89-43c6-b126-a9de63bc6eb2&thumb,경상북도 경주시 남산동,35.7916954,129.2400194
경주 남산 미륵곡 석조여래좌상,경북 경주시,054-779-6100,"['관광지', '역사', '역사공부', '역사관광지', '역사를품은곳', '역사문화재', '역사속']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=45d2d7b0-b785-46d7-a896-a21761e58107&thumb,경상북도 경주시 갯마을길 41-30,35.8119974,129.235692
경주 남산 불곡 마애여래좌상,경북 경주시,054-779-6100,"['관광지', '역사', '역사공부', '역사관광지', '역사를품은곳', '역사문화재', '역사속']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=74395a7e-b691-43d3-b87a-7d338ab892bc&thumb,경상북도 경주시 문천길,35.8250412,129.2278317
경주 남산 신선암 마애보살반가상,경북 경주시,054-779-6100,"['경상권', '경주남산신선암마애보살반가상', '관광지', '보물', '역사', '역사공부']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=06ea3d08-52ca-4c72-a091-83f3732e6800&thumb,경상북도 경주시 남산동 산36-4,35.7839103,129.2347019
경주 남산 용장사곡 삼층석탑,경북 경주시,054-779-6100,"['경상권', '관광지', '교과서속여행', '문화재', '역사', '역사공부', '역사관광지']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=9914b53d-f247-4498-9c27-7289eeb72313&thumb,경상북도 경주시 내남면 용장리,35.7739297,129.2103166
경주 남산 용장사지 마애여래좌상,경북 경주시,054-779-6100,"['경상권', '관광지', '보물', '역사', '역사공부', '역사관광지', '역사를품은곳', '역사문화재']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=ec62b184-7687-4947-9993-4932062180a9&thumb,경상북도 경주시 내남면 용장리,35.7739297,129.2103166
경주 남산 칠불암 마애불상군,경북 경주시,054-779-6100,"['경상권', '경주남산칠불암마애불상군', '관광지', '국보', '역사', '역사공부', '역사관광지']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=30aec649-9395-46dd-b62f-959a98874823&thumb,경상북도 경주시 칠불암길 201,35.7918952,129.2441068
경주 남산 탑곡 마애불상군,경북 경주시,054-779-6100,"['관광지', '역사', '역사공부', '역사관광지', '역사를품은곳', '역사문화재', '역사속']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=741554c5-1c51-438b-a1b5-908635dcb974&thumb,경상북도 경주시 탑골길 36,35.8153691,129.233321
경주 남산동 동ㆍ서 삼층석탑,경북 경주시,054-779-6100,"['경상권', '경주남산동동탑', '경주남산동서탑', '관광지', '보물', '역사', '역사공부']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=77cc4f8b-ddcb-4ff0-a49d-4fd697289898&thumb,경상북도 경주시 남산동,35.7916954,129.2400194
경주 낭산 일원,경북 경주시,054-772-3843,"['경상권', '관광지', '교과서속여행', '낭산', '아이와함께', '역사유적지', '자연']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=65fc9184-a435-4214-8923-2ca128c262c9&thumb,경상북도 경주시 보문마을길,35.8329462,129.2543711
경주 내물왕릉,경북 경주시,054-779-6100,"['경상권', '관광지', '내물왕릉', '사적', '역사', '역사공부', '역사관광지', '역사를품은곳']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=f1d0f8b8-8325-4149-9ab1-da54c8353fbf&thumb,경상북도 경주시 교동,35.8285793,129.2173637
경주 대릉원 일원,경북 경주시,054-750-8650,"['19_20한국관광100선', '가족여행', '경북', '경상권', '경주대릉원일대', '경주대릉원일원']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=f6c20aaf-9ef4-4651-9188-f30da04a43a4&thumb,경상북도 경주시 계림로 9,35.8373569,129.2130064
경주 독락당,경북 경주시,054-779-6100,"['경상권', '고택', '관광지', '독락당', '보물', '역사', '역사공부', '역사관광지', '역사를품은곳']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=5cb353d4-d53e-4c25-893b-eebad20639e7&thumb,경상북도 경주시 안강읍 옥산서원길 300-3,36.0166434,129.160012
경주 동궁과 월지,경북 경주시,054-750-8655,"['경상권', '경주동궁과월지', '관광지', '데이트코스', '야간관광100선', '야경투어']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=25ccbe01-89e9-404a-a79d-1acc13aec5ab&thumb,경상북도 경주시 원화로 102,35.8341593,129.2265835
경주 동궁원,경북 경주시,054-779-8725,"['가족과함께', '가족체험', '경주버드파크', '경주여행', '관광지', '동물원', '식물원']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=b8bbc6ab-d5f2-45c4-9df4-08feca16f3e9&thumb,경상북도 경주시 보문로 74-14,35.8498964,129.2627772
경주 동방동 와요지,경북 경주시,054-779-6100,"['경상권', '경주동방동와요지', '관광지', '사적', '역사', '역사를품은곳', '역사문화재']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=5fe54c47-70c2-4f6b-9dbd-3c0b142033f9&thumb,경상북도 경주시 동방북1길 14,35.8095506,129.2585267
경주 동부 사적지대,경북 경주시,054-779-6100,"['관광지', '역사', '역사공부', '역사관광지', '역사를품은곳', '역사문화재', '역사속']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=09fb428d-7530-41aa-a50d-b4ddb951b5ad&thumb,경상북도 경주시 첨성로 157,35.8357667,129.2180304
경주 마우나오션 관광단지,경북 경주시,054-740-0550,"['가족과함께', '경상권', '경주마우나오션관광단지', '관광지', '레포츠체험', '스포츠센터']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=d2016128-7f50-4fe7-88b6-e7632f8dc94c&thumb,경상북도 경주시 양남면 동남로 982,35.6902046,129.3740995
경주 망덕사지,경북 경주시,054-779-6100,"['경상권', '관광지', '망덕사지', '사적', '역사', '역사공부', '역사관광지', '역사를품은곳']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=c04da404-c6e7-43f0-a8bd-0ee252bd9747&thumb,경상북도 경주시 배반동,35.8202873,129.2553845
"경주 무열왕릉, 태종무열왕릉비",경북 경주시,054-771-1336,"['가족여행', '경주무열왕릉', '관광지', '교과서속여행', '아이와함께', '역사', '역사유적지']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=992ce9c7-2c26-4c8c-9b33-03776f014ba8&thumb,경상북도 경주시 능남길 10-4,35.8238957,129.1861621
경주 문무대왕릉,경북 경주시,054-779-6100,"['관광지', '역사', '역사관광지', '역사문화재', '역사속', '역사속으로', '역사여행']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=ffe3e057-ef6c-4829-b0db-074e0e7350dc&thumb,경상북도 경주시 양북면 동해안로 1366-9,35.7331006,129.4783161
경주 배동 삼릉,경북 경주시,054-779-6100,"['가족여행', '경상권', '경주배동삼릉', '관광지', '사적', '역사', '역사공부', '역사관광지']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=d5d4bce8-85d4-41cc-b01b-8ebca0fd2624&thumb,경상북도 경주시 배동,35.7995964,129.2142173
경주 배동 석조여래삼존입상,경북 경주시,054-779-6100,"['경상권', '경주배동석조여래삼존입상', '관광지', '보물', '불상', '삼불사', '역사']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=7ac5a980-b80e-4f70-b87b-bd50cc104f01&thumb,경상북도 경주시 포석로 682-27,35.8003694,129.2101504
경주 버드파크,경북 경주시,054-777-7200,"['가족여행', '겨울방학가볼만한곳', '경상권', '경주버드파크', '관광지', '데이트코스']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=04b5bc02-76d4-45df-8cc9-4e4bea4a7f9f&thumb,경상북도 경주시 보문로 74-14,35.8498964,129.2627772
경주 법흥왕릉,경북 경주시,054-779-6100,"['경상권', '관광지', '법흥왕릉', '사적', '역사', '역사공부', '역사관광지', '역사를품은곳']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=81fc861d-4625-44e3-9f17-f19433eefdbe&thumb,경상북도 경주시 효현동 63,35.842756,129.1922509
경주 보문관광단지,경북 경주시,054-745-7601,"['가족여행', '가족체험여행', '경주보문관광단지', '관광지', '교과서속여행', '아이와함께']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=7c3bcb27-17f7-4bcc-bf05-df7b51a35c9f&thumb,경상북도 경주시 신평동,35.8411954,129.2924371
경주 불국사 [유네스코 세계문화유산],경북 경주시,054-746-9913,"['19_20한국관광100선', '가족여행', '경주불국사', '관광지', '교과서속여행']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=cf4a70fb-fb8a-4fc0-b0f9-5d70658bf3ae&thumb,경상북도 경주시 불국로 385,35.7896342,129.3313315
경주 산에들레마을,경북 경주시,054-745-9292,"['관광지', '남녀노소', '농촌', '농촌마을', '농촌여행', '농촌체험', '자연마을', '자연좋은곳']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=278df31c-4545-483f-81d0-43001aef6973&thumb,경상북도 경주시 양남면 산에들레안길,35.6780335,129.3927637
경주 서악동 고분군,경북 경주시,054-779-6100,"['경상권', '경주서악동고분군', '관광지', '사적', '역사', '역사공부', '역사관광지']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=c615706f-7baa-4455-a8d9-3d5e8f5255c0&thumb,경상북도 경주시 능남길 28,35.8243853,129.1851346
경주 서출지,경북 경주시,054-779-8743,"['관광지', '자연']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=f9435cec-bb2c-4af9-94fc-7e770d4f38ae&thumb,경상북도 경주시 남산1길 17,35.7964552,129.241965
경주 석굴암 [유네스코 세계문화유산],경북 경주시,054-746-9933,"['19_20한국관광100선', '가족여행', '경주석굴암', '관광지', '교과서속여행']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=2b9729d2-427d-4b9a-a6e3-02d91f52c242&thumb,경상북도 경주시 불국로 873-243,35.7940266,129.3502781
경주 석빙고,경북 경주시,054-779-6100,"['경상권', '경주석빙고', '관광지', '보물', '역사', '역사관광지', '역사를품은곳']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=46b2e190-7bdc-4b76-bb82-ca9d8dd87fbf&thumb,경상북도 경주시 월성동 문천길 5,35.8300276,129.223597
경주 선덕여왕릉,경북 경주시,054-779-6100,"['경상권', '관광지', '사적', '선덕여왕릉', '역사', '역사공부', '역사관광지', '역사를품은곳']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=a4563a33-9029-4bcb-8734-27d8a819a423&thumb,경상북도 경주시 배반동,35.8202873,129.2553845
