,name,region,tel,keyword,photo,address,lat,lon,Unnamed: 0
13,하동야생차박물관,경남 하동군,055-880-2895,"['가족여행', '가족체험여행', '경상권', '문화시설', '미식여행', '박물관', '이색체험']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=de70400e-1914-4947-bc58-51821d0c257e&thumb,경상남도 하동군 화개면 쌍계로 571-25,35.22773215,127.64269209999999,
14,박경리 기념관,경남 통영시,055-650-2543,"['경상권', '교과서속여행', '근대문화유산', '기념관', '문학기행', '문학상', '문화시설']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=89be922d-3cc6-4f9f-8288-e2004af1754d&thumb,경상남도 통영시 산양읍 산양중앙로 173,34.80237093,128.40357959999997,
15,통영 명품진주전시관,경남 통영시,055-646-6092,"['가족과함께', '경상권', '남녀노소', '문화시설', '미세먼지_피하는_실내여행']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=df3ec6dc-bbf6-409b-bff2-17e2a901ad0a&thumb,경상남도 통영시 용남면 남해안대로 83,34.89041635,128.4669455,
16,우포늪생태관,경남 창녕군,055-530-1551,"['가족여행', '경상권', '문화시설', '생태여행', '생태체험', '아이가_좋아하는_여행']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=f6fdf606-4276-4a94-9c2d-56683da678fa&thumb,경상남도 창녕군 유어면 우포늪길 220,35.54456088,128.4191195,
17,포로수용소유적박물관,경남 거제시,055-639-0625,"['경상권', '문화시설', '박물관', '아이와함께', '역사공부', '역사관광지', '역사를품은곳']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=a901968c-80cf-4fef-b75f-229db148c617&thumb,경상남도 거제시 계룡로 61,34.87637998,128.6253705,
18,양산문화예술회관,경남 양산시,055-379-8550,"['가족과함께', '남녀노소', '문화공간', '문화시설', '복합문화공간', '열린문화공간']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=28645acb-9ab5-4efc-96e0-b5a7477ef5d7&thumb,경상남도 양산시 중앙로 39-1,35.33345033,129.0367575,
19,창원시립마산문신미술관,경남 창원시,055-225-7181,"['경상권', '기차여행', '문화시설', '미술관', '아이와함께', '예술', '전시관', '전통역사문화체험']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=2284875c-ba05-4d03-8b54-b3a5d3d76c4d&thumb,경상남도 창원시 마산합포구 문신길 147,35.20675249,128.569266,
20,진주청동기문화박물관,경남 진주시,055-749-5172,"['경상권', '문화시설', '문화행사', '박물관', '아이와함께', '역사를품은곳', '역사속']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=e0d95f21-b0b5-4280-b086-9626ba38aadd&thumb,경상남도 진주시 대평면 호반로 1353,35.22438437,127.9619666,
21,청마문학관,경남 통영시,055-650-2660,"['가족과함께', '경상권', '교과서속여행', '기념관', '남녀노소', '문학관', '문학기행']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=403c0d85-037a-40a6-bbdb-322b60cf51e0&thumb,경상남도 통영시 망일1길 82,34.84525133,128.4354784,
22,남해국제탈공연예술촌,경남 남해군,055-864-7625,"['경상권', '남해국제탈공연예술촌', '문화시설', '아이와함께', '예술', '전시관']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=d84110f7-4557-4827-902f-75e6fc50dad3&thumb,경상남도 남해군 이동면 남해대로 2412,34.81772907,127.92715890000001,
23,통영시립도서관,경남 통영시,055-650-2630,"['독서교육', '문화공간', '문화시설', '통영시립도서관']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=f01766d6-0713-4ba1-b2a6-1f1dff947a5c&thumb,경상남도 통영시 무전3길 29,34.86150714,128.4247095,
24,산청 한의학박물관,경남 산청군,055-970-7216,"['가족여행', '걷기길', '경상권', '남녀노소', '문화시설', '박물관', '산청가볼만한곳']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=bb183b13-78fa-4184-a843-1172bd3f0a00&thumb,경상남도 산청군 금서면 동의보감로555번길 45-6,35.44106594,127.8293595,
25,통영시립박물관,경남 통영시,055-646-8371,"['경상권', '문화시설', '문화행사', '미세먼지_피하는_실내여행', '박물관', '실내관광지']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=2fb54ae9-495e-43f4-989b-2e8953caba54&thumb,경상남도 통영시 중앙로 65,34.84075131,128.41679109999998,
26,남해유배문학관,경남 남해군,055-860-8888,"['경상권', '교과서속여행', '남해유배문학관', '문화시설', '미세먼지_피하는_실내여행']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=8ff22eca-d5c1-4b2a-9910-f5e012c2e23f&thumb,경상남도 남해군 남해읍 남해대로 2745,34.83196011,127.8991855,
27,함안박물관,경남 함안군,055-580-3901,"['경상권', '교과서속여행', '기차여행', '문화시설', '박물관', '아이와함께', '함안박물관']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=4018751d-0eba-4120-bc79-c137e636c1df&thumb,경상남도 함안군 가야읍 고분길 153-31,35.26936766,128.40268799999998,
28,창녕박물관,경남 창녕군,055-530-1506,"['근대문화유산', '무료관람', '문화시설', '박물관', '아이와함께', '예술', '전시관']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=a9fbea79-accf-4f50-bdd9-aedd0cf20f7c&thumb,경상남도 창녕군 창녕읍 창밀로 34,35.5454042,128.50544150000002,
29,클레이아크 김해미술관,경남 김해시,055-340-7000,"['가족여행', '경상권', '기념품판매', '문화시설', '미술관', '사계절', '예술', '이색체험']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=89852cf6-213f-4caf-863e-21eb8c4680af&thumb,경상남도 김해시 진례면 진례로 275-51,35.25086479,128.7447968,
30,통영 옻칠미술관,경남 통영시,055-649-5257,"['가족여행', '경상권', '기념품판매', '문화시설', '미술관', '사계절', '예술', '이색체험']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=907f447e-f891-435d-b986-f7b9318969d0&thumb,경상남도 통영시 용남면 용남해안로 36,34.85461932,128.4429192,
31,얼음골축음기소리박물관(밀양),경남 밀양시,055-354-8878,"['가족과함께', '문화시설', '밀양가볼만한곳', '소리박물관', '아이와함께', '역사를품은곳']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=f1cb6656-f9d4-458e-a163-4611cfca3e4d&thumb,경상남도 밀양시 산내면 산내로 926-1,35.59817382,128.9351502,
32,지리산생태과학관,경남 하동군,055-884-3026,"['겨울방학가볼만한곳', '경상권', '문화시설', '아이와함께', '여름방학가볼만한곳']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=10451b30-2594-452d-a295-0fa43432d48d&thumb,경상남도 하동군 악양면 섬진강대로 3358-30,35.15066116,127.6756445,
33,국립김해박물관,경남 김해시,055-320-6800,"['경상권', '교과서속여행', '국립김해박물관', '문화시설', '박물관', '아이와함께']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=ab7daf4a-69cc-41a7-ba15-9f907ec8d248&thumb,경상남도 김해시 가야의길 190,35.24353009,128.8725848,
34,창원시립마산박물관,경남 창원시,055-225-7171,"['경상권', '기차여행', '단체관람', '문화시설', '박물관', '아이와함께', '전통&역사문화체험']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=05419d8c-e13d-4b92-a22e-be37a42f67e0&thumb,경상남도 창원시 마산합포구 문신길 105,35.20567156,128.5689101,
35,매암차문화박물관,경남 하동군,055-883-3500,"['경상권', '다도', '매암차문화박물관', '문화시설', '박물관', '차문화체험']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=46ae7f08-0323-43c6-b9d8-2d945130b820&thumb,경상남도 하동군 악양면 악양서로 346-1,35.16110665,127.70936409999999,
36,대성동고분박물관,경남 김해시,055-330-6881,"['경상권', '교과서속여행', '대성동고분박물관', '문화시설', '박물관', '아이와함께']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=ea6f613d-f032-4ac3-9e84-99c63d1042b2&thumb,경상남도 김해시 가야의길 126,35.23606102,128.8730821,
37,거제민속박물관,경남 거제시,055-637-3722,"['가족과 함께', '거제민속박물관', '문화시설', '민속문화', '아이와 함께', '전통문화']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=4fe1b8d8-8e2d-4493-b470-1f60f53d8363&thumb,경상남도 거제시 연초면 대금산로 339-7,34.95011436,128.677436,
38,전혁림 미술관,경남 통영시,055-645-7349,"['나홀로여행', '당일치기여행', '문화시설', '미술관', '예술', '전혁림미술관']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=7f3cf7ed-5455-4a8c-b561-9205dd292b68&thumb,경상남도 통영시 봉수1길 10,34.8265161,128.4151249,
39,의령예술촌,경남 의령군,055-572-0104,"['경남권', '기차여행', '문화시설', '박물관', '상설공연', '아이와함께', '예술', '의령예술촌']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=46951fc5-576a-4041-b731-a3403e5b01b6&thumb,경상남도 의령군 궁류면 벽계로 16-32,35.43503467,128.2240603,
40,합천박물관,경남 합천군,055-930-4882,"['경상권', '교과서속여행', '문화시설', '박물관', '사계절', '실내여행지', '아이와함께']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=93c26ac7-cc47-4c94-86ee-e96793c5bdef&thumb,경상남도 합천군 쌍책면 황강옥전로 1558,35.58042227,128.2829415,
41,양산시립박물관,경남 양산시,055-392-3313,"['경상권', '교과서속여행', '문화시설', '박물관', '사계절', '아이와함께', '양산시립박물관']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=7e67bc5a-7f10-4892-8e0e-4dd6f7e9af6f&thumb,경상남도 양산시 북정로 78,35.3584941,129.04903249999998,
42,밀양시립박물관,경남 밀양시,055-359-5589,"['경상권', '기차여행', '문화시설', '밀양시립박물관', '박물관', '아이와함께', '전시관']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=2da88c6d-cf6c-4c87-91ec-833ca5dc40cf&thumb,경상남도 밀양시 밀양대공원로 100,35.50296509,128.7593643,
43,진해문화원,경남 창원시,055-544-8880,"['문화강좌', '문화시설', '열린문화공간', '진해문화원']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=68d8bb28-5c2c-4700-a845-76cbcd0efed0&thumb,경상남도 창원시 진해구 편백로 39,35.149542499999995,128.66053390000002,
44,김해문화원,경남 김해시,055-326-2646,"['김해문화원', '문화강좌', '문화시설', '열린문화공간']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=d80682c8-a063-4cd3-bb94-af0d7327e682&thumb,경상남도 김해시 분성로 225,35.23184079,128.87053490000002,
45,칠천량해전공원전시관,경남 거제시,055-639-8250,"['경상권', '교과서속여행', '기념관', '문화시설', '박물관', '역사공부', '역사관광지']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=a24c4536-24d3-4997-9128-16e60b72879d&thumb,경상남도 거제시 하청면 칠천로 265-39,34.97766166,128.62824740000002,
46,표충사호국박물관,경남 밀양시,055-352-1150,"['문화시설', '미세먼지_피하는_실내여행', '박물관', '실내관광지', '실내여행지']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=ad1f0fd8-bba7-4ee3-b8b6-500f00056982&thumb,경상남도 밀양시 단장면 표충로 1338,35.53226072,128.9590442,
47,창원역사민속관,경남 창원시,055-714-7646,"['겨울방학가볼만한곳', '경상권', '문화시설', '문화행사', '설날연휴가볼만한곳']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=e3fa5ac0-2b14-4d39-9020-e128a3761dbb&thumb,경상남도 창원시 의창구 창이대로397번길 25,35.24508737,128.6808222,
48,산청박물관,경남 산청군,070-8990-2133,"['문화시설', '복합문화공간', '산청가볼만한곳', '산청당일코스', '역사공부', '역사속']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=11bff473-7b8a-4a76-b634-0cf0982cafb0&thumb,경상남도 산청군 생초면 산수로 1064,35.49232886,127.8317376,
49,지리산 빨치산토벌 전시관,경남 산청군,055-974-0160,"['문화시설', '빨치산토벌', '전시관', '전쟁역사', '지리산', '한국전쟁']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=40f27347-7634-4c76-90a3-7b5901827de7&thumb,경상남도 산청군 시천면 지리산대로 536,35.29123516,127.7542415,
50,고성문화원(경남),경남 고성군,055-672-3805,"['고성문화원', '문화시설', '복합문화공간', '열린문화공간']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=a5c7fe6d-bca7-4ed0-ad22-a62b9ede53d3&thumb,경상남도 고성군 고성읍 성내로 54,34.97543943,128.3149137,
51,평사리문학관,경남 하동군,055-882-6669,"['가족여행', '경상권', '문학', '문학관', '문화시설', '소설책', '아이와함께', '연중무휴']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=4c04757c-53df-4092-9334-00e320ca3435&thumb,경상남도 하동군 악양면 평사리길 76-23,35.15628913,127.6875791,
52,해인사 성보박물관,경남 합천군,055-934-3150,"['경상권', '문화시설', '박물관', '불교', '불교문화', '사찰', '사찰여행', '역사공부']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=645cc253-ff57-4859-b8a0-7f205b4b683f&thumb,경상남도 합천군 가야면 가야산로 1742-17,35.79357523,128.09456219999998,
53,고성자연사박물관,경남 고성군,055-670-4505,"['경남권', '고성자연사박물관', '교과서속여행', '문화시설', '박물관', '아이와함께']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=bf104224-9560-40e3-abd3-9220a7436d3e&thumb,경상남도 고성군 회화면 당항만로 1116,35.05322563,128.39202609999998,
54,주남저수지 생태학습관,경남 창원시,055-225-3491,"['가족여행', '걷기길', '경상권', '남녀노소', '문화시설', '생태여행', '생태체험']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=e25a45f5-deca-4462-a5a7-90c27b75fc83&thumb,경상남도 창원시 의창구 동읍 주남로101번길 26,35.30733001,128.6779304,
55,창원문화원,경남 창원시,055-284-8870,"['문화강좌', '문화시설', '창원문화원', '친구와 함께']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=be49fa38-b773-4fcc-b0eb-2e1aa8c2f12b&thumb,경상남도 창원시 의창구 용지로239번길 19-22,35.23555591,128.6836618,
56,목면시배유지,경남 산청군,055-973-2445,"['가족여행', '경상권', '목면시배유지', '문익점', '문화시설', '체험학습']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=9cf0fac9-25f3-4820-bfb1-f8906dbc1578&thumb,경상남도 산청군 단성면 목화로 887,35.29061291,127.95805630000001,
57,이순신 영상관,경남 남해군,055-860-3786,"['가족과함께', '문화시설', '미세먼지_피하는_실내여행', '아이와함께', '역사공부']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=74bf6bea-8778-48e4-a3eb-f748b757582f&thumb,경상남도 남해군 고현면 남해대로 3829,34.91252187,127.85781010000001,
58,통도사 성보박물관,경남 양산시,055-382-1001,"['경상권', '기차여행', '나들이', '문화시설', '박물관', '아이와함께', '전시관', '전통&역사문화체험']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=5e4a8e8d-4c4a-413b-9366-b86f8ffe9dc5&thumb,경상남도 양산시 하북면 통도사로 108,35.47540912,129.0563672,
59,진해문화센터,경남 창원시,055-719-7876,"['가족과함께', '기획공연', '남녀노소', '문화공간', '문화시설', '문화예술', '문화예술활동']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=ff1e3de7-0ec3-4a9f-8dff-717e8650264f&thumb,경상남도 창원시 진해구 진해대로 325,35.16958314,128.6594645,
60,김해민속박물관,경남 김해시,055-328-2646,"['가족여행', '경상권', '교과서속여행', '김해민속박물관', '문화시설', '민속문화재']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=0a220f3c-e2a1-49e1-9c97-9edc68e67641&thumb,경상남도 김해시 분성로261번길 35,35.235053,128.8757902,
61,함양문화예술회관,경남 함양군,055-960-5544,"['경상권', '문화공간', '문화시설', '복합문화공간', '사계절', '실내여행지', '아이와함께']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=eefaf268-66fd-4722-8a5c-fba8500cd03e&thumb,경상남도 함양군 함양읍 필봉산길 55,35.52471022,127.72227269999999,
62,산청문화원(문화의집),경남 산청군,055-973-0977,"['문화시설', '복합문화공간', '산청문화원', '열린문화공간', '친구와 함께']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=8bdc166c-018d-4e74-9298-991454483cd9&thumb,경상남도 산청군 산청읍 산엔청로 56,35.41412667,127.87878799999999,
63,주남저수지 람사르문화관,경남 창원시,055-225-2798,"['가족여행', '경상권', '람사르문화관', '람사르습지', '문화시설', '생태여행', '생태테마']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=b3b0ffc9-8ea5-468a-b79f-ba538c0e81c8&thumb,경상남도 창원시 의창구 동읍 주남로101번길 26,35.30733001,128.6779304,
64,하동문화예술회관,경남 하동군,055-880-2401,"['경상남도', '남녀노소', '대공연장', '무장애', '문화공간', '문화시설', '문화예술활동']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=c1f0bf74-bd7e-4bf2-b374-6b93e7e6cdab&thumb,경상남도 하동군 하동읍 섬진강대로 2222,35.07240609,127.7411495,
65,김해문화의전당,경남 김해시,055-320-1234,"['경상권', '공연관람', '공연장', '김해문화의전당', '데이트코스', '문화시설', '문화예술']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=d56724d3-8bf0-4beb-abf6-88ba2bf043ec&thumb,경상남도 김해시 김해대로 2060,35.24373381,128.8694108,
66,김씨 박물관,경남 창원시,055-552-8608,"['경상권', '김씨박물관', '문화시설', '박물관', '아이와함께', '추억', '추억여행']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=109de094-3500-4869-8d59-9fdcff2fa852&thumb,경상남도 창원시 진해구 소사로59번나길 4,35.12913212,128.776266,
67,남해문화센터,경남 남해군,055-860-8627,"['가족여행', '나들이', '남해문화체육센터', '문화시설', '사계절', '아이와함께']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=ee306391-b974-4200-ac0d-df54e703ca5a&thumb,경상남도 남해군 남해읍 선소로 12,34.84488792,127.89976750000001,
68,에너지환경과학공원 에너지전시관,경남 창원시,055-712-0433,"['경상권', '문화시설', '산업관광', '신재생에너지', '아이와함께', '에너지환경과학공원에너지전시관']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=b10a4bf0-2ac0-46b6-912d-42aae7aa8fac&thumb,경상남도 창원시 진해구 천자로 101,35.14231433,128.6893981,
69,합천문화원,경남 합천군,055-931-2401,"['문화강좌', '문화시설', '열린문화공간', '합천문화원']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=null&thumb,경상남도 합천군 합천읍 핫들2로 58,35.56652089,128.1682792,
70,진주시립 이성자미술관,경남 진주시,055-749-3663,"['남녀노소', '문화시설', '문화예술공간', '미세먼지_피하는_실내여행', '미술관']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=3bd6ec31-6d7a-4a2a-9626-7f138b798d94&thumb,경상남도 진주시 에나로128번길 14,35.17580996,128.14274029999999,
71,거창문화센터,경남 거창군,055-940-8460,"['가족과함께', '공연', '문화공간', '문화시설', '문화예술', '문화예술활동', '복합문화공간']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=a2d61dee-014c-4429-8cdd-e4ba8c7014b3&thumb,경상남도 거창군 거창읍 수남로 2181,35.67430045,127.9103127,
72,고성탈박물관,경남 고성군,055-672-8829,"['경상권', '고성탈박물관', '교과서속여행', '문화시설', '박물관', '실내여행지']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=22dcc428-98d0-4abd-9ba4-54ac5a984552&thumb,경상남도 고성군 고성읍 율대2길 23,34.97104862,128.3338051,
73,함안문화예술회관,경남 함안군,055-580-3625,"['경상권', '데이트코스', '문화공간', '문화시설', '문화행사', '복합문화공간', '사계절']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=36b4cfdd-e4a2-4040-a143-c60f76f90443&thumb,경상남도 함안군 가야읍 함안대로 619-1,35.28329871,128.4012309,
74,거제문화예술회관,경남 거제시,055-680-1000,"['가족과함께', '문화공간', '문화시설', '문화예술', '복합문화공간', '연인과함께']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=02e2c288-fe2d-4398-9e97-9dabff42e773&thumb,경상남도 거제시 장승로 145,34.86717837,128.72335759999999,
75,경남도립미술관,경남 창원시,055-254-4600,"['경남도립미술관', '경상권', '데이트코스', '문화시설', '사계절', '상설공연', '실내여행지']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=e47b732c-c26c-43c2-9d4a-c3ba90a6f7c5&thumb,경상남도 창원시 의창구 용지로 296,35.23946357,128.6908566,
76,3·15 아트센터,경남 창원시,055-286-0315,"['3.15아트센터', '경상권', '데이트코스', '문화공간', '문화시설', '문화예술활동']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=31d52479-955e-4783-a7d8-c939d301d142&thumb,경상남도 창원시 마산회원구 삼호로 135,35.22581853,128.5771062,
77,남부산림자원연구소,경남 진주시,055-759-8231,"['경상권', '기차여행', '남부산림자원연구소', '문화시설', '실내여행지', '아이와함께']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=c50ed778-8482-4328-8024-8d16d4756e04&thumb,경상남도 진주시 진주대로 672,35.16693572,128.1064996,
78,성산아트홀,경남 창원시,055-268-7900,"['경상권', '공연장', '데이트코스', '문화시설', '상설공연', '성산아트홀', '아이와함께']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=59c62ea6-345b-48d1-a187-2c0ccf577aa9&thumb,경상남도 창원시 의창구 중앙대로 181,35.22938715,128.6831193,
79,엄홍길전시관,경남 고성군,055-673-2296,"['가족과함께', '경상권', '남녀노소', '문화시설', '미세먼지_피하는_실내여행']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=19f29e3f-fdcb-4f3b-83b5-db416f0df539&thumb,경상남도 고성군 거류면 거류로 335,34.97261395,128.3868626,
80,거창사건역사교육관,경남 거창군,055-940-8510,"['거창군', '경상남도', '무장애', '문화시설', '역사', '희생자']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=ffbba783-156a-4957-883d-67ae5c72e4da&thumb,경상남도 거창군 신원면 신차로 2924,35.55574562,127.92489029999999,
81,보물섬 마늘나라,경남 남해군,055-860-3986,"['경상권', '기차여행', '문화시설', '박물관', '보물섬마늘나라', '아이와함께', '전통&역사문화체험']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=9dbb2d0c-528a-4290-965e-214846f4850e&thumb,경상남도 남해군 이동면 남해대로 2443,34.81705961,127.92480249999998,
82,사천문화원,경남 사천시,055-833-3163,"['문화강좌', '문화시설', '복합문화공간', '사천문화원', '열린문화공간']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=0492d3fe-45c0-4967-97b5-a5b47409173b&thumb,경상남도 사천시 문선4길 21,34.93549148,128.08194070000002,
83,창원시립 마산음악관,경남 창원시,055-225-4062,"['경상권', '남녀노소', '문화시설', '문화예술', '복합문화공간', '열린문화공간']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=be6f4141-5627-4cc9-85f1-65df1a1848d8&thumb,경상남도 창원시 마산합포구 수산2길 35,35.19757403,128.5719105,
