name,region,address,Latitude,Longitude
경기 남양주시,경기 남양주시,경기도 남양주시 조안면 전역,37.5358482,127.3034032
남양호(남양황라),경기 화성시,경기 화성시 장안면,37.0798127,126.8312507
경기 남양주 조안 [슬로시티],경기 남양주시,경기도 남양주시 조안면 북한강로 413,37.5589813,127.3122976
열쇠전망대,경기 연천군,경기도 연천군 신서면 동내로 1375-1,38.1555066,127.1442445
양평 구둔역,경기 양평군,경기도 양평군 지평면 구둔역길 8,37.4368837,127.6881776
스토리 미니어처 뮤지엄,경기 파주시,경기도 파주시 탄현면 헤이리마을길 93-75,37.7913603,126.6962207
열두개울,경기 연천군,경기도 연천군 청산면 청신로 345,37.9880924,127.0938042
현등사(가평),경기 가평군,경기도 가평군 조종면 현등사길 34,37.87056,127.331037
하내테마파크,경기 화성시,경기도 화성시 서신면 당성로 102,37.1832338,126.6917168
소래산산림욕장,경기 시흥시,경기 시흥시 신천동,37.4387291,126.7810609
안성맞춤 먹거리타운,경기 안성시,경기도 안성시 당왕동,37.0211634,127.2717613
광교산,경기 수원시,경기도 수원시 장안구 상광교동,37.3355493,127.0172627
정토사(성남),경기 성남시,경기도 성남시 수정구 옛골로42번길 3,37.4257229,127.0678776
동주염전,경기 안산시,경기도 안산시 단원구 동주길 46,37.2331296,126.6000994
임진강 황포돛배,경기 파주시,경기도 파주시 적성면 적성면 두지리 216-5,37.9649321,126.8896042
광명 영회원(민회빈),경기 광명시,경기도 광명시 노은사동,37.4378977,126.8502154
하우현성당,경기 의왕시,경기도 의왕시 원터아랫길 81-6,37.3958035,127.0237166
망해암,경기 안양시,경기도 안양시 만안구 임곡로 245,37.4115699,126.9260895
일동 용암유황천,경기 포천시,경기도 포천시 일동면 수입로 46,37.9739038,127.3266446
파크엘림,경기 안성시,경기도 안성시 일죽면 주래본죽로 124-26,37.0907603,127.4899461
백운호수 음식마을,경기 의왕시,경기도 의왕시 백운로 497-3,37.380718,126.9998047
구리타워,경기 구리시,경기도 구리시 왕숙천로 49,37.5888392,127.1606921
불암사(남양주),경기 남양주시,경기도 남양주시 불암산로 190,37.6588354,127.1006422
승전OP,경기 연천군,경기도 연천군 장남면 고랑포리,37.9865809,126.8225953
우둠지,경기 포천시,경기도 포천시 영북면 산정호수로 446,38.0746671,127.3128287
흥국사(남양주),경기 남양주시,경기도 남양주시 덕릉로1071번길 58,37.684732,127.0986494
구봉도 낙조전망대,경기 안산시,경기도 안산시 단원구 대부북동,37.258289,126.5731267
평촌 먹거리촌,경기 안양시,경기도 안양시 동안구 귀인로190번길 90-16,37.3822996,126.9624904
춘궁동 한식마을,경기 하남시,경기도 하남시 이성로 57,37.5319818,127.1920337
담다헌 체험교육관,경기 의정부시,경기도 의정부시 송산로939번길 98,37.7120262,127.1002254
푸른언덕블루베리,경기 포천시,경기도 포천시 창수면 옥수로327번길 126-47,38.0157511,127.1719424
남양주 구 팔당역,경기 남양주시,경기도 남양주시 와부읍 팔당로 163,37.5441769,127.2488571
노적봉공원,경기 안산시,경기도 안산시 상록구 고잔로 162,37.318436,126.844302
진위천유원지,경기 평택시,경기도 평택시 진위면 진위서로 264-15,37.0980367,127.0866126
웅진플레이도시 워터도시,경기 부천시,경기도 부천시 조마루로 2,37.4993929,126.7448116
여주 파사성,경기 여주시,경기도 여주시 대신면 천서리,37.4020179,127.5530575
용인향교,경기 용인시,경기도 용인시 기흥구 용인향교로 12-6,37.2954793,127.1204066
석룡산,경기 가평군,경기도 가평군 북면,37.8855879,127.5502287
곤충생태관,경기 구리시,경기도 구리시 검배로 200,37.5919331,127.1612824
단대동 닭죽촌,경기 성남시,경기도 성남시 수정구 수정로 460-3,37.4616742,127.1559866
청계사(경기),경기 의왕시,경기도 의왕시 청계로 475,37.4118583,127.0349864
팔달문,경기 수원시,경기도 수원시 팔달구 정조로 780,37.2775284,127.0167328
국청사(경기),경기 광주시,경기도 광주시 남한산성면 남한산성로780번길 105,37.4840089,127.1770721
비금계곡,경기 남양주시,경기 남양주시 수동면 내방리,37.7589177,127.2877066
궁평리 해수욕장,경기 화성시,경기도 화성시 서신면 수문개길 81-36,37.1233188,126.6848752
신륵사관광지,경기 여주시,경기도 여주시 신륵사길 73,37.2975365,127.6615306
약암홍염천,경기 김포시,경기도 김포시 대곶면 약암로 965-7,37.6378896,126.551516
대가농원,경기 남양주시,경기도 남양주시 조안면 다산로761번길 15,37.5152808,127.2995758
경희천문대,경기 용인시,경기도 용인시 기흥구 덕영대로 1732,37.2398963,127.0818121
가평 아홉마지기마을,경기 가평군,경기도 가평군 가평읍 용추로 238,37.8481047,127.4875423
수원사(수원),경기 수원시,경기도 수원시 팔달구 수원천로 300,37.280507,127.0189696
청강 만화역사박물관,경기 이천시,경기도 이천시 마장면 청강가창로 389-94,37.2049315,127.3545245
농심 안양공장,경기 군포시,경기도 군포시 농심로 35,37.3610438,126.9541293
녹수계곡,경기 가평군,경기도 가평군 상면 덕현리,37.765032,127.3991317
율봄식물원,경기 광주시,경기도 광주시 퇴촌면 태허정로 267-54,37.4703811,127.2706137
아라크노피아 생태수목원·주필거미박물관,경기 남양주시,경기도 남양주시 조안면 운길산로 316,37.5673164,127.2822312
고양 구 일산역사,경기 고양시,경기도 고양시 일산서구 고양대로662번길 35,37.6829489,126.7685461
스파라스파 (곤지암리조트),경기 광주시,경기도 광주시 도척면 도척윗로 278,37.3372414,127.2953076
원평허브농원,경기 화성시,경기도 화성시 매송면 매봉로 40-16,37.2459143,126.9225409
통일공원(파주),경기 파주시,경기도 파주시 파주읍 통일로 1586-24,37.8490235,126.7898042
여주도자세상,경기 여주시,경기도 여주시 신륵사길 7,37.3001115,127.6545425
과천향교,경기,경기도 과천시 자하동길 18,37.4336055,126.9873872
허브빌리지,경기 연천군,경기도 연천군 왕징면 북삼로20번길 37,38.0895808,127.0055758
의왕자연학습공원(레솔레파크),경기 의왕시,경기도 의왕시 왕송못동로 307,37.3071227,126.9526826
대광사(성남),경기 성남시,경기도 성남시 분당구 구미로185번길 30,37.3467088,127.1276242
축령산,경기 남양주시,경기 남양주시 수동면,37.7035299,127.3260945
홍승인고가,경기 화성시,경기도 화성시 정남면 서봉로851번길 34-15,37.1522675,126.959395
처인성,경기 용인시,경기도 용인시 처인구 남사면 아곡리,37.1524143,127.1655251
안양사,경기 안양시,경기도 안양시 만안구 예술공원로131번길 103,37.4224281,126.9240704
솔밭공원,경기 안성시,경기도 안성시 안성맞춤대로 1143,37.0146555,127.2679957
팀업캠퍼스,경기 광주시,경기도 광주시 곤지암읍 경충대로 729,37.3446936,127.3494254
서계박세당 사랑채,경기 의정부시,경기도 의정부시 동일로128번길 36,37.7001378,127.0574068
바우덕이 묘,경기 안성시,경기도 안성시 서운면 청용리,36.9115578,127.2891837
여주도예단지,경기 여주시,경기도 여주시 여양로 254,37.3049054,127.6472107
봉국사(성남),경기 성남시,경기도 성남시 수정구 태평로 79,37.4506784,127.1352825
연천 고랑포구 역사공원,경기 연천군,경기도 연천군 장남면 장남로 270,37.9911045,126.8575023
한탄강변자연생태탐방로(벼롯길),경기 포천시,경기도 포천시 영북면 운천리 783-18,38.0973977,127.251768
양주향교,경기 양주시,경기도 양주시 부흥로1423번길 50,37.7863428,127.0327747
운암뜰 한식거리,경기 오산시,경기도 오산시 원동,37.1409837,127.0796619
연주암,경기,경기도 과천시 자하동길 63,37.4418617,126.9653131
문발리헌책방골목 블루박스,경기 파주시,경기도 파주시 문발로 240-21,37.7148652,126.688692
풍동 애니골,경기 고양시,경기도 고양시 일산동구 애니골길 15-46,37.6718379,126.7895399
망경암,경기 성남시,경기도 성남시 수정구 태평로55번길 72,37.4534387,127.1370512
대성리 국민관광지,경기 가평군,경기도 가평군 청평면 대성강변길 44,37.7404063,127.4241436
김중업 건축박물관 (옛 유유산업 공장),경기 안양시,경기도 안양시 만안구 예술공원로103번길 4,37.4185936,126.9178858
안양 중앙공원,경기 안양시,경기도 안양시 동안구 관평로 149,37.3899821,126.9612655
칼봉산자연휴양림,경기 가평군,경기도 가평군 가평읍 경반안로 454,37.8365339,127.4650719
설봉서원,경기 이천시,경기도 이천시 경충대로2709번길 276,37.2818638,127.4205864
영월루,경기 여주시,경기도 여주시 주내로 13,37.2937907,127.64798
김포 수안산성,경기 김포시,경기도 김포시 대곶면 율생리,37.6482743,126.5911293
월곶포구,경기 시흥시,경기도 시흥시 월곶동,37.3847999,126.7579922
봉녕사(수원),경기 수원시,경기도 수원시 팔달구 창룡대로 236-54,37.2909209,127.0378572
화성 제암리 3·1운동 순국 유적,경기 화성시,경기도 화성시 향남읍 제암길 50,37.1260703,126.8916396
해피엘앤비,경기 이천시,경기도 이천시 부발읍 황무로2065번길 41,37.2421788,127.5130163
서울근교 찾아가는 양조장 술샘,경기 용인시,경기도 용인시 처인구 양지면 죽양대로 2298-1,37.2330557,127.2982269
"파주 장릉(인조,인열왕후) [유네스코 세계문화유산]",경기 파주시,경기도 파주시 탄현면 장릉로 90,37.7735808,126.7080607
무양산성(무한성),경기 안성시,경기도 안성시 양성면 방신리,37.0333,127.1785353
광주 조선백자 요지,경기 광주시,경기도 광주시 남한산성면 해공로 91,37.4466198,127.268418
세종천문대,경기 여주시,경기도 여주시 강천면 부평로 3,37.2572645,127.7537579
인계예술공원,경기 수원시,경기도 수원시 팔달구 동수원로 335,37.2663063,127.0439423
양주 도자기나라,경기 양주시,경기도 양주시 장흥면 호국로 332,37.7136314,126.9537684
운계폭포,경기 파주시,경기도 파주시 적성면 감골길 48,37.9119705,126.9522371
파평용연,경기 파주시,경기도 파주시 파평면 늘노리 385-1,37.9284913,126.8463246
소래산,경기 시흥시,경기도 시흥시 신천동,37.4387291,126.7810609
가학동지석묘,경기 광명시,경기도 광명시 가학동,37.4126539,126.8580068
청룡사(안성),경기 안성시,경기도 안성시 서운면 청룡길 140,36.9136883,127.2888738
권관마을,경기 평택시,경기도 평택시 현덕면 평택호2길,36.9212229,126.9175664
자재암(경기),경기 동두천시,경기도 동두천시 평화로2910번길 145,37.9464858,127.0693176
온온사,경기,경기도 과천시 관악산길 58,37.4361427,126.9925329
묘적사,경기 남양주시,경기도 남양주시 와부읍 수레로661번길 174,37.6234401,127.2613553
정약용선생묘,경기 남양주시,경기도 남양주시 조안면 다산로747번길 11,37.5162381,127.2990419
부천 원미공원,경기 부천시,경기도 부천시 원미구 소사로 456,37.4978187,126.7978214
대원공원,경기 성남시,경기도 성남시 중원구 하대원동,37.4289325,127.1487831
피싱파크 진산각,경기 김포시,경기도 김포시 중봉로 33,37.6254043,126.6962579
가치가(관광두레 주민사업체),경기 가평군,경기도 가평군 가평읍 용추로 269,37.8495927,127.484139
군남홍수조절지 두루미테마파크,경기 연천군,경기도 연천군 군남면,38.0852047,127.018886
삼막사남녀근석,경기 안양시,경기도 안양시 만안구 삼막로 478,37.4346105,126.9360351
구석구석여행사(관광두레 주민사업체),경기 연천군,경기도 연천군 전곡읍 전곡로 112,38.0225434,127.07087
설매재자연휴양림,경기 양평군,경기도 양평군 옥천면 용천로 510,37.5567337,127.5094363
천보사(경기),경기 남양주시,경기도 남양주시 불암산로 145,37.6556722,127.108809
너리굴 문화마을,경기 안성시,경기도 안성시 보개면 너리굴길 100,37.0407666,127.2789987
용문산자연휴양림,경기 양평군,경기도 양평군 양평읍 약수사길 78-14,37.5163791,127.5192346
풀향기 허브나라,경기 양평군,경기도 양평군 용문면 용문산로 120-11,37.5074809,127.6058319
효자촌 먹거리촌,경기 성남시,경기도 성남시 분당구 서현동,37.3828006,127.1353506
석산계곡,경기 양평군,경기도 양평군 단월면 석산로,37.6093364,127.6248911
은하초코기사단,경기 용인시,경기도 용인시 처인구 모현읍 능곡로 160,37.3310716,127.1848897
가평향교,경기 가평군,경기도 가평군 가평읍 향교로 23-1,37.8299466,127.5074445
연강갤러리,경기 연천군,경기도 연천군 중면 군중로 885,38.1178643,126.9871954
인처골마을,경기 안성시,경기도 안성시 서운면 인처동길 38-12,36.9448598,127.2714472
망이산성,경기 안성시,경기도 안성시 일죽면,37.090591,127.476994
양평 맑은숲캠프,경기 양평군,경기도 양평군 청운면 오목골길 33,37.5590805,127.7360095
연인산도립공원,경기 가평군,경기도 가평군 가평읍,37.8253113,127.5165397
화성 은행나무마을,경기 화성시,경기도 화성시 양감면 요댕이길,37.0722301,126.9337502
시흥 오이도 유적,경기 시흥시,경기도 시흥시 서해안로 113-27,37.4092647,126.7555085
효원공원,경기 수원시,경기도 수원시 팔달구 효원로307번길 26,37.2618899,127.0374319
양주골 한우마을,경기 양주시,경기도 양주시 백석읍 기산로 468,37.7759124,126.941339
보광사(과천),경기,경기도 과천시 교육원로 41,37.422617,126.9849537
고삼호수,경기 안성시,경기도 안성시 고삼면 향림길 50,37.0884129,127.2849411
서천사(평택),경기 평택시,경기도 평택시 고덕면 방축4길 22-49,37.0156792,127.0443108
핸드앤몰트,경기 남양주시,경기도 남양주시 화도읍 폭포로 361-1,37.6341086,127.323584
하이트진로 이천공장,경기 이천시,경기도 이천시 부발읍 중부대로1707번길 13,37.2925014,127.4936909
조선왕가 Healingshill,경기 연천군,경기도 연천군 연천읍 현문로 339-9,38.0630412,127.1006445
지축 차량사업소,경기 고양시,경기도 고양시 덕양구 삼송로 300,37.649588,126.9121326
동두천 관광특구,경기 동두천시,경기도 동두천시,37.9034112,127.0605075
진주목장 낙농체험,경기 화성시,경기도 화성시 비봉면 일묵동길 24,37.241205,126.8793199
의왕역,경기 의왕시,경기도 의왕시 왕송못동로 97,37.3196181,126.9459986
판교환경생태학습원,경기 성남시,경기도 성남시 분당구 대왕판교로645번길 21,37.399494,127.1037992
하남 동사지,경기 하남시,경기도 하남시 서하남로418번길 122,37.5168768,127.185261
창문아트센터,경기 화성시,경기도 화성시 남양읍 남양로1405번길 20,37.2582544,126.8161872
낙원역사공원,경기 안성시,경기도 안성시 장기로91번길 22,37.0050203,127.2726477
청도훼미리랜드,경기 파주시,경기도 파주시 문산읍 문산역로 107,37.8555854,126.7867459
선유담계곡,경기 포천시,경기도 포천시 이동면 포화로 123,38.0706818,127.3991589
OBS 방송역사체험관,경기 부천시,경기도 부천시 오정로 233,37.5293322,126.7842597
분당 어린이천문대,경기 용인시,경기도 용인시 처인구 모현면 오산로 132-1,37.3231143,127.1551139
사나사(양평),경기 양평군,경기도 양평군 옥천면 사나사길 329,37.5382818,127.5062259
일산 어린이천문대,경기 고양시,경기도 고양시 일산동구 중산로 306-176,37.7002604,126.7915
명지산군립공원,경기 가평군,경기도 가평군 북면 백둔로650번길,37.9152572,127.4396791
안산갈대습지공원,경기 안산시,경기도 안산시 상록구 해안로 820-116,37.2905148,126.8632557
애심목장,경기 연천군,경기도 연천군 연천읍 와초길 10-36,38.1401984,127.0934388
도예촌 쌀밥거리,경기 이천시,경기도 이천시 신둔면 경충대로 3194,37.3113714,127.4010733
기흥맛깔촌,경기 용인시,경기도 용인시 기흥구 상갈동,37.2616855,127.1051884
장자호수공원,경기 구리시,경기도 구리시 토평동 878,37.5731397,127.135381
석왕사(경기),경기 부천시,경기도 부천시 소사로 367,37.48751,126.7949406
용문산 토속음식마을,경기 양평군,경기도 양평군 용문면 용문산로 640,37.5455563,127.5836657
연천 초성김치마을,경기 연천군,경기도 연천군 청산면 평화로 209,37.9930049,127.0690489
고려 공양왕릉,경기 고양시,경기도 고양시 덕양구 호국로1121번길 95-61 (원당동),37.680108,126.8600383
중앙공원,경기 성남시,경기도 성남시 분당구 성남대로 550,37.3778859,127.1246764
용인 웬떡마을,경기 용인시,경기도 용인시 처인구 원삼면 어현로 10,37.139456,127.3073891
도드람산(저명산),경기 이천시,경기도 이천시 마장면 서이천로,37.2604475,127.3837892
광교호수공원,경기 수원시,경기도 수원시 영통구 광교호수로 57,37.283123,127.0659168
푸르내마을 [농촌체험],경기 연천군,경기도 연천군 청산면 청연로 30-62,38.0350897,127.1038627
금광호수,경기 안성시,경기도 안성시 금광면,36.9971798,127.3175151
보적사(오산),경기 오산시,경기도 오산시 독산성로269번길 144,37.1836171,127.0196904
재인폭포오토캠핑장,경기 연천군,경기도 연천군 연천읍 현문로508번길 140,38.0642206,127.1268069
안곡서원,경기 화성시,경기도 화성시 서신면 제부로 860-36,37.1750754,126.7092866
가평삼회 생태복원지구,경기 가평군,경기도 가평군 청평면 북한강로 2047,37.6994213,127.3929156
소산서원,경기 시흥시,경기도 시흥시 소산서원길 20,37.4445708,126.7771547
황희정승묘,경기 파주시,경기도 파주시 탄현면 정승로88번길 23-81,37.8274696,126.7512515
자인사(포천),경기 포천시,경기도 포천시 영북면 산정호수로 808,38.0737759,127.3270214
화운사,경기 용인시,경기도 용인시 처인구 동백죽전대로 111-14,37.252441,127.1614622
초롱이둥지마을,경기 가평군,경기도 가평군 설악면 묵안로 906,37.6346242,127.5070879
석천암(남양주),경기 남양주시,경기도 남양주시 불암산로 175,37.6578244,127.0994474
권율장군묘,경기 양주시,경기도 양주시 장흥면 권율로 223,37.7364964,126.9474995
화성 궁평리마을,경기 화성시,경기도 화성시 서신면 궁평항로 1069-11,37.1164064,126.6832305
임진강평화습지원,경기 연천군,경기도 연천군 중면 황산리 852,38.1355921,127.019592
양주 대모산성,경기 양주시,경기도 양주시 어둔동,37.7742685,127.0102544
화석정,경기 파주시,경기도 파주시 파평면 화석정로 152-72,37.8877103,126.8054792
수원향교,경기 수원시,경기도 수원시 팔달구 향교로 107-9,37.2725377,127.0122255
행주서원,경기 고양시,경기도 고양시 덕양구 행주산성로 127-17,37.5994641,126.8185091
이일천랜드,경기 성남시,경기도 성남시 중원구 사기막골로105번길 25,37.4404485,127.1735512
경안천 습지생태공원,경기 광주시,경기도 광주시 퇴촌면 정지리 447,37.4589505,127.3038475
여주 팜스테이마을,경기 여주시,경기도 여주시 금사면 윗범실길 8-3,37.4087181,127.4745809
음악역 1939,경기 가평군,경기도 가평군 가평읍 석봉로 100,37.8290603,127.5094431
강북 아리수 정수센터,경기 남양주시,경기도 남양주시 고산로 171,37.5957369,127.1861901
수원통닭거리,경기 수원시,경기도 수원시 팔달구 정조로800번길 16,37.2793976,127.0176353
안양명물 순대곱창골목,경기 안양시,경기도 안양시 만안구 안양로291번길 34,37.3980095,126.9197156
송교리 횟타운,경기 화성시,경기도 화성시 서신면 송교큰말길87번길 15,37.1671942,126.6742318
한국지역난방공사 고양지사,경기 고양시,경기도 고양시 일산동구 경의로,37.6632899,126.7849719
파주 산머루마을,경기 파주시,경기도 파주시 적성면 윗배우니길 194,37.9693589,126.9518954
행주산성먹거리촌,경기 고양시,경기도 고양시 덕양구 행주로15번길 89,37.5958911,126.826499
선비마을,경기 안성시,경기도 안성시 양성면 덕봉길 45,37.0446945,127.1872457
안성 구포동성당,경기 안성시,경기도 안성시 혜산로 33,37.011209,127.2742124
화성 백미리마을,경기 화성시,경기도 화성시 서신면 백미길 210-35,37.1433232,126.6800603
건강나라,경기 안성시,경기도 안성시 죽산면 죽양대로 136-16,37.0937854,127.4371381
안양천,경기 안양시,경기도 안양시 만안구 석수로,37.4198803,126.900015
일산황토마루한증막,경기 파주시,경기도 파주시 오도로130번길 37,37.7523261,126.7184764
임진강 한우마을,경기 파주시,경기도 파주시 적성면 솥뒤로 36,37.957109,126.9162718
성혼선생묘,경기 파주시,경기도 파주시 파주읍 향양리,37.8507336,126.818781
창우동 한식마을,경기 하남시,경기도 하남시 충군동,37.5222103,127.1940884
가평 영양잣마을,경기 가평군,경기도 가평군 상면 축령로 70,37.7741023,127.3646467
현등산 (운악산),경기 가평군,경기 가평군 하면 운악청계로 589번길 73,37.8704784,127.3308866
대원사(가평),경기 가평군,경기도 가평군 북면 백둔로 21-123,37.8986148,127.5013953
애기봉(김포),경기 김포시,경기도 김포시 하성면 평화공원로 139,37.7431852,126.5940602
석남사(안성),경기 안성시,경기도 안성시 금광면 상촌새말길 3-120,36.9397814,127.3069102
유명산,경기 가평군,경기도 가평군 설악면,37.6761522,127.4947001
봉인사(경기),경기 남양주시,경기도 남양주시 진건읍 사릉로156번길 295,37.6620835,127.2178016
시화호,경기 안산시,경기도 안산시 단원구 대부동동 2098-1,37.311273,126.6066019
백향꽃누르미갤러리,경기 광주시,경기도 광주시 도척면 얼음골길19번길 33,37.3270914,127.307037
평택 가스홍보관,경기 평택시,경기도 평택시 포승읍 남양만로,37.0044876,126.8024671
둔촌이집묘역,경기 성남시,경기도 성남시 중원구 둔촌대로 320,37.4277004,127.154984
구리 명빈묘,경기 구리시,경기도 구리시 아천동,37.5699411,127.1166396
조종천계곡,경기 가평군,경기도 가평군 조종면 운악청계로368번길,37.8425355,127.3590565
별망성지,경기 안산시,경기도 안산시 단원구 초지동,37.3246446,126.8085765
미륵암,경기 의정부시,경기도 의정부시 고산로65번길 94,37.7322278,127.1000944
석림사(경기),경기 의정부시,경기도 의정부시 동일로122번길 177,37.7011119,127.0663678
대성동 자유의 마을,경기 파주시,경기도 파주시 군내면 대성동길 150,37.9439037,126.6804123
그린토피아,경기 양평군,경기도 양평군 양서면 골용진길19번길 2-6,37.5572785,127.3286174
보광사(파주),경기 파주시,경기도 파주시 광탄면 보광로474번길 87,37.7538129,126.9208146
운악산 두부마을,경기 가평군,경기도 가평군 조종면 현등사길 14,37.87056,127.331037
삼막사 마애삼존불,경기 안양시,경기도 안양시 만안구 삼막로 478,37.4346105,126.9360351
나만갑선생신도비,경기 구리시,경기도 구리시 사노동,37.6347435,127.1389026
광주향교,경기 하남시,경기도 하남시 대성로 126-13,37.5216847,127.1982808
걸포중앙공원,경기 김포시,경기도 김포시 걸포1로 60-42,37.6340933,126.709501
한터 조랑말농장,경기 용인시,경기도 용인시 처인구 양지면 대대로 110,37.2688972,127.2649781
백련사(가평),경기 가평군,경기도 가평군 상면 샘골길 159-50,37.783857,127.3494979
오이도 선사유적공원,경기 시흥시,경기도 시흥시 서해안로 113-27,37.4092647,126.7555085
두메향기,경기 양평군,경기도 양평군 양서면 목왕로592번길 62-59,37.5553821,127.3806038
노송지대(수원),경기 수원시,경기도 수원시 장안구 장안로346번길 118,37.3167173,126.9877818
필리핀군 참전비,경기 고양시,경기도 고양시 덕양구 대양로 5,37.688514,126.8734913
한길 책박물관,경기 파주시,경기도 파주시 탄현면 헤이리마을길 59-6,37.7892212,126.6979147
양주 초록지기마을,경기 양주시,경기도 양주시 남면 양연로173번길 26,37.9228384,126.9974558
용암사(파주),경기 파주시,경기도 파주시 광탄면 혜음로 742-28,37.7537321,126.8651142
백운산(포천),경기 포천시,경기도 포천시 이동면 포화로 236-73,38.0713198,127.41056
주말농장 한식마을,경기 화성시,경기도 화성시 봉담읍 수기리,37.2014565,126.9765692
이천 도립리 반룡송,경기 이천시,경기도 이천시 백사면 원적로 910,37.3417476,127.4777644
침괘정,경기 광주시,경기도 광주시 남한산성면 남한산성로 784-6,37.4781951,127.1830287
약사사(경기),경기 성남시,경기 성남시 중원구 은행2동,37.4571068,127.1667319
사세충렬문,경기 안산시,경기도 안산시 단원구 와동공원로 151,37.3450167,126.8213249
고양향교,경기 고양시,경기도 고양시 덕양구 대양로285번길 33-13 (고양동),37.7037037,126.8948771
38선마을,경기 연천군,경기도 연천군 백학면 노곡로42번길 5,37.9953172,126.9237112
이해룡고가,경기 안성시,경기도 안성시 서운면 청룡길 109-11,36.9117387,127.2870032
봉영사(남양주),경기 남양주시,경기도 남양주시 진접읍 내각2로 84-77,37.7125776,127.1595637
장흥관광지 한식마을,경기 양주시,경기도 양주시 장흥면 권율로 193,37.7312783,126.9488836
화림선원,경기 안산시,경기도 안산시 상록구 도매시장로 140,37.3180195,126.8664538
용추폭포,경기 가평군,경기도 가평군 가평읍 승안리,37.8772557,127.4280622
최규서어서각,경기 안성시,경기도 안성시 원곡면 만리길 35,37.0589083,127.1466075
양평 산수유마을,경기 양평군,경기도 양평군 개군면 산수유1길 1,37.443785,127.5574121
풍혈산유원지,경기 포천시,경기도 포천시 영중면 성장로 268,38.0204557,127.2832644
회암사(양주),경기 양주시,경기도 양주시 회암사길 281,37.8504285,127.1077637
선유랑마을,경기 고양시,경기도 고양시 덕양구 서리골길 130,37.694532,126.9117914
노강서원,경기 의정부시,경기도 의정부시 동일로122번길 153,37.6997265,127.0614172
설봉산,경기 이천시,경기도 이천시 관고동,37.2806702,127.4265524
한강 문화관,경기 여주시,경기도 여주시 신단1길 83,37.2800445,127.6798369
국사암,경기 안성시,경기도 안성시 삼죽면 텃골길 80-100,37.0713457,127.3419633
포천 반월성,경기 포천시,경기도 포천시 군내면 구읍리,37.885205,127.2182918
여주 이포나루,경기 여주시,경기도 여주시 금사면 이포로 39,37.3929776,127.5343058
상승OP(제1땅굴),경기 연천군,경기도 연천군 백학면 백령리,38.0515431,126.8998706
삼성산,경기 안양시,경기 안양시 만안구 석수동,37.4224747,126.9098163
광암 아리수 정수센터,경기 하남시,경기도 하남시 서하남로 293,37.519816,127.1726868
궐리사,경기 오산시,경기도 오산시 매홀로 3,37.1590003,127.062606
개원사(경기),경기 광주시,경기도 광주시 남한산성면 남한산성로 731-73,37.4744028,127.1852916
용강서원,경기 고양시,경기도 고양시 일산동구 감내길,37.7124573,126.7836143
나를 찾는 정원 (R401 Discovery Park),경기 양평군,경기도 양평군 강상면 신당곡1길 6-15,37.4652368,127.4653658
라비돌리조트,경기 화성시,경기도 화성시 정남면 세자로 286,37.187004,126.98414
대송습지,경기 안산시,경기도 안산시 단원구 대부황금로 1531,37.2546417,126.5960467
한국항공대학교 항공우주박물관,경기 고양시,경기도 고양시 덕양구 항공대학로 76,37.6015484,126.8677079
발랑저수지,경기 파주시,경기도 파주시 광탄면 발랑리,37.8129066,126.8976042
전곡역,경기 연천군,경기도 연천군 전곡읍 전곡역로 75,38.0248192,127.0711967
백로주유원지,경기 포천시,경기도 포천시 영중면 호국로 2671-22,37.9823583,127.2421576
백봉산,경기 남양주시,"경기도 남양주시 금곡동, 평내동, 와부읍, 화도읍",37.6578222,127.3007017
백련암(용인),경기 용인시,경기도 용인시 처인구 포곡읍 에버랜드로456번길 290,37.3073366,127.1814358
육지장사(경기),경기 양주시,경기도 양주시 백석읍 기산로471번길 190,37.7837373,126.944019
쌍미륵사와 기솔리석불입상,경기 안성시,경기도 안성시 삼죽면 텃골길 105,37.0675021,127.3432076
맹산반딧불이자연학교,경기 성남시,경기도 성남시 분당구 야탑로 237,37.4075483,127.1449946
물맑음수목원,경기 남양주시,경기도 남양주시 수동면 지둔로307번길 47-4,37.7070868,127.2954599
씨즈커피 코리아,경기 용인시,경기도 용인시 처인구 모현읍 파담로149번길 30,37.3262535,127.2418131
강영천효자문,경기 가평군,경기도 가평군 북면 논남기길 402-19,37.9689327,127.4215943
운길산,경기 남양주시,경기도 남양주시 조안면 북한강로433번길 186,37.5711404,127.3023586
북한산성,경기 고양시,경기도 고양시 덕양구 대서문길 375,37.6451323,126.9747911
안산시행복예절관,경기 안산시,경기도 안산시 단원구 보배2길 64-8,37.3324877,126.8319721
부천시 자원순환센터,경기 부천시,경기도 부천시 벌말로 122,37.5421197,126.7662934
남이장군묘 (화성),경기 화성시,경기도 화성시 비봉면 남이로,37.248433,126.8373794
고송정지,경기 안산시,경기도 안산시 단원구 화정동,37.356269,126.8273848
만석거공원,경기 수원시,경기도 수원시 장안구 정조로 1087,37.3018036,127.0016708
장안문(長安門),경기 수원시,경기도 수원시 팔달구 정조로 910,37.288893,127.0141523
양평 보릿고개마을,경기 양평군,경기도 양평군 용문면 연안길 23-1,37.526095,127.5564545
버섯구지마을,경기 가평군,경기도 가평군 조종면 대보간선로 173,37.8093235,127.3641837
해마루촌,경기 파주시,경기도 파주시 진동면 해마루길 111,37.9258706,126.7871251
남양향교,경기 화성시,경기도 화성시 남양읍 글판동길15번길 18-3,37.2042148,126.8000248
