No,name,region,address,경도,위도,상태
215,서산A지구방조제,충남 서산시,충청남도 홍성군 서부면 남당항로,?,?,실패
216,팔봉산(서산),충남 서산시,충청남도 서산시 팔봉면 양길리,?,?,실패
217,서산 보원사지,충남 서산시,충청남도 서산시 운산면 용현리,?,?,실패
218,홍성방조제,충남 홍성군,충청남도 홍성군 서부면,?,?,실패
230,신진도,충남 태안군,충청남도 태안군 근흥면 신진도리,?,?,실패
231,구례포해수욕장,충남 태안군,충청남도 태안군 원북면 황촌리,?,?,실패
246,아산만방조제,충남 아산시,충청남도 아산시 인주면 공세리,?,?,실패
248,무궁화학습원(괴목정),충남 계룡시,충청남도 계룡시 신도안면 남선리,?,?,실패
259,남연군의묘,충남 예산군,충청남도 예산군 덕산면 상가리,?,?,실패
260,논산 딸기삼촌농장,충남 논산시,충청남도 논산시 노성면 병사리,?,?,실패
261,흑성산성,충남 천안시,충청남도 천안시 동남구 목천읍 교촌리,?,?,실패
263,연포해수욕장,충남 태안군,충청남도 태안군 근흥면 도황리,?,?,실패
269,대천한내돌다리,충남 보령시,충청남도 보령시 동대동,?,?,실패
273,천리포해수욕장,충남 태안군,충청남도 태안군 소원면 의항리,?,?,실패
274,태안 안면도 모감주나무군락,충남 태안군,충청남도 태안군 안면읍 방포항길,?,?,실패
276,오서산,충남 보령시,충청남도 보령시 청소면 성연리,?,?,실패
277,충남 예산군,충남 예산군,충청남도 예산군 대흥면 전역,?,?,실패
278,마검포해수욕장,충남 태안군,충청남도 태안군 남면 신온리,?,?,실패
283,이응로선생사적지(수덕여관),충남 예산군,충청남도 예산군 덕산면 사천리,?,?,실패
301,해변기암절벽,충남 보령시,충청남도 보령시 오천면,?,?,실패
304,비인 선도리 쌍도해안,충남 서천군,충청남도 서천군 비인면 선도리,?,?,실패
315,보령 해수욕장 관광특구,충남 보령시,충청남도 보령시,?,?,실패
324,작천계곡,충남 청양군,충청남도 청양군 대치면,?,?,실패
327,천정대,충남 부여군,충청남도 부여군 규암면 호암리,?,?,실패
329,냉천골,충남 청양군,충청남도 청양군 정산면 칠갑산로,?,?,실패
339,백리포해수욕장,충남 태안군,충청남도 태안군 소원면 의항리,?,?,실패
340,서산 회포마을,충남 서산시,충청남도 서산시 대산읍 윤산리,?,?,실패
344,마곡사 천연송림욕장,충남 공주시,충청남도 공주시 사곡면 마곡사로,?,?,실패
348,한우목장,충남 서산시,충청남도 서산시 운산면 태봉리 산,?,?,실패
353,꾸지나무골해수욕장,충남 태안군,충청남도 태안군 이원면 내리,?,?,실패
355,의항해수욕장,충남 태안군,충청남도 태안군 소원면 의항리,?,?,실패
357,팔괘정,충남 논산시,충청남도 논산시 강경읍,?,?,실패
358,위례산과 위례성지,충남 천안시,충청남도 천안시 동남구 북면,?,?,실패
365,강경미내다리,충남 논산시,충청남도 논산시 채운면 삼거리,?,?,실패
366,삼봉해수욕장,충남 태안군,충청남도 태안군 안면읍,?,?,실패
368,학암포해수욕장,충남 태안군,충청남도 태안군 원북면 방갈리,?,?,실패
371,칠갑산 장승공원,충남 청양군,충청남도 청양군 대치면 장곡리,?,?,실패
372,상가리미륵불,충남 예산군,충청남도 예산군 덕산면 상기리,?,?,실패
375,에너지자립섬 자급자족 죽도,충남 홍성군,충청남도 홍성군 서부면 죽도리,?,?,실패
376,용비저수지,충남 서산시,충청남도 서산시 운산면 용현리,?,?,실패
378,금산 천내리/용화리 고인돌,충남 금산군,충청남도 금산군 제원면 용화리,?,?,실패
379,금산 천내리 용호석,충남 금산군,충청남도 금산군 제원면 천내리,?,?,실패
381,천안 노은정,충남 천안시,충청남도 천안시 동남구 병천면 도원리,?,?,실패
382,부산각서석,충남 부여군,충청남도 부여군 규암면,?,?,실패
390,설화산,충남 아산시,충청남도 아산시 송악면 외암로,?,?,실패
393,바람아래해수욕장,충남 태안군,충청남도 태안군 고남면 장곡리,?,?,실패
396,영인산,충남 아산시,충청남도 아산시 염치읍 아산온천로,?,?,실패
401,부사방조제,충남 서천군,충청남도 서천군 서면 부사리,?,?,실패
402,백사장해수욕장,충남 태안군,충청남도 태안군 안면읍 창기리,?,?,실패
405,금산 백령성,충남 금산군,충청남도 금산군 남이면 역평리,?,?,실패
406,홍성 홍주읍성,충남 홍성군,충청남도 홍성군 홍성읍 오관리,?,?,실패
409,밧개해수욕장,충남 태안군,충청남도 태안군 안면읍 승언리,?,?,실패
410,이원반도,충남 태안군,충청남도 태안군 이원면 내리,?,?,실패
411,홍성상하리미륵불,충남 홍성군,충청남도 홍성군 홍북읍,?,?,실패
416,공주 우금치 전적,충남 공주시,충청남도 공주시 금학동,?,?,실패
421,보령성곽&보령관아문,충남 보령시,충청남도 보령시 주포면 보령리,?,?,실패
426,신흑마을,충남 보령시,충청남도 보령시 신흑동,?,?,실패
432,은선폭포,충남 공주시,충남 공주시 반포면 학봉리,?,?,실패
435,덕숭산,충남 예산군,충청남도 예산군 덕산면,?,?,실패
436,안면해수욕장,충남 태안군,충청남도 태안군 안면읍 정당리,?,?,실패
439,계룡산신도내주초석석재,충남 계룡시,충청남도 계룡시 두마면,?,?,실패
440,장돌해수욕장,충남 태안군,충청남도 태안군 고남면 장곡리,?,?,실패
445,간월도 어리굴젓 기념탑,충남 서산시,충청남도 서산시 부석면 간월도리,?,?,실패
451,백제 오천결사대 충혼탑,충남 부여군,충남 부여군 부여읍 동남리,?,?,실패
455,사목해수욕장,충남 태안군,충청남도 태안군 이원면 내리,?,?,실패
459,공주상신리 당간지주,충남 공주시,충청남도 공주시 반포면,?,?,실패
460,자온대,충남 부여군,충청남도 부여군 규암면 규암리,?,?,실패
463,아미산(부여),충남 부여군,충청남도 부여군 외산면,?,?,실패
465,논산 노성산성,충남 논산시,충청남도 논산시 노성면 송당리,?,?,실패
466,서산여미리석불입상,충남 서산시,충청남도 서산시 운산면 여미리,?,?,실패
468,송석마을,충남 서천군,충청남도 서천군 마서면,?,?,실패
469,태조대왕 태실,충남 금산군,충청남도 금산군 추부면 마전리,?,?,실패
478,천방산,충남 서천군,충청남도 서천군 문산면 신농리,?,?,실패
484,유부도,충남 서천군,충청남도 서천군 장항읍 유부도길,?,?,실패
487,서대산,충남 금산군,충청남도 금산군 추부면,?,?,실패
489,박문수묘,충남 천안시,충청남도 천안시 동남구 북면 은지리,?,?,실패
491,용봉산,충남 홍성군,충청남도 홍성군 홍북면 용봉산2길 87,?,?,실패
492,수리바위,충남 부여군,충청남도 부여군 외산면 만수리,?,?,실패
497,공주 정지산 유적,충남 공주시,충청남도 공주시 금성동,?,?,실패
499,장삼포해수욕장,충남 태안군,충청남도 태안군 고남면 장곡리,?,?,실패
504,국사봉과 천태산,충남 금산군,충청남도 금산군 제원면,?,?,실패
515,최영장군 사당,충남 홍성군,충청남도 홍성군 홍북읍 대안리,?,?,실패
518,부여 군수리 사지,충남 부여군,충청남도 부여군 부여읍,?,?,실패
527,몽산리석가여래좌상,충남 태안군,충청남도 태안군 남면 몽산리,?,?,실패
528,수북정,충남 부여군,충청남도 부여군 규암면 규암리,?,?,실패
540,부여 능안골 고분군,충남 부여군,충청남도 부여군 부여읍 능산리,?,?,실패
543,홍성 오관리 당간지주,충남 홍성군,충청남도 홍성군 홍성읍 오관리,?,?,실패
545,노은단,충남 홍성군,충청남도 홍성군 홍북면 노은리,?,?,실패
551,우산성,충남 청양군,충청남도 청양군 청양읍 백천리,?,?,실패
553,권충민공순절비,충남 금산군,충청남도 금산군 제원면 저곡리,?,?,실패
555,방갈마을,충남 태안군,충청남도 태안군 원북면 방갈리,?,?,실패
560,결성동헌,충남 홍성군,충청남도 홍성군 결성면 읍내리,?,?,실패
562,천내강,충남 금산군,충청남도 금산군 제원면,?,?,실패
564,석대도,충남 보령시,충청남도 보령시 웅천읍 관당리,?,?,실패
567,부여 청마산성,충남 부여군,충청남도 부여군 부여읍 능산리,?,?,실패
582,월성위김한신묘,충남 예산군,충청남도 예산군 신암면 용궁리,?,?,실패
598,진악산,충남 금산군,충청남도 금산군 남이면,?,?,실패
605,남당마을,충남 홍성군,충청남도 홍성군 서부면 남당리,?,?,실패
608,용봉사(홍성),충남 홍성군,충청남도 홍성군 홍북면 용봉산1길 109,?,?,실패
616,군창지,충남 부여군,충청남도 부여군 부여읍 쌍북리,?,?,실패
622,천마산,충남 계룡시,충남 계룡시 금암동,?,?,실패
623,부여 산직리지석묘,충남 부여군,충청남도 부여군 초촌면 산직리,?,?,실패
625,고경명선생비,충남 금산군,충청남도 금산군 금성면 양전리,?,?,실패
635,군지폭포,충남 논산시,충청남도 논산시 벌곡면 수락계곡길,?,?,실패
639,김공 휘 유경 효자문·김공 휘 홍익 충신문,충남 서산시,충청남도 서산시 음암면 유계리,?,?,실패
656,용도어촌체험마을,충남 서산시,충청남도 서산시 대산읍 웅도리,?,?,실패
660,태조산(태조봉),충남 천안시,충청남도 천안시 동남구 목천읍 덕전리,?,?,실패
672,벌천포해수욕장,충남 서산시,충청남도 서산시 대산읍 오지리,?,?,실패
676,용장천들,충남 서산시,충청남도 서산시 운산면,?,?,실패
677,느린호수길,충남 예산군,충청남도 예산군 응봉면,?,?,실패
