name,region,tel,keyword,photo,address,lat,lon
밀마루전망대,세종 한솔동,044-862-8845,"['경치좋은곳', '관광지', '밀마루전망대', '세종가볼만한곳', '아이와함께', '연인과함께']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=d84fce54-bb7e-455f-b268-8575daf4a23d&thumb,세종특별자치시 도움3로 58,36.50545275,127.2558287
베어트리파크,세종 한솔동,044-866-7766,"['가족여행', '관광지', '나들이', '베어트리파크', '산책하기', '수목원', '숲체험원']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=45aeb040-7a5e-4d85-aad9-d3bd68ad2b78&thumb,세종특별자치시 전동면 신송로 217,36.66918775,127.209856
비암사 도깨비도로,세종 한솔동,044-300-5121,"['공포체험', '귀신', '남녀노소', '도깨비', '도깨비도로', '세종가볼만한곳', '아이와함께']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=06dc1e7d-29d3-4f7d-8d83-7489be1c8404&thumb,세종특별자치시 전의면 다방리,36.611377000000005,127.1920586
비암사(세종),세종 한솔동,044-863-0230,"['관광지', '불교', '불교문화', '불교사찰', '사찰', '사찰여행', '역사', '역사이야기']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=bc78a17e-2370-4107-b03d-5c319fc955eb&thumb,세종특별자치시 전의면 비암사길 137,36.6109955,127.19201409999998
"세종리 은행나무 (구, 양화리 은행나무)",세종 한솔동,044-300-5832,"['관광지', '세종리은행나무', '세종특별자치시기념물', '양화리은행나무', '자연']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=08ab217e-75fa-42dd-8c70-5777cf854e4f&thumb,세종특별자치시 연기면,36.50410335,127.29200120000002
세종문화예술회관,세종 한솔동,044-301-3523,"['문화공간', '문화시설', '문화예술공간', '문화예술활동', '복합문화공간', '세종문화예술회관']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=e8d643c7-ed33-4b60-af1b-18f1121a3850&thumb,세종특별자치시 조치원읍 문예회관길 22,36.59982447,127.2878437
세종문화원,세종 한솔동,044-865-2411,"['문화강좌', '문화시설', '복합문화공간', '세종문화원']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=08065ba6-733b-4060-b741-32d19b3792e0&thumb,세종특별자치시 조치원읍 문화로 17,36.60331978,127.3005934
세종승마클럽&아카데미,세종 한솔동,044-862-0505,"['가족과함께', '레포츠', '승마', '승마레슨', '승마체험', '승마캠프', '승마트레킹']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=7573f47e-d6b0-4694-912a-ab2da4bde82c&thumb,세종특별자치시 연서면 세종로 2156-9,36.5789658,127.29366850000001
세종시립민속박물관,세종 한솔동,044-300-8831,"['문화시설', '문화행사', '박물관', '세종시립민속박물관', '아이와함께', '체험학습']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=538dd438-c482-4e4e-83fa-764889c22698&thumb,세종특별자치시 전의면 금사길 75,36.60908191,127.1706088
세종에머슨 컨트리클럽,세종 한솔동,044-862-4004,['레포츠'],https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=03cf3332-6c33-4a98-827f-2b463799e770&thumb,세종특별자치시 전의면 운주산로 1510,36.697362899999995,127.1763612
"세종전통시장 (4, 9일)",세종 한솔동,044-868-4209,"['가족여행', '기차여행', '나들이', '나홀로여행', '먹거리', '세종전통시장', '쇼핑']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=c1bd5a5a-699c-4794-b2bd-dceacc3bf1bf&thumb,세종특별자치시 조치원읍 조치원8길 42,36.59978935,127.3006116
세종호수공원,세종 한솔동,,"['걷기길', '관광지', '나들이', '레포츠체험', '산책길', '산책하기', '산책하기좋은곳']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=73e0ebfb-c8f3-4815-b71e-5030c5fc1754&thumb,세종특별자치시 연기면 다솜로 216,36.49881434,127.2700737
신광사(세종),세종 한솔동,044-865-5601,"['관광지', '불교', '불교문화', '사찰', '사찰여행', '역사', '자연속으로', '자연환경']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=undefined&thumb,세종특별자치시 조치원읍 토골고개길 24,36.62341591,127.28876389999999
아람달 체험마을,세종 한솔동,044-868-1055,"['가족과함께', '가족체험', '가족체험여행', '관광지', '문화공간', '비누만들기체험']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=8e1d1c5a-c3dd-40bc-924c-1add9c3942f1&thumb,세종특별자치시 전동면 운주산로 606,36.66594832,127.2449452
연기대첩비공원,세종 한솔동,044-300-3444,"['관광지', '교과서속여행', '기념관', '역사공부', '역사관광지', '역사를품은곳']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=4c701bca-ee1c-46fa-ac6b-f3e6ed7024cd&thumb,세종특별자치시 연서면 도신고복로 586,36.59992339,127.2274386
연기향교,세종 한솔동,044-330-5832,"['관광지', '역사', '역사공부', '역사관광지', '역사를품은곳', '역사문화', '역사문화재']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=073a1fdc-e7e7-43e0-a875-3d93a5cb7e78&thumb,세종특별자치시 연기면 교촌3길 13,36.54330579,127.28116200000001
연기향토박물관,세종 한솔동,044-862-7449,"['문화', '문화시설', '세종특별자치시', '역사', '유물', '유적', '향토']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=cf47cc92-2270-4140-936f-3fa5a9fd3c4e&thumb,세종특별자치시 연서면 양대길 34-4,36.5955193,127.20782709999999
연화사(세종),세종 한솔동,044-862-8620,"['관광지', '불교', '불교문화', '사찰', '사찰여행', '역사', '자연환경', '전통사찰']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=undefined&thumb,세종특별자치시 연서면 연화사길 28-1,36.59251567,127.27933429999999
영평사,세종 한솔동,044-857-1854,"['관광지', '불교', '불교문화', '사찰', '역사', '영평사', '자연좋은곳', '자연환경']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=645e4f9f-5eb9-413b-a3f3-723b374e77ab&thumb,세종특별자치시 장군면 영평사길 124,36.47329323,127.22765729999999
우주측지관측센터,세종 한솔동,044-860-4006,"['관광지', '산업관광', '아이와함께', '우주측지관측센터', '이색체험', '전시관']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=2ab7dd86-682f-4d37-b20f-b503fc80e760&thumb,세종특별자치시 연기면 월산공단로 276-71,36.52284552,127.30287320000001
운주산성,세종 한솔동,044-300-3423,"['관광지', '언택트관광지_100선', '역사', '역사공부', '역사관광지', '역사를품은곳']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=dfc5eeb5-7a4d-4df6-8dbb-b045f28b43ea&thumb,세종특별자치시 기념물 제1호(2012.12.31 지정),36.68294149,127.242048
전의향교,세종 한솔동,044-211-4022,"['관광지', '역사', '역사공부', '역사관광지', '역사를품은곳', '역사문화재', '역사속']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=0c1b7551-8bf9-4a4a-b94b-a133d01bf83e&thumb,세종특별자치시 전의면 북촌1길 5-18,36.68028148,127.20111170000001
정부세종컨벤션센터,세종 한솔동,044-330-1472,"['교과서속여행', '문화시설', '문화행사', '복합문화시설', '안전행사', '야외행사']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=091e9f16-7e24-479a-8a94-42111cc1c43a&thumb,세종특별자치시 다솜3로 66,36.50109839,127.2699503
조천연꽃공원,세종 한솔동,044-300-5335,"['가족과함께', '관광지', '산책하기좋은곳', '아이와함께', '언택트관광지_100선']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=22d2c1a3-389b-43cb-816b-b5ed4801fc57&thumb,세종특별자치시 조치원읍 번암리 226,36.5858265,127.30020359999999
청안사(세종),세종 한솔동,044-867-3407,"['관광지', '불교', '불교문화', '사찰', '사찰여행', '역사', '자연속으로', '자연환경']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=undefined&thumb,세종특별자치시 전의면 가느실길 128-23,36.64062327,127.1916348
충청남도 산림박물관,세종 한솔동,041-635-7400,"['기차여행', '문화시설', '산림박물관', '아이와함께', '체험학습', '충남권', '충청남도산림박물관']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=7dd2feda-970f-4bc8-b78c-53a0d9a44b94&thumb,세종특별자치시 금남면 산림박물관길 110,36.43769938,127.2327433
학림사(세종),세종 한솔동,044-867-2635,"['관광지', '불교', '불교문화', '사찰', '사찰여행', '역사', '자연속으로', '자연환경']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=null&thumb,세종특별자치시 연서면 와룡로 353,36.5844722,127.24656680000001
합강공원 오토캠핑장,세종 한솔동,044-850-1117,"['가족여행', '레포츠', '아이와함께', '캠핑장', '합강공원', '힐링&휴양']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=d340466e-4b1e-477f-bd3c-b9f4ad9fc77d&thumb,세종특별자치시 연기면 태산로 329,36.5163355,127.337575
합호서원,세종 한솔동,044-330-5832,"['관광지', '역사', '역사공부', '역사관광지', '역사를품은곳', '역사문화재', '역사속']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=90fac623-9eed-4bfe-a2ab-b4e06bea6e04&thumb,세종특별자치시 연동면 원합강1길 262-6,36.52321761,127.3269533
황룡사(세종),세종 한솔동,044-864-7000,"['관광지', '불교', '불교문화', '사찰', '사찰여행', '역사', '자연속으로', '자연환경']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=null&thumb,세종특별자치시 연동면 황우재길 22-17,36.52651508,127.3477767
