name,region,tel,keyword,photo,address,lat,lon
가인 김병로 생가터,전북 순창군,063-650-1623,"['관광지', '역사', '역사관광지', '역사를품은곳', '역사문화재', '역사속', '역사속으로']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=01d9d975-aa95-4c7e-a981-20ccfb643493&thumb,전라북도 순창군 복흥면 하리길 160,35.450595,126.97736210000001
간재선생유지,전북 부안군,063-580-4711,"['관광지', '역사', '역사공부', '역사관광지', '역사를품은곳', '역사문화재', '역사속']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=9617c8b7-9d43-4dc2-98cc-dcdeec49147e&thumb,전라북도 부안군 계화면 양지길 12,35.7941363,126.6371601
갈거계곡,전북 진안군,063-430-2651,"['갈거계곡', '계곡', '관광지', '단풍여행', '자연', '전라권']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=b9010ebb-c04b-44e8-95c3-5d18726a5341&thumb,전라북도 진안군 정천면 휴양림길 77,35.8947554,127.42575409999999
갑오동학혁명 100주년 기념탑,전북 정읍시,063-539-5773,"['관광지', '역사공부', '역사관광지', '역사를품은곳', '역사문화재', '역사속', '역사속으로']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=6270bc25-99f1-4855-9477-2966797a1cb6&thumb,전라북도 정읍시 내장호반로 214,35.49964620000001,126.9170929
강산에스키샵,전북 무주군,063-322-9877,"['겨울스포츠', '레포츠', '복합레저스포츠', '스키대여', '스키렌탈', '스키샵', '익스트림스포츠']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=c45ae5d8-7821-4471-bb9f-7892507124a7&thumb,전라북도 무주군 설천면 구천동로 1077,35.9089428,127.7593515
강암서예관,전북 전주시,063-285-7442,"['강암서예관', '문화시설', '전라권', '전시관']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=f0447908-5b57-4fd9-ad23-9b566e16a611&thumb,전라북도 전주시 완산구 전주천동로 74,35.81128084,127.1524752
강증산 탄생지,전북 정읍시,063-539-5184,"['관광지', '역사', '역사공부', '역사관광지', '역사를품은곳', '역사문화재', '역사속']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=32406678-ba5c-40b5-bcf8-40ea50a7d23c&thumb,전라북도 정읍시 덕천면 신송길 34-2,35.630694,126.84134009999998
강천사 모과나무,전북 순창군,063-652-5420,"['강천사모과나무', '관광지', '자연', '전라권', '전라북도기념물']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=aa7e7365-4ac1-4c0e-b7a7-64ddd61007fb&thumb,전라북도 순창군 팔덕면 강천산길 270,35.398638,127.05569709999999
강천사(순창),전북 순창군,063-652-5420,"['가족여행', '강천사', '관광지', '교과서속여행', '불교', '불교사찰', '사찰', '사찰&산사']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=4ad298ea-588c-4aeb-8b25-759043427b96&thumb,전라북도 순창군 팔덕면 강천산길 270,35.398638,127.05569709999999
강천사계곡,전북 순창군,063-650-1672,"['가족과함께', '강천사', '관광지', '순창가볼만한곳', '아이와함께', '여름피서지']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=c56cd279-cfbf-4c98-adb4-556804d086b8&thumb,전북 순창군 팔덕면,35.391576,127.0971321
강천산 군립공원,전북 순창군,063-650-1672,"['가족여행', '강천산군립공원', '관광지', '꽃여행', '등산', '등산로', '아이와함께']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=a2fa91a8-0913-43d7-9f80-2d7dcdbae6b3&thumb,전라북도 순창군 팔덕면 강천산길 97,35.4087639,127.06752469999999
강천산계곡,전북 순창군,063-650-1533,"['강천산계곡', '계곡', '관광지', '자연', '전라권', '피서']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=4599c616-7399-44ab-897a-a799a344bcf7&thumb,전북 순창군 팔덕면 청계리,35.4071696,127.0687011
강천산휴양농원,전북 순창군,063-652-2552,"['가족여행', '강천산휴양농원', '관광지', '자연여행', '자연좋은곳', '자연풍경']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=17ce28af-fafc-417c-84c8-1d0e610f9c3f&thumb,전라북도 순창군 구림면 강천로 854-23,35.4276018,127.06280249999999
개령암지 마애불상군,전북 남원시,063-620-6172,"['개령암지마애불상군', '관광지', '보물', '불상', '역사', '역사공부', '역사관광지']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=ef4c1550-d4aa-4202-b475-b9aef9456416&thumb,전라북도 남원시 산내면 정령치로 1523,35.36385739999999,127.5220679
개암사,전북 부안군,063-583-3871,"['관광지', '불교문화', '불교사찰', '사찰', '사찰여행', '역사', '역사공부', '역사관광']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=37722be7-4c74-4ce2-a400-4310eeef2398&thumb,전라북도 부안군 상서면 개암로 248,35.662564,126.64969609999999
격포마을,전북 부안군,063-582-8747,"['관광지', '자연']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=a95b1552-7f0f-4402-92fe-fd8f2b018d11&thumb,전북 부안군 변산면 격포리,35.6126119,126.46991820000001
격포방파제낚시,전북 부안군,063-580-4434,"['레포츠', '바다낚시', '부안낚시', '부안바다낚시', '전북권']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=f2047095-3f3e-4bf9-910f-9fc4a4022233&thumb,전라북도 부안군 변산면 방파제길,35.6251571,126.47071709999999
격포항,전북 부안군,063-580-4434,"['격포항', '관광지', '자연', '전라권', '풍경좋은곳']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=df94d3a0-afae-4cef-afaa-de43fe54ba6c&thumb,전북 부안군 변산면 격포리,35.6126119,126.46991820000001
격포항 수산시장,전북 부안군,063-581-0877,"['가족여행', '격포항수산시장', '기차여행', '나들이', '나홀로여행', '데이트코스']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=b93819c6-0582-4a9d-b3cc-37abfba37263&thumb,전라북도 부안군 변산면 격포중앙길 28-4,35.62216049,126.4703538
격포해변,전북 부안군,063-580-4739,"['가족여행', '격포해변', '관광지', '바다풍경', '아이와함께', '여름방학가볼만한곳']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=56ddfb0f-41b8-4971-9db2-b9a0f75f07de&thumb,전라북도 부안군 변산면 변산해변로 29-14,35.629870600000004,126.4701193
견두산,전북 남원시,063-632-1330,"['견두산', '경치좋은곳', '관광지', '등산', '등산로', '봄꽃여행', '자연', '자연좋은곳']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=2f07d825-2235-4895-b92c-dd6440e2b79a&thumb,전라북도 남원시 수지면 고평리,35.3473662,127.40045819999999
경각산,전북 완주군,063-290-3930,"['관광지', '자연']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=undefined&thumb,전라북도 완주군 구이면 광곡리,35.7437151,127.1721739
경기전,전북 전주시,063-281-2790,"['가족여행', '가족체험여행', '경기전', '관광지', '사계절', '아이와함께', '역사']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=5839426b-45a9-44e9-aa19-840024d9c427&thumb,전라북도 전주시 완산구 태조로 44,35.8153146,127.14975690000001
경암동 철길마을,전북 군산시,063-453-4986,"['가족과함께', '감성사진', '경암동철길마을', '관광지', '남녀노소', '부모님과함께']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=dc206849-634d-4d7e-9a33-62526e3286c8&thumb,전라북도 군산시 경촌4길 14,35.981279799999996,126.73637590000001
경옥봉,전북 완주군,063-290-3935,"['관광지', '자연']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=null&thumb,전라북도 완주군 동상면 대아수목로,35.9876651,127.31506
계산서원,전북 고창군,063-560-2943,"['계산서원', '관광지', '교과서속여행', '서원', '역사', '역사공부', '역사관광지']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=a2717122-0eb3-4001-a287-108bb4b2ee25&thumb,전라북도 고창군 상하면 상라길 117,35.4561091,126.5043511
계양서원,전북 부안군,063-580-4711,"['관광지', '역사', '역사공부', '역사관광지', '역사를품은곳', '역사문화재', '역사속']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=undefined&thumb,전라북도 부안군 계화면 양지길 12,35.7941363,126.6371601
계화도,전북 부안군,063-580-4434,"['관광지', '부안여행', '자연', '자연여행', '자연좋은곳', '자연풍경', '자연환경']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=219244d4-e743-440f-8c92-754e27783972&thumb,전라북도 부안군 계화면,35.761668,126.69809690000001
고군산군도,전북 군산시,063 -465-5186,"['고군산군도', '낚시체험', '낚시터', '레포츠', '전북권']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=a45bdd7a-9d27-47ed-9754-791db893795e&thumb,전라북도 군산시 옥도면,35.67096220000001,126.49654109999999
고리봉,전북 남원시,055-972-7771,"['관광지', '자연']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=null&thumb,전라북도 남원시 대강면 강석리,35.3624175,127.22937569999999
고림사,전북 진안군,063-432-0159,"['관광지', '불교', '불교문화', '사찰', '사찰여행', '역사', '자연속으로', '자연환경']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=0c0512e2-bf38-4a75-beae-8b549cb070fe&thumb,전라북도 진안군 진안읍 상역로 174-96,35.807233200000006,127.40419299999999
고부구읍성,전북 정읍시,063-539-5181,"['관광지', '역사', '역사공부', '역사관광지', '역사를품은곳', '역사문화재', '역사속']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=65338a31-dc61-4663-a793-222cda60d084&thumb,전라북도 정읍시 고부면 고부리,35.6174244,126.7708889
고부향교,전북 정읍시,063-539-5184,"['고부향교', '관광지', '문화재', '역사', '역사공부', '역사관광지', '역사를품은곳']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=57b6a0b0-4ed4-4dd8-b788-d75588e54399&thumb,전라북도 정읍시 고부면 교동4길 18,35.621598299999995,126.7710659
고사포해수욕장,전북 부안군,063-580-4413,"['가족과함께', '고사포해수욕장', '관광지', '바다풍경', '여름피서지', '자연', '자연속으로']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=5d6c8c4b-b98f-4697-bdf1-a17754634061&thumb,전라북도 부안군 변산면 노루목길 8-8,35.66389229999999,126.5104403
고산,전북 고창군,063-560-2603,"['가족여행', '고산', '관광지', '남녀노소', '산', '산책하기좋은곳', '자연', '자연속으로']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=ddd72553-8daf-4eb3-9b0e-942bc3c0987d&thumb,전라북도 고창군 대산면,35.34103629999999,126.603426
"고산미소시장/고산시장 (4, 9일)",전북 완주군,063-262-0119,"['가족여행', '고산정기시장', '나들이', '나홀로여행', '먹거리', '쇼핑', '시장맛집']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=539107ee-ab7b-44d9-b504-cab8b445b663&thumb,전라북도 완주군 고산면 남봉로 134,35.97407542,127.20541229999999
고산자연휴양림,전북 완주군,063-263-8680,"['가족여행', '고산자연휴양림', '관광지', '숲치유', '아이와함께', '연인과함께']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=d77544f8-02a1-4285-882c-4cbc12af7957&thumb,전라북도 완주군 고산면 고산휴양림로 246,35.959666600000006,127.2355162
고산향교,전북 완주군,063-290-2605,"['고산향교', '고산향교대성전', '관광지', '역사', '역사공부', '역사관광지', '역사를품은곳']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=683a1823-005d-4923-9894-fe5ae07fa3f9&thumb,전라북도 완주군 고산면 고산로 147-27,35.976068100000006,127.2138547
고산향교대성전,전북 완주군,063-290-2605,"['관광지', '역사', '역사공부', '역사관광지', '역사를품은곳', '역사문화재', '역사속']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=d8080e26-651f-436d-9713-951d2e0b3315&thumb,전라북도 완주군 고산면 고산로 147-23,35.976068100000006,127.2138547
고스락,전북 익산시,063-861-2288,"['가족과함께', '가족체험', '관광지', '교육여행', '교육프로그램', '아이와함께']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=abcd8d65-3764-4462-b25c-a41fae18805d&thumb,전라북도 익산시 함열읍 익산대로 1424-14,36.046271000000004,126.9596013
고암서원,전북 정읍시,063-539-5184,"['관광지', '역사', '역사공부', '역사관광지', '역사를품은곳', '역사문화재', '역사속']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=9e641f22-2ba7-4d2f-a3a2-5743a19688fe&thumb,전라북도 정읍시 모촌길 48-17,35.5710954,126.8231769
고창 고색창연마을 [농촌전통테마],전북 고창군,063-560-8481,"['관광지', '농촌마을', '농촌여행', '농촌체험', '자연여행', '자연좋은곳', '자연환경']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=da97feb0-c54f-4572-b8c5-d78777fbb59e&thumb,전라북도 고창군 신림면 가평1길 65,35.4779383,126.74169270000002
고창 고인돌 유적 [유네스코 세계문화유산],전북 고창군,063-560-8666,"['가족여행', '고창가볼만한곳', '고창고인돌유적', '관광지', '교과서속여행', '아이와함께']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=93dc7d20-29ef-4fbf-882f-5dda6f7a330b&thumb,전라북도 고창군 고창읍 고인돌공원길 74,35.441720399999994,126.6514473
고창 무장 동학농민혁명 기포지,전북 고창군,063-560-8055,"['관광지', '교과서속여행', '동학농민혁명기포지', '아이와함께', '역사', '역사공부']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=9c63bf73-dbad-4880-a3ba-cb736f3cdecd&thumb,전라북도 고창군 공음면 구암리,35.401839100000004,126.506708
고창 무장객사,전북 고창군,063-560-2943,"['관광지', '교과서속여행', '무장객사', '역사', '역사공부', '역사관광지', '역사를품은곳']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=0c5f8c3d-e20d-4589-848d-fba78182694d&thumb,전라북도 고창군 무장면 무장읍성길 45,35.418232700000004,126.5574379
고창 무장현 관아와 읍성,전북 고창군,063-560-2943,"['가족여행', '고창무장현관아와읍성', '관광지', '사적', '역사', '역사공부', '역사관광지']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=328cc8bf-6b72-44cf-be73-45a0daa6212c&thumb,전라북도 고창군 무장면 무장읍성길 45,35.418232700000004,126.5574379
고창 분청사기요지,전북 고창군,063-560-2943,"['관광지', '역사', '역사공부', '역사를품은곳', '역사문화재', '역사속', '역사속으로']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=278ec66c-cfb8-4ac7-b49c-1479adf59bd8&thumb,전라북도 고창군 부안면 수동리,35.53636289999999,126.6654178
고창갯벌 (전북 서해안권 국가지질공원),전북 고창군,063-560-2638,"['갯벌체험', '관광지', '국가지질공원', '바다내음', '이색체험', '자연', '자연관광지']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=5d73ee74-d3a1-403a-bf2b-d81344930296&thumb,전라북도 고창군 심원면 만돌리,35.5269836,126.5191827
고창고인돌박물관,전북 고창군,063-560-8666,"['겨울방학가볼만한곳', '고창고인돌박물관', '교과서속여행', '문화시설', '미세먼지_피하는_실내여행']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=f283b3be-ce20-402b-bb8c-cf94d91915d6&thumb,전라북도 고창군 고창읍 고인돌공원길 74,35.44169795,126.6524975
고창문화원,전북 고창군,063-564-2340,"['가족여행', '고창문화원', '기차여행', '나들이', '마을축제', '문화시설', '복합문화공간']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=a9c2b711-2c2b-448a-9df1-be46002a96d0&thumb,전라북도 고창군 고창읍 천변북로 119,35.43444094,126.7053394
고창문화의전당,전북 고창군,063-560-8041,"['고창문화의전당', '데이트코스', '문화공간', '문화시설', '문화행사', '복합문화공간']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=a0fc2db0-ecd5-4a7f-a24a-de432f77ce53&thumb,전라북도 고창군 고창읍 모양성로 11,35.43338075,126.7045756
고창선사문화탐방로1,전북 고창군,063-560-2874,"['갯벌습지', '걷기길', '고인돌유적지', '고창갯벌습지', '고창고인돌유적지', '고창읍성']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=7625c8ac-e2c1-4db0-ae9d-2ea0a101fc8a&thumb,전라북도 고창군 고창읍 고인돌공원길 74,35.441720399999994,126.6514473
고창선사문화탐방로2,전북 고창군,063-560-2875,"['걷기길', '고창갯벌습지', '고창읍성', '고창읍성', '고창인돌유적지', '관광지']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=6707b06b-b073-4ce8-b91a-e2a88ba1cb7d&thumb,전라북도 고창군 고창읍 고인돌공원길 75,35.441720399999994,126.6514473
고창선사문화탐방로3,전북 고창군,063-560-2876,"['걷기길', '고창갯벌습지', '고창읍성', '고창인돌유적지', '관광지', '생태관광']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=0d13f29b-f3f7-441d-a3d9-94fb5c66878b&thumb,전라북도 고창군 고창읍 고인돌공원길 75,35.441720399999994,126.6514473
고창신재효고택,전북 고창군,063-560-2943,"['가족여행', '관광지', '국가민속문화재', '신재효고택', '역사', '역사공부', '역사관광지']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=e71f8f91-4ad6-4b44-b3b3-824698be82c9&thumb,전라북도 고창군 고창읍 동리로 100,35.432367799999994,126.7028072
고창오거리당산,전북 고창군,063-560-2943,"['고창오거리당산', '관광지', '교과서속여행', '문화재', '역사', '역사공부', '역사관광지']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=97ebed54-55be-454c-9e82-959bfb407ec4&thumb,전라북도 고창군 고창읍 읍내리 584-6,35.433499,126.6961969
고창옹기,전북 고창군,063-562-0101,"['쇼핑', '옹기', '용기', '항아리']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=e2064ce1-a660-43bd-8d6a-ca281c5563b0&thumb,전라북도 고창군 고수면 장암길 20,35.40255446,126.66862749999999
고창읍성,전북 고창군,063-560-8067,"['가족여행', '고창읍성', '관광지', '교과서속여행', '아이와함께', '역사', '역사공부']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=f8bdd5ee-943c-4731-ae03-e1eca5a7072a&thumb,전라북도 고창군 고창읍 모양성로 1,35.4304606,126.70448200000001
"고창장 (3, 8일)",전북 고창군,063-560-8100,"['가족여행', '고창장', '나들이', '나홀로여행', '먹거리', '쇼핑', '시장맛집', '아이와함께']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=9c4e4204-7f05-41cf-a314-e201e0f56bc8&thumb,전라북도 고창군 고창읍 동산5길 24,35.43243658,126.71066119999999
고창전통자수전시판매장,전북 고창군,063-561-1887,"['고창전통자수전시판매장', '기념품판매', '쇼핑', '전라권']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=1040b663-5e20-4136-be78-bab9a92483ef&thumb,전라북도 고창군 아산면 중촌길 4,35.5029721,126.5868023
고창컨트리클럽,전북 고창군,063-560-7744,"['고창가볼만한곳', '골프', '골프리조트', '골프장', '골프클럽', '남녀노소', '레저스포츠']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=undefined&thumb,전라북도 고창군 심원면 애향갯벌로 70,35.51594940000001,126.50232350000002
고창판소리박물관,전북 고창군,063-560-8061,"['고창판소리박물관', '기차여행', '문화시설', '실내여행지', '아이와함께', '이색체험']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=27ba5e61-ce19-4d5d-8abe-f79007f84a39&thumb,전라북도 고창군 고창읍 동리로 100,35.43237353,126.7026295
고창하전갯벌마을,전북 고창군,063-562-1978,"['가족여행', '고창하전갯벌마을', '관광지', '이색체험', '전라권', '체험', '체험학습']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=300453a1-4818-4774-9a01-65e9b562c03e&thumb,전북 고창군 심원면 하전리,35.535014000000004,126.57078100000001
고창향교,전북 고창군,063-560-2943,"['관광지', '역사', '역사공부', '역사관광지', '역사를품은곳', '역사문화재', '역사속']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=f239038b-75a7-4312-a371-3401508175d4&thumb,전라북도 고창군 고창읍 향교길 27-3,35.4375504,126.7026382
고홍건신도비,전북 부안군,063-580-4711,"['고홍건신도비', '관광지', '문화재', '역사', '역사공부', '역사관광지', '역사를품은곳']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=67a7cb0b-9819-4dbe-9f70-a2247b4c9089&thumb,전라북도 부안군 하서면 석불산길 138,35.72669439999999,126.6418513
곰소염전,전북 부안군,063-581-5114,"['경치좋은곳', '곰소염전', '관광지', '교육여행', '바다내음', '부안군', '부안당일코스']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=8b3fb225-5a82-486e-9e7d-ddb8620dfaf7&thumb,전라북도 부안군 진서면 진서리,35.605323999999996,126.614309
곰소젓갈단지 (구시장),전북 부안군,063-580-4395 063-581-5114,"['가족여행', '곰소젓갈단지', '나홀로여행', '쇼핑', '아이와함께', '연인과함께']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=c584e450-2fa7-4ce6-b16b-56b954ed549c&thumb,전라북도 부안군 진서면 곰소항길 22-11,35.58717176,126.6031147
곰소항,전북 부안군,063-580-4434,"['관광지', '자연']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=cebb129d-9e8b-4390-807e-19ec704688a5&thumb,전라북도 부안군 진서면 곰소리,35.593189200000005,126.60870349999999
관곡서원,전북 임실군,063-640-2312,"['관광지', '역사', '역사공부', '역사관광지', '역사를품은곳', '역사문화재', '역사속']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=0a8caee4-e63c-4023-943a-4431e436fec3&thumb,전라북도 임실군 지사면 관기1길 32-7,35.5970936,127.35989380000001
