name,region,tel,keyword,photo,address,lat,lon
K2 스키&보드,강원 춘천시,2 010-4840-9662,"['겨울스포츠', '레포츠', '복합레저스포츠', '스키대여', '스키렌탈', '스키샵', '익스트림스포츠']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=24cb8040-85f4-47a6-bf67-86baa15be9eb&thumb,강원도 춘천시 남산면 북한강변길 822,37.82892827,127.6024252
MS 빌리지 (푸른계곡 관광농원),강원 양양군,033-672-3123,"['가족과함께', '관광지', '아이와함께', '자연여행', '자연좋은곳', '자연환경', '체험']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=undefined&thumb,강원도 양양군 서면 관대문길 31,38.074952200000006,128.4969216
R#,강원 홍천군,033-435-5628,"['강원권', '겨울스포츠', '레포츠', '스키대여', '스키샵', '스키장비렌탈샵', '익스트림스포츠']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=9ab41e5f-50b6-4927-9ab3-987f7ce7990f&thumb,강원도 홍천군 서면 한서로 2133,37.61702279,127.67149740000002
S-스키,강원 원주시,010-9462-7162,"['겨울스포츠', '레포츠', '복합레저스포츠', '스키대여', '스키렌탈', '스키샵', '익스트림스포츠']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=3eee87ec-e2be-4793-a7d9-b274d2914288&thumb,강원도 원주시 지정면 구재로 46,37.39219305,127.7890197
[강릉 바우길 10구간] 심스테파노 길,강원 강릉시,033-645-0990,"['강릉바우길', '강릉트래킹', '레포츠', '트래킹']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=undefined&thumb,강원도 강릉시 성산면 삼왕길 204-15,37.76036099,128.7945446
[강릉 바우길 11구간] 신사임당길,강원 강릉시,033-645-0990,"['강릉바우길', '강릉트래킹', '레포츠', '트래킹', '트래킹코스']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=df2040d5-8332-4730-b7f1-c4d14e59501a&thumb,강원도 강릉시 성산면 위촌길 198,37.75885165,128.8477386
[강릉 바우길 1구간] 선자령 풍차길,강원 평창군,033-645-0990,"['가족과함께', '강원권', '레포츠', '선자령풍차길']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=74505d7f-e243-4598-ab49-b582bafeb6cc&thumb,강원도 평창군 대관령면 경강로 5754,37.68552302,128.7583027
[강릉 바우길 2구간] 대관령 옛길,강원 평창군,033-645-0990,"['가족여행', '강원권', '대관령옛길', '레포츠']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=88e10d27-75b9-4b86-a5ff-0bc3198f623f&thumb,강원도 평창군 대관령면 경강로 5754,37.68552302,128.7583027
[강릉 바우길 3구간] 어명을 받은 소나무길,강원 강릉시,033-645-0990,"['강릉바우길', '강릉트래킹', '레포츠', '트래킹', '트래킹코스']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=undefined&thumb,강원도 강릉시 성산면 보광리,37.7488719,128.7804788
[강릉 바우길 4구간] 사천 둑방길,강원 강릉시,033-645-0990,"['강릉바우길', '강릉트래킹', '레포츠', '트래킹', '트래킹코스']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=1a48e07e-61ca-43bc-8fec-323109a8c31e&thumb,강원도 강릉시 성산면 삼왕길 204-15,37.76036099,128.7945446
[강릉 바우길 5구간] 바다 호숫길,강원 강릉시,033-645-0990,"['강릉바우길', '강릉트래킹', '레포츠', '트래킹', '트래킹코스']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=c23b4b23-55ff-40ac-acaf-12dcf422f184&thumb,강원도 강릉시 사천면 사천진리,37.84158802,128.8678885
[강릉 바우길 6구간] 굴산사 가는 길,강원 강릉시,033-645-0990,"['강릉바우길', '강원권', '걷기길', '굴산사', '레포츠']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=e5231f59-f2b1-4e80-91ad-2588df261d89&thumb,강원도 강릉시 남항진동,37.75885178,128.9555711
[강릉 바우길 7구간] 풍호연가길,강원 강릉시,033-645-0990,"['강릉바우길', '강릉트래킹', '레포츠', '트래킹', '트래킹코스']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=e98e1a05-248b-47d7-8fde-18e9c2e47e01&thumb,강원도 강릉시 구정면 금평로 117,37.70661509,128.8890232
[강릉 바우길 8구간] 산우에 바닷길,강원 강릉시,033-645-0990,"['강릉바우길', '강릉트래킹', '레포츠', '정동진역', '트래킹']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=56e12660-9461-419f-9893-ff8a88557ed0&thumb,강원도 강릉시 강동면 안인진리,37.727715,128.9889586
㈜강원심층수,강원 고성군,033-638-9900,"['관광지', '테마']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=5dc25e1a-d16a-472f-af06-16bf7e45327f&thumb,강원도 고성군 죽왕면 심층수길 124-19,38.3345549,128.5210056
故박정렬여사 추모공원,강원 홍천군,033-430-2471,['관광지'],https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=89a1263d-5846-469c-a9d1-a9c5eb05da37&thumb,강원도 홍천군 내면 솔무치길,37.7451173,128.3789368
가령폭포,강원 홍천군,033-430-2790,"['관광지', '자연']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=6f433021-0ae7-4bb9-9172-e54cea0c1a08&thumb,강원 홍천군 내촌면 와야리,37.820710299999995,128.1565571
가리산(홍천),강원 홍천군,033-433-1259,"['가리산', '가족과함께', '강원권', '관광지', '등산', '산', '자연']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=52b4226a-b9ce-4220-95a1-52e6ca951f67&thumb,강원도 홍천군 두촌면 가리산길 260-9,37.8543375,127.99868070000001
가리산(홍천) 등산로,강원 홍천군,033-435-6034,"['가족과함께', '레포츠', '산책길', '아이와함께', '자연체험', '힐링&휴양']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=f61aefca-0adb-4b90-acde-f7fa490ee647&thumb,강원도 홍천군 두촌면 가리산길 260-9,37.85440999,127.99874640000002
가리산자연휴양림,강원 홍천군,033-435-6034,"['가리산', '가리산자연휴양림', '가족과함께', '강원권', '관광지', '자연', '자연속으로']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=966b0ec3-23a3-4f15-a512-7a4e9a05c1c5&thumb,강원도 홍천군 두촌면 가리산길 426,37.865235,127.9824687
가리왕산,강원 정선군,1544-9053,"['관광지', '자연']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=698d77b5-5894-4515-b52f-fef7fca15fb7&thumb,강원도 정선군 정선읍 가리왕산로 707,37.4222352,128.5753619
가산공원,강원 평창군,033-330-2540,['관광지'],https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=7ec14290-88b7-4f17-bb27-276e1e7ea7cc&thumb,강원도 평창군 봉평면 창동리 544,37.6124893,128.3700337
가시오가피마을 홍보관,강원 삼척시,033-573-2120,"['가시오가피마을', '관광지', '이색체험지']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=6dc1d2b7-80ca-48a0-917b-f275943c109e&thumb,강원도 삼척시 노곡면 문의재로 2470,37.2665305,129.1792253
가야동계곡,강원 인제군,033-462-2554,"['관광지', '자연']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=undefined&thumb,강원도 인제군 북면 용대리,38.1889599,128.3620908
가원습지 생태자연공원,강원 동해시,033-530-2261,['관광지'],https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=6e0f21e0-396b-42bc-abed-be9df7a2df3b&thumb,강원도 동해시 지가길 100,37.472036100000004,129.1090829
가족올래 하추리마을,강원 인제군,070-4404-4481,"['관광지', '국내힐링여행', '자연관광지', '자연마을', '자연좋은곳', '자연환경']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=d92db3e5-25b1-4cab-a7dd-9bb72f5a2aa5&thumb,강원도 인제군 인제읍 하추로 187,38.0196511,128.2816555
가지오래프팅,강원 영월군,033-374-9077,"['가지오래프팅', '강원권', '레저', '레포츠']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=e1473a0c-9f60-47d3-abe9-1d42dede0a5f&thumb,강원도 영월군 영월읍 삼옥길 4,37.20784217,128.50910990000003
가진항,강원 고성군,033-680-3411,"['가족과함께', '가진항', '강원권', '관광지', '바다', '바다경치', '바다내음', '어촌마을']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=a5b5c61a-4c09-4108-906c-7bdf538b8570&thumb,강원도 고성군 죽왕면,38.3288177,128.5255585
가진해변,강원 고성군,033-680-3356,"['가족여행', '가진해변', '강원권', '관광지', '바다낚시', '바다내음', '바다풍경']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=3d77ee63-f781-4a1b-ac35-49633e9b373c&thumb,강원도 고성군 죽왕면 가진해변길,38.371473200000004,128.5069053
가칠봉 지구전투전적지,강원 양구군,033-480-2251,"['관광지', '역사', '역사공부', '역사관광', '역사관광지', '역사속', '역사속으로']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=b1acbbfa-be0e-4f31-8667-f3ddb27d7444&thumb,강원도 양구군 해안면,38.285182299999995,128.13724209999998
간성향교,강원 고성군,033-680-3677,"['간성향교', '강원권', '관광지', '교과서속여행', '역사', '역사공부', '역사를품은곳']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=2fcb95ff-9288-440d-bd8e-e9e09cbe0685&thumb,강원도 고성군 간성읍 진부령로 2659,38.3243006,128.3894987
간현관광지,강원 원주시,033-733-1330,"['가족여행', '간현관광지', '관광지', '아이와함께', '여름방학가볼만한곳', '여름여행']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=87451620-cd06-49d4-bb8b-e191ce1352ca&thumb,강원도 원주시 지정면 소금산길 26,37.365019700000005,127.8322846
간현청소년수련원,강원 원주시,033-732-9954,"['레포츠', '숙박', '원주숙소', '청소년수련원']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=fcf73481-4e2a-41fd-a255-4b2b601e8ce2&thumb,강원도 원주시 지정면 소금산길 125,37.36759006,127.8231085
갈골한과마을 명인의 집,강원 강릉시,033-641-8200,"['가족과함께', '가족체험', '강릉가볼만한곳', '관광지', '궁중음식', '남녀노소']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=58468999-6d97-4aee-8e16-df2f9fd0db06&thumb,강원도 강릉시 사천면 중앙서로 62,37.8245117,128.8432331
갈남항,강원 삼척시,033-572-3011,['관광지'],https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=18d53e1c-1ba1-40ba-8efe-aba8d59aad6e&thumb,강원도 삼척시 원덕읍 갈남리,37.262955,129.3208155
갈천계곡,강원 양양군,033-670-2251,['관광지'],https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=4d942c24-e6a0-46be-94cb-17ce8ebee598&thumb,강원도 양양군 서면 갈천리,37.9084594,128.5092155
갈천약수터,강원 양양군,033-670-2397,"['관광지', '자연']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=c3b45d11-de7b-4ca8-8809-fe3d2d1c3a2c&thumb,강원도 양양군 서면 구룡령로 1103-66,37.96124520000001,128.525577
감성마을 이외수 문학관,강원 화천군,033-441-1253,"['관광지', '문학관', '문화예술', '문화예술교육', '문화예술활동', '복합문화공간']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=deeb0841-e7fc-4830-9183-5719db6d8488&thumb,강원도 화천군 상서면 감성마을길 157,38.1665469,127.5163002
감악산(원주),강원 원주시,033-742-4687,"['감악산', '강원권', '관광지', '등산', '산', '자연']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=d4395b43-bcfa-40da-b2be-0a6a60d6d778&thumb,강원도 원주시 신림면 황둔리,37.2529865,128.1580041
감자꽃 스튜디오,강원 평창군,033-332-5337,"['관광지', '남녀노소', '문화공간', '복합문화공간', '열린문화공간', '예술공간']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=490a978f-cda9-4108-888f-57f5ad6aa372&thumb,강원도 평창군 평창읍 고길천로 105,37.3686001,128.438637
감추사,강원 동해시,11,['관광지'],https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=14594137-dfea-40d8-97ff-405b293e3398&thumb,강원도 동해시 대동로 210,37.492385,129.1337869
감추해변,강원 동해시,033-530-2234,"['관광지', '여름피서지', '자연관광지', '자연여행', '자연좋은곳', '자연풍경', '자연환경']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=38db3f54-0538-48f8-853a-45c92b166661&thumb,강원도 동해시 해안로 120,37.5146823,129.1265137
강릉 경포대,강원 강릉시,033-640-5119,"['강원권', '경포대', '관광지', '역사', '역사공부', '역사관광지', '역사문화재', '역사속']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=592e36f8-4c9c-4e08-b7de-66406a84873a&thumb,강원도 강릉시 경포로 365,37.795075399999995,128.896598
강릉 경포해수욕장,강원 강릉시,033-640-4901,"['강릉경포해수욕장', '강원권', '관광지', '바다경치', '바다풍경', '야간관광100선']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=4dfc2b8d-3a67-4835-80c0-a80e9c35fcb8&thumb,강원도 강릉시 창해로 514,37.8057795,128.9074169
강릉 구라미온천,강원 강릉시,033-641-8321,"['가족과함께', '강릉가볼만한곳', '관광지', '남녀노소', '목욕탕', '온천물', '온천수']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=37ad6a62-8450-44f5-a3be-a45d14681fcc&thumb,강원도 강릉시 사천면 구라미등길 25-15,37.843541200000004,128.8396741
강릉 굴산사지,강원 강릉시,033-640-5119,"['강원권', '관광지', '굴산사지', '사적', '역사', '역사공부', '역사관광지', '역사를품은곳']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=5ffb896a-d96c-4460-b35e-8360346de79f&thumb,강원도 강릉시 구정면 학산리,37.708818799999996,128.890621
강릉 녹색도시체험센터,강원 강릉시,033-923-0200,"['가족과함께', '강릉녹색도시체험센터', '강원권', '관광지', '교육여행', '산업관광']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=2df8524f-e3ca-4cbc-8adb-1516432d7781&thumb,강원도 강릉시 강릉대로 33,37.7519739,128.8758298
강릉 농산물도매시장,강원 강릉시,033-646-4654,"['가족여행', '강릉농산물도매시장', '강원권', '기차여행', '나들이', '나홀로여행']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=ee876dff-ecea-4856-8f42-488e1943e723&thumb,강원도 강릉시 유산로 60,37.737356899999995,128.9180696
강릉 대공산성,강원 강릉시,033-640-5119,"['관광지', '역사', '역사공부', '역사관광지', '역사를품은곳', '역사문화', '역사문화재']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=b4c3bc5e-6197-49ef-bfca-2bc200442cbf&thumb,강원도 강릉시 성산면 보광리,37.74729,128.78251880000002
강릉 대기리마을,강원 강릉시,033-647-2540,"['관광지', '농촌마을', '농촌여행', '농촌체험마을', '아이와함께', '이색체험', '자연마을']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=8c08a894-1984-4a89-8b58-7924a81e0c6a&thumb,강원도 강릉시 왕산면 용수길,37.6005154,128.7982142
강릉 대도호부 관아,강원 강릉시,033-640-5119,"['관광지', '역사', '역사공부', '역사관광지', '역사를품은곳', '역사문화재', '역사속']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=3f5dd822-3b39-4214-aa6c-cad967042f07&thumb,강원도 강릉시 임영로131번길 6,37.7531104,128.8917655
강릉 동부시장,강원 강릉시,033-648-5976,"['가족여행', '강릉동부시장', '강원권', '기차여행', '나들이', '나홀로여행', '먹거리']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=ef94efe5-eeeb-4123-baf5-8bb02670b249&thumb,강원도 강릉시 율곡로 2831,37.756850799999995,128.8979012
강릉 명주동 거리,강원 강릉시,033-640-4534,"['강릉가볼만한곳', '관광지', '복합문화공간', '산책길', '산책하기', '산책하기좋은곳']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=df1a9c40-0ece-4b87-aee6-b65989ff3ce4&thumb,강원도 강릉시 명주동,37.7507099,128.8914359
강릉 모래내 한과마을(갈골한과),강원 강릉시,033-647-4819,"['과자', '관광지', '농촌마을', '농촌여행', '아이와함께', '음식만들기체험', '음식문화']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=4a548190-bada-4002-9e0f-7bd6e24e7803&thumb,강원도 강릉시 사천면 한과마을길 20,37.8138007,128.83282830000002
강릉 복사꽃마을,강원 강릉시,033-661-5208,"['가족체험', '강릉복사꽃마을', '강원권', '관광지', '꽃놀이', '농촌체험', '농촌체험학습']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=75df4e63-3a0a-4de6-a5d9-538c4dcc2cd4&thumb,강원도 강릉시 주문진읍 신리천로 527-3,37.8800774,128.7771491
강릉 서부시장,강원 강릉시,033-648-9136,"['가족여행', '강릉서부시장', '강원권', '기차여행', '나들이', '나홀로여행', '먹거리']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=0a63b5e4-f4d6-41d1-80c2-64ac15e4e6aa&thumb,강원도 강릉시 임영로155번길 6,37.7550085,128.8908612
강릉 선교장,강원 강릉시,033-648-5303,"['강원권', '관광지', '국가민속문화재', '선교장', '역사', '역사공부', '역사관광지']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=7c9fdc5d-b93a-473f-89ad-307d797c9c1e&thumb,강원도 강릉시 운정길 63,37.7865935,128.8851277
강릉 솔향수목원,강원 강릉시,033-660-2320,"['가을단풍축제', '강원권', '관광지', '꽃여행', '눈꽃&설경여행', '단풍여행', '데이트코스']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=429d55e9-ecca-45fe-8dcb-4acebdbbdf1f&thumb,강원도 강릉시 구정면 구정중앙로 92-177,37.708160299999996,128.8685909
강릉 심상진가옥,강원 강릉시,033-640-5119,"['관광지', '역사', '역사공부', '역사관광지', '역사를품은곳', '역사문화재', '역사속']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=808b6514-933f-44a7-9cc7-b59ff5f6c814&thumb,강원도 강릉시 운정길 125,37.7861329,128.8912551
강릉 예술창작인촌,강원 강릉시,033-642-2210,"['관광지', '문화예술체험', '예술창작인촌', '체험프로그램']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=e93262c0-63a9-4dcd-b90d-bc7c5fdf12e5&thumb,강원도 강릉시 죽헌길 140-12,37.7782841,128.8801178
강릉 올림픽파크,강원 강릉시,033-640-5946,"['강릉종합운동장', '레포츠', '빙상장', '산책하기좋은곳', '스케이팅', '아이스하키']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=6ab75b1d-7228-4178-9c38-73dcbc5412f7&thumb,강원도 강릉시 수리골길 76,37.77705623,128.8969607
강릉 월화거리,강원 강릉시,033-640-5192,"['강릉가볼만한곳', '관광지', '데이트코스', '사진찍기', '사진찍기좋은곳', '산책하기']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=5e5cc8a9-0acc-4cb4-a886-0be631963634&thumb,강원도 강릉시 경강로 2111,37.7562073,128.8969844
강릉 이광노가옥,강원 강릉시,033-640-5119,"['가옥', '강원권', '관광지', '역사', '역사공부', '역사관광지', '역사를품은곳', '역사문화재']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=34b6361b-5aaf-4051-9907-48f037b93e0d&thumb,강원도 강릉시 난설헌로193번길 1-16,37.7919383,128.9092743
강릉 임영관 삼문,강원 강릉시,033-640-5119,"['관광지', '역사', '역사공부', '역사관광지', '역사를품은곳', '역사문화재', '역사속']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=28562079-352f-4db5-91f6-9674945e0935&thumb,강원도 강릉시 임영로131번길 6,37.7531104,128.8917655
강릉 주문진수산시장,강원 강릉시,033-661-7302,"['가족여행', '강릉주문진수산시장', '강원권', '기차여행', '나들이', '나홀로여행']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=efd94183-c404-46f5-bf00-362a4fcb54eb&thumb,강원도 강릉시 주문진읍 시장1길 4-1,37.8910555,128.82786090000002
강릉 주문진종합시장,강원 강릉시,033-662-2180,"['가족여행', '강릉주문진종합시장', '강원권', '기차여행', '나들이', '나홀로여행']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=ebd5ad19-2067-48e9-b060-52e56c399455&thumb,강원도 강릉시 주문진읍 시장1길 4-1,37.8910555,128.82786090000002
강릉 중앙시장,강원 강릉시,033-648-2285,"['강릉중앙시장', '강원권', '먹거리', '쇼핑', '전통시장']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=d5f1863e-4b55-4cc9-8f68-59e8e8fe85b4&thumb,강원도 강릉시 금성로 21,37.75400020000001,128.89858279999999
강릉 통일공원,강원 강릉시,033-640-4141,"['강릉통일공원', '강원권', '관광지', '바다풍경', '아이와함께', '안보여행', '역사공부']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=ada449e1-47e1-470b-8f10-4fbce19eac3e&thumb,강원도 강릉시 강동면 율곡로 1616,37.7067534,129.01098570000002
강릉 한울타리마을,강원 강릉시,033-535-0799,"['관광지', '체험']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=93430d6d-abb4-4905-8919-6a4acee6f57a&thumb,강원도 강릉시 옥계면 풍동로 406,37.6176041,128.9916828
강릉 해살이마을,강원 강릉시,033-648-8123,"['가족과함께', '가족체험', '관광지', '농촌', '농촌체험', '농촌체험마을', '농촌체험여행']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=49b9ba59-a943-4500-b0dc-2f7fe84bef17&thumb,강원도 강릉시 사천면 중앙서로 557-1,37.792557200000005,128.8109115
강릉 해운정,강원 강릉시,033-640-5119,"['관광지', '역사', '역사공부', '역사관광지', '역사를품은곳', '역사문화재', '역사속']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=64ddb59f-2688-46d4-8636-fe861aae69d3&thumb,강원도 강릉시 운정길 125,37.7861329,128.8912551
강릉교동건어물,강원 강릉시,033-651-1050,"['가족여행', '강동교동건어물', '강원권', '기념품판매', '기차여행', '나들이', '나홀로여행']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=a0cd6620-2ea3-47f4-a8fd-1843cdccd884&thumb,강원도 강릉시 옥가로50번길 7,37.7606393,128.9010056
강릉단오제전수교육관,강원 강릉시,033-660-3940,"['강릉단오제', '교육프로그램', '문화공간', '문화시설']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=d23ed198-ffdd-49eb-b1a7-5ed763251798&thumb,강원도 강릉시 단오장길 1,37.74820182,128.8950411
강릉문화원,강원 강릉시,033-648-3014,"['강릉문화원', '문화강좌', '문화시설', '열린문화공간']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=996b870f-cbe6-489c-b0ae-8281be022356&thumb,강원도 강릉시 하슬라로 96,37.75876307,128.8738456
강릉바우길(9구간),강원 강릉시,033-645-0990,"['강릉바우길', '강릉트래킹', '레포츠', '트래킹', '트래킹코스']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=6dfe2a35-7c28-48c9-a8b3-8d5c206fab04&thumb,강원도 강릉시 강동면 정동역길 17,37.6913387,129.0328303
강릉승마장,강원 강릉시,033-644-6264,['레포츠'],https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=d7b69ce4-8379-4465-9762-d78e98a5c3be&thumb,강원도 강릉시 강동면 임곡로 1-17,37.72662789,128.9806569
