name,region,tel,keyword,photo
화진포생태박물관,강원 고성군,033-681-8311,"['가족여행', '강원권', '교과서속여행', '문화시설', '미세먼지_피하는_실내여행']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=4c544d75-ad66-40db-8ab5-4fc831637b24&thumb
진부령미술관,강원 고성군,033-681-7667,"['강원권', '문화시설', '미세먼지_피하는_실내여행', '미술관', '실내관광지', '실내여행지']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=4b2a4cd0-9a22-40e3-8cb8-a176f6b0bf86&thumb
태백시 문화예술회관,강원 태백시,033-550-2781,"['가족여행', '강원권', '공연장', '문화시설', '사계절', '실내여행지', '예술', '태백시문화예술회관']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=2447af79-c284-4bc7-9a54-a19d04435579&thumb
강원 신재생에너지전시관,강원 평창군,033-336-5008,"['강원권', '강원신재생에너지전시관', '교과서속여행', '문화시설', '사계절', '실내여행지']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=4e78b540-0974-43fe-bfff-95b85a38a8fe&thumb
국립춘천박물관,강원 춘천시,033-260-1500,"['강원권', '교과서속여행', '국립춘천박물관', '기차여행', '문화시설', '미세먼지_피하는_실내여행']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=15496bfd-78b6-4b02-ae3c-ea949137f043&thumb
숲사랑홍보관,강원 강릉시,033-644-4852,"['강원권', '교과서속여행', '문화시설', '사계절', '숲사랑홍보관', '실내여행지']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=a9c966db-ddd2-4694-9d48-a4c8f0dc664f&thumb
동강사진박물관,강원 영월군,033-375-4554,"['강원권', '교과서속여행', '동강사진박물관', '문화시설', '미세먼지_피하는_실내여행']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=edc8da93-ecdd-4c0e-bd38-94971e8aae13&thumb
커피커퍼 커피박물관,강원 강릉시,070-8888-0077,"['가족과함께', '강릉커피', '강릉커피거리', '강릉커피박물관', '미세먼지_피하는_실내여행']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=21ad0dee-071f-4d0a-a7de-cbd06fc69043&thumb
양구통일관,강원 양구군,033-480-2674,"['강원권', '교과서속여행', '문화시설', '실내여행지', '아이와함께', '양구통일관']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=1fdef121-59dc-40ba-b1da-ecc24e402fba&thumb
홍천교육도서관,강원 홍천군,033-434-3236,"['강원권', '도서관', '문화시설', '사계절', '실내여행지', '아이와함께', '체험학습']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=4b39aa33-afba-419c-8a5d-b8df701abf7f&thumb
화천교육도서관,강원 화천군,033-441-6343,"['강원권', '도서관', '문화시설', '사계절', '실내여행지', '아이와함께', '체험학습']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=b64eae34-ef6f-4063-8d56-19b593cdf3dc&thumb
강원대학교중앙박물관,강원 춘천시,033-250-8076,"['강원권', '강원대학교박물관', '기차여행', '무료관람', '문화시설', '박물관', '실내여행지']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=e010239b-7612-45de-9b28-58f056f6b8bb&thumb
한림대학교박물관,강원 춘천시,033-248-2851,"['강원권', '무료관람', '문화시설', '박물관', '서울근교여행', '실내여행지', '아이와함께']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=1cf304bf-9ea9-4903-9610-d919a53196de&thumb
내설악 백공미술관,강원 인제군,033-461-2780,"['강원권', '나홀로여행', '내설악백공미술관', '데이트코스', '문화시설', '문화예술공간']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=5966701e-66a7-45e8-befa-796cbe1491b6&thumb
