name,region,address,Latitude,Longitude
부평향교,인천 계양구,인천광역시 계양구 향교로 19,37.5399606,126.7200552
철종외가,인천 강화군,인천광역시 강화군 선원면 철종외가길 46-1,37.7056693,126.4769903
송현근린공원,인천 동구,인천광역시 동구 솔빛로 51,37.4771943,126.6391014
연무당 옛터,인천 강화군,인천광역시 강화군 강화읍 국화리,37.7418929,126.4581332
울도,인천 옹진군,인천광역시 옹진군 덕적면 울도로182번길 4,37.0266839,125.9978905
강화 홍릉,인천 강화군,인천 강화군 강화읍 국화리,37.7418929,126.4581332
무덕정,인천 미추홀구,인천광역시 미추홀구 수봉로95번길 32,37.4599619,126.6614706
부도 등대,인천 옹진군,인천광역시 옹진군 영흥면 선미로 142-1,37.255991,126.483866
"인천기독교사회복지관(현,창영사회복지관)",인천 동구,인천광역시 동구 우각로 57,37.4707278,126.6409969
부평도호부청사,인천 계양구,인천광역시 계양구 어사대로 20,37.5420331,126.7237336
강화도령화문석,인천 강화군,인천광역시 강화군 송해면 강화대로 891-10,37.7684169,126.4447661
영흥대교,인천 옹진군,인천광역시 옹진군 영흥면,37.255991,126.483866
청련사(강화),인천 강화군,인천광역시 강화군 강화읍 고비고개로188번길 112,37.7466718,126.447814
인천경제자유구역(새아침/달빛/솔찬공원),인천 연수구,인천광역시 연수구 신송로118번길 35,37.3970268,126.6548818
강화 석수문,인천 강화군,인천광역시 강화군 강화읍 국화리,37.7418929,126.4581332
영종대교,인천 서구,인천광역시 서구 경서동(장도),37.553391,126.609006
청학동외국인묘지,인천 연수구,인천광역시 연수구 비류대로232번길,37.4250271,126.6612639
국사봉(인천),인천 중구,인천광역시 중구 하나개로,37.3855277,126.4177482
수기해변,인천 옹진군,인천광역시 옹진군 북도면 시도로86번길 291-48,37.544194,126.4318163
굴포천 생태하천,인천 부평구,인천광역시 부평구 굴포로 141,37.5118136,126.7366226
강화갯벌 및 저어새번식지,인천 강화군,인천광역시 강화군 화도면 해안남로,37.617115,126.4127838
삼랑성(정족산성),인천 강화군,인천광역시 강화군 길상면 온수리,37.6419834,126.4839019
실감콘텐츠체험관 탐,인천 동구,인천광역시 동구 서해대로520번길 12,37.4718146,126.6386609
연등국제선원,인천 강화군,인천광역시 강화군 길상면 강화동로 349-60,37.6719903,126.483444
적석사,인천 강화군,인천광역시 강화군 내가면 연촌길 181,37.7373319,126.4099901
해수워터피아,인천 서구,인천광역시 서구 봉수대로 257,37.5556036,126.6578199
인하대후문먹거리타운,인천 미추홀구,인천광역시 미추홀구 경인남길30번길 45-1,37.4519402,126.6570375
초지대교,인천 강화군,인천광역시 강화군 길상면,37.6405809,126.4911751
청수암(인천),인천 강화군,인천광역시 강화군 강화읍 청하동길36번길 62,37.7429729,126.475036
주문도,인천 강화군,인천광역시 강화군 서도면 주문도1길 16,37.650348,126.2392915
강화향교,인천 강화군,인천광역시 강화군 강화읍 향교길 58,37.7545031,126.4779403
연안부두 밴댕이회무침거리,인천 중구,인천광역시 중구 연안부두로 24-1,37.4562368,126.6029144
논현포대,인천 남동구,인천광역시 남동구 호구포로 203-31,37.4184349,126.7116593
강화 참성단,인천 강화군,인천광역시 강화군 화도면 흥왕리,37.6052058,126.422212
인천중구청(구 인천부 청사),인천 중구,인천광역시 중구 신포로27번길 80,37.4737135,126.6216823
인천 신현동 회화나무,인천 서구,인천광역시 서구 새오개로68번길 15-47,37.5167405,126.6672825
화도진지,인천 동구,인천광역시 동구 화도진로 114,37.4821054,126.6287902
백련사(강화),인천 강화군,인천광역시 강화군 하점면 고려산로61번길 270,37.751583,126.4376545
장봉도 한들해수욕장,인천 옹진군,인천광역시 옹진군 북도면 장봉로465번길 70,37.5289112,126.3464077
용화선원,인천 미추홀구,인천광역시 미추홀구 염전로 372,37.4757602,126.6660883
인천항 갑문홍보관,인천 중구,인천광역시 중구 월미로 376,37.4670253,126.6041854
조병수 가옥,인천 중구,인천광역시 중구 용유로380번길 21,37.4520859,126.4100207
충렬사,인천 강화군,인천광역시 강화군 선원면 충렬사로 232,37.7270584,126.4658124
무의 까치놀섬마을,인천 중구,인천광역시 중구 대무의로301번길 19-16,37.3903164,126.4288724
양헌수승전비,인천 강화군,인천광역시 강화군 길상면 온수리,37.6419834,126.4839019
장봉마을,인천 옹진군,인천광역시 옹진군 북도면 장봉로26번길 68-15,37.5368016,126.3807013
강화관광플랫폼,인천 강화군,인천광역시 강화군 강화읍 강화대로 430,37.7483601,126.4834376
강화 장정리 석조여래입상,인천 강화군,인천광역시 강화군 하점면 장정리,37.781112,126.4280737
송현배수지 제수변실과 수도국산 달동네박물관,인천 동구,인천광역시 동구 솔빛로 51,37.4771943,126.6391014
용진진,인천 강화군,인천광역시 강화군 선원면 연리,37.70197,126.5117054
강화 갑곶리 탱자나무,인천 강화군,인천광역시 강화군 강화읍 동문로 119,37.7549436,126.4942049
계룡돈대,인천 강화군,인천광역시 강화군 내가면 황청리,37.7151674,126.3639478
강화유수부이방청,인천 강화군,인천광역시 강화군 강화읍 북문길 42,37.7516196,126.485242
구 일본우선(郵船)주식회사 인천지점,인천 중구,인천광역시 중구 제물량로218번길 3,37.4729295,126.6200473
장곶돈대,인천 강화군,인천광역시 강화군 화도면 장화리,37.6203442,126.3909265
봉일사지삼층석탑,인천 계양구,인천광역시 계양구 계양산로75번길 7-13,37.5491406,126.7232525
영화초등학교본관동,인천 동구,인천광역시 동구 우각로 39,37.4711916,126.6404233
이건창 생가,인천 강화군,인천광역시 강화군 화도면 해안남로1114번길 6,37.6169938,126.4571289
사곶해변,인천 옹진군,인천광역시 옹진군 백령면 사곶로 139,37.9521352,124.7236026
이섭정,인천 강화군,인천광역시 강화군 강화읍 갑곳리,37.7386664,126.5031085
오읍약수터,인천 강화군,인천광역시 강화군 강화읍 북문길 110,37.7560171,126.4836252
덕적군도,인천 옹진군,인천광역시 옹진군 덕적면 문갑리,37.1778643,126.0954371
실미원농장,인천 중구,인천광역시 중구 큰무리로 23,37.4696793,126.6254511
밧지름해변,인천 옹진군,인천광역시 옹진군 덕적면 덕적남로 209-1,37.2151967,126.1393728
강화유수부동헌,인천 강화군,인천광역시 강화군 강화읍 북문길 42,37.7516196,126.485242
호불사,인천 연수구,인천광역시 연수구 청룡로 80,37.4215325,126.6583253
큰풀안 해변,인천 옹진군,인천광역시 옹진군 자월면 대이작로160번길,37.1701173,126.2608144
강화 사기리 탱자나무,인천 강화군,인천광역시 강화군 화도면 해안남로1114번길 6,37.6169938,126.4571289
정족산,인천 강화군,인천광역시 강화군 길상면 전등사로,37.6345726,126.4915986
제물포고등학교 강당,인천 중구,인천광역시 중구 자유공원로 58-9,37.4766308,126.6239769
용동큰우물,인천 중구,인천광역시 중구 우현로90번길 19-13,37.4742855,126.6313536
종해루,인천 강화군,인천광역시 강화군 길상면 전등사로 37-41,37.6326092,126.4849766
강화 선원사지,인천 강화군,인천광역시 강화군 선원면 선원사지로 222,37.7197978,126.4921605
작은풀안 해변,인천 옹진군,인천광역시 옹진군 자월면 대이작로,37.1672808,126.2674528
강화 장정리 오층석탑,인천 강화군,인천광역시 강화군 하점면 장정리,37.781112,126.4280737
창영초등학교(구)교사,인천 동구,인천광역시 동구 우각로15번길 16,37.4718064,126.6394354
소청도 등대,인천 옹진군,인천광역시 옹진군 대청면 소청서로 279,37.76021,124.7319816
송현배수지제수변실,인천 동구,인천광역시 동구 송현공원로 75-21,37.4790112,126.639532
김상용순절비,인천 강화군,인천광역시 강화군 강화읍 관청리,37.7505815,126.4847126
파라다이스 씨티 씨메르(인천),인천 중구,인천광역시 중구 영종해안남로321번길 186,37.4400798,126.4533903
서포마을,인천 옹진군,인천광역시 옹진군 덕적면 덕적남로,37.2312983,126.1271883
후애돈대,인천 강화군,인천광역시 강화군 길상면 선두리,37.6161603,126.487347
교동제비집,인천 강화군,인천광역시 강화군 교동면 교동남로 20-1,37.7821086,126.2795601
천상병 귀천(歸天) 공원,인천 강화군,인천광역시 강화군 양도면 건평리 889,37.6818177,126.3959207
망향대,인천 강화군,인천광역시 강화군 교동면,37.7838437,126.283172
선미도 등대,인천 옹진군,인천광역시 옹진군 덕적면 선미로 91,37.2264075,126.1467791
청라호수공원,인천 서구,인천광역시 서구 크리스탈로 59,37.5521188,126.6441068
정서진,인천 계양구,인천광역시 서구 오류동 아라인천여객터미널,37.5580193,126.6060768
청라 스파렉스,인천 서구,인천광역시 서구 청라커낼로260번길 15,37.5319301,126.6460618
덕적도 능동자갈마당,인천 옹진군,인천광역시 옹진군 덕적면,37.2264075,126.1467791
백령도 끝섬전망대,인천 옹진군,인천광역시 옹진군 백령면,37.9728415,124.718271
대청도 농여해변,인천 옹진군,인천광역시 옹진군 대청면,37.8237659,124.7118314
주인근린공원,인천 미추홀구,인천광역시 미추홀구 숭의동 33-18,37.4621873,126.6550377
우공책방,인천 강화군,인천광역시 강화군 내가면 연촌길 77-10,37.7333103,126.4186816
국자와 주걱,인천 강화군,인천광역시 강화군 양도면 강화남로428번길 46-27,37.6539322,126.4450575
연평도 안보교육장,인천 옹진군,인천광역시 옹진군 연평면 연평중앙로12번길 25,37.6638697,125.7076246
책방시점,인천 강화군,인천광역시 강화군 길상면 마니산로 101-16,37.6372284,126.4826904
덕적도 비조봉,인천 옹진군,인천광역시 옹진군 덕적면,37.2264075,126.1467791
소야도 떼뿌리 해변,인천 옹진군,인천광역시 옹진군 덕적면,37.2264075,126.1467791
