name,region,tel,keyword,photo
해남공룡박물관,전남 해남군,061-530-5949,"['교과서속여행', '문화시설', '박물관', '아이가_좋아하는_여행', '아이와함께']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=112f07ba-eb5b-43b8-b3ad-14cd7d8dfd39&thumb
"장전미술관 (구, 남진미술관)",전남 진도군,061-543-0777,"['기차여행', '남진미술관', '데이트코스', '문화시설', '미술관', '실내여행지', '아이와함께']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=4434a696-ed98-4202-8174-b0a46fbce9ec&thumb
북한 반잠수정 전시관,전남 여수시,061-659-5687,"['문화시설', '북한반잠수정전시관', '안보여행', '역사유적지', '전라권', '전시관']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=926d59b6-973e-4bc7-85f6-c877d52e52ff&thumb
순천시립 뿌리깊은나무 박물관,전남 순천시,061-749-8855,"['문화시설', '박물관', '순천가볼만한곳', '순천시립뿌리깊은나무박물관', '아이와함께']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=8a101045-3492-495d-900d-6ced36152a1c&thumb
곡성레저문화센터,전남 곡성군,061-360-8343,"['곡성레저문화센터', '문화시설', '문화행사', '사계절', '실내여행지', '아이와함께']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=f8e4d960-8592-461b-b7b5-7cc7bd3925bc&thumb
호남기후변화체험관,전남 담양군,061-380-2956,"['가족여행', '가족체험여행', '교과서속정보', '교육여행', '교육프로그램', '문화시설']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=12427958-5ddb-4c6b-bb14-533ebab0ae35&thumb
대원사 티벳박물관,전남 보성군,061-852-3038,"['가족여행', '가족체험여행', '다문화', '대원사티벳박물관', '문화시설', '박물관']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=43571497-73d6-4f41-a1b3-9331c8af4b00&thumb
강진 고려청자박물관,전남 강진군,061-430-3755,"['강진고려청자박물관', '고려청자', '기차여행', '문화시설', '박물관', '아이와함께']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=42382ef5-0d41-48e4-9736-23b37ec4dad5&thumb
진도향토문화회관,전남 진도군,061-540-6253,"['가족여행', '교과서속여행', '문화시설', '문화행사', '사계절', '실내여행지', '아이와함께']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=a9d3dd2b-2fd7-486a-853b-e0d9e06970ac&thumb
한국가사문학관,전남 담양군,061-380-2701,"['가족여행', '기차여행', '나홀로여행', '문화시설', '예술', '전라권', '전시관', '한국가사문학관']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=7073c292-f210-421c-a4d3-a889dc2cd84e&thumb
목포문학관,전남 목포시,061-270-8400,"['기념관', '기차여행', '나들이', '목포문학관', '문화시설', '박물관', '아이와함께']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=84bc8f2d-b805-4a52-9a0b-d672450fcbc7&thumb
장보고기념관,전남 완도군,061-550-6930,"['교과서속여행', '기념관', '무장애', '문화시설', '아이와함께', '장보고기념관']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=c2e05e05-bd6d-4412-921a-60e4ad30476c&thumb
나주학생독립운동기념관,전남 나주시,061-334-5393,"['3·1운동_100주년_여행지추천', '교과서속여행', '나주학생독립운동기념관']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=ca937c7f-fd95-4c77-935c-a1eb7f6572e6&thumb
아산조방원미술관,전남 곡성군,061-363-7278,"['기차여행', '나홀로여행', '문화시설', '미술관', '실내여행지', '아산조방원미술관']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=9d45dd1f-3d1e-4cce-8952-d10d78cb3308&thumb
다산박물관,전남 강진군,061-430-3916,"['교과서속여행', '다산박물관', '문화시설', '문화행사', '박물관', '아이와함께']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=164ee06e-89ca-49c4-8b0f-b06e6eb304b9&thumb
나주배박물관,전남 나주시,061-339-2590,"['교과서속여행', '기차여행', '나주배박물관', '문화시설', '박물관', '실내여행지']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=329e2ad7-1ea6-4239-b945-2f132ea1b945&thumb
담양우표박물관,전남 담양군,061-383-3863,"['가족과함께', '남녀노소', '담양가볼만한곳', '담양여행', '문화시설', '아이와함께']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=fb691dc0-9fcd-443b-b599-7004ab870cf3&thumb
귀족호도박물관,전남 장흥군,061-862-9944,"['가족과함께', '가족여행', '귀족호도박물관', '기획전시', '문화시설', '상설전시']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=cf058f41-d4b1-4988-9bb3-051a50db731d&thumb
해남문화예술회관,전남 해남군,061-530-5452,"['가족여행', '문화시설', '사계절', '상설공연', '아이와함께', '연인과함께', '예술']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=82ef0bfc-526e-46d4-a07f-9dffd8427683&thumb
나주문화원,전남 나주시,061-332-5115,"['나주문화원', '문화시설', '문화원', '사계절', '실내여행지', '역사문화체험', '전라권']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=780484da-1d56-4787-b985-f327883a693e&thumb
오지호기념관,전남 화순군,061-379-3917,"['가족과함께', '기념관', '남녀노소', '문화공간', '문화시설', '문화예술', '문화예술공간']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=6f9c360e-085d-4e75-a837-ebe59bc01e33&thumb
전라남도 농업박물관,전남 영암군,061-462-2796,"['가족여행', '기차여행', '문화시설', '박물관', '아이와함께', '전라권', '전라남도농업박물관']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=a446a236-a243-4ad8-a359-e1d8b4fb14cb&thumb
고흥우주천문과학관,전남 고흥군,061-830-6690,"['가족과함께', '고흥우주', '고흥우주천문과학관', '과학놀이터', '과학체험', '문화시설']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=c741e5f0-07b5-41fb-95db-6a28fbaae2a2&thumb
영암도기박물관,전남 영암군,061-470-6851,"['기차여행', '단체체험', '문화시설', '박물관', '아이와함께', '영암도기박물관']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=b78dd53d-040e-4ef6-99b9-b87227dafab4&thumb
영광노을전시관,전남 영광군,061-350-5600,"['경치좋은곳', '노을전시관', '문화시설', '바다경치', '바다풍경', '산책길', '산책하기']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=bb0071b6-00f1-4ecf-8065-547eceb03cb5&thumb
진도해양생태관,전남 진도군,061-540-6287,"['교과서속여행', '문화시설', '사계절', '실내여행지', '아이와함께', '전라권', '전시관']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=59de480f-6aac-4475-a111-06d644598d40&thumb
국립남도국악원,전남 진도군,061-540-4031,"['가족여행', '교과서속여행', '국립남도국악원', '문화시설', '문화행사', '사계절']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=fa8ff904-d2c1-420a-9ff0-0abfb933f44a&thumb
국립해양문화재연구소,전남 목포시,061-270-3001,"['가족여행', '국립해양문화재연구소', '문화시설', '수중문화재', '아이와함께']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=8ad397f8-2e5d-487b-bb4a-8744cc1358f0&thumb
순천문화예술회관,전남 순천시,061-749-8612,"['가족여행', '공연장', '나들이', '데이트코스', '문화시설', '순천문화예술회관']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=4c7c2f81-cf0d-40be-9150-9320be3eede1&thumb
목포문화예술회관,전남 목포시,061-270-8484,"['가족여행', '목포문화예술회관', '문화시설', '문화행사', '복합문화공간', '사계절데이트코스']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=e2c0b3f2-fc0d-43d6-9dc0-24b618bb3c19&thumb
손양원목사 순교기념관,전남 여수시,061-682-9534,"['기념관', '목사', '문화시설', '순교', '여수시', '율촌면', '전라남도']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=fd29b281-5fe5-46b2-acbd-dbb8e4228f75&thumb
정남진천문과학관,전남 장흥군,061-860-0651,"['가족과함께', '무장애', '문화시설', '사계절', '아이가_좋아하는_여행', '아이와함께']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=76aee263-9d99-46e0-a296-bea8a9802d97&thumb
강진 오감통,전남 강진군,061-433-3636,"['가족과함게', '공연관람', '남녀노소', '먹거리장터', '무료공연', '문화공간', '문화시설']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=a0a500e3-2399-4bb5-a800-0606708a814e&thumb
보성문화원,전남 보성군,061-852-2629,"['문화시설', '보성문화원', '복합문화공간', '아이와 함께']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=e8eb9b07-af33-4cf7-88ed-d051de8d942d&thumb
강진아트홀,전남 강진군,061-430-3972,"['강진군아트홀', '데이트코스', '문화공간', '문화시설', '복합문화공간', '사계절']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=dd9f1f38-6b7c-4492-a239-625bf4314471&thumb
장흥동학농민혁명기념관,전남 장흥군,061-864-6531,"['교과서속여행', '기념관', '문화시설', '역사유적지', '장흥동학농민혁명기념관']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=4f2e4cc9-8e18-486e-b108-fd6bdab1f60e&thumb
남농기념관,전남 목포시,061-276-0313,"['기념관', '남농기념관', '문화시설', '미술관', '전라권', '허건']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=ffefccc7-c5b1-4a7e-bbf4-17572c26291f&thumb
여수시민회관,전남 여수시,061-659-3770,"['가족여행', '공연장', '나들이', '데이트코스', '문화시설', '실내여행지', '아이와함께']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=18e870b5-3a5b-4438-933d-d27058b7004e&thumb
물사랑 배움터,전남 화순군,061-373-5278,"['가족과함께', '교육여행', '문화시설', '물사랑배움터', '미세먼지_피하는_실내여행']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=9dcc9bef-f234-4549-807d-1f1364d9e99e&thumb
땅끝해양자연사박물관,전남 해남군,061-535-2110,"['교과서속여행', '기차여행', '땅끝해양자연사박물관', '문화시설', '박물관', '아이와함께']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=4c7809b3-3452-4981-be25-d20ac45ce8b3&thumb
동신대 카메라박물관(문화박물관),전남 나주시,061-330-3827,"['교과서속여행', '동신대카메라박물관', '문화시설', '박물관', '실내여행지', '아이와함께']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=07a482c3-45a9-45bf-bda7-7652c96a7abb&thumb
광양 장도박물관,전남 광양시,061-762-4853,"['광양장도박물관', '무형문화재', '문화공간', '문화시설', '문화예술공간', '박물관']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=34d74a66-f89a-4dbc-810f-ba60d9985ac0&thumb
해동문화예술촌,전남 담양군,061-383-8246,"['도시예술', '문화시설', '문화예술복합공간', '실험예술', '정기적주제전시', '체험프로그램']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=d73c933f-4b29-4585-90a0-34a3eb7f6954&thumb
소안항일운동기념관,전남 완도군,061-552-0516,"['3·1운동_100주년_여행지추천', '가족과함께', '교과서속여행', '독립운동']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=23b62f18-aa39-45b9-8faf-1512cb5b7b40&thumb
와보랑께박물관,전남 강진군,061-432-1465,"['문화시설', '민속문화', '사투리', '아이와 함께', '와보랑께박물관', '이색체험여행']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=15e453fd-1c1f-4b07-8bab-dc1b5d2395c7&thumb
순천 기적의도서관,전남 순천시,061-749-8890,"['겨울방학가볼만한곳', '도서관', '독서여행', '문화시설', '문화행사', '순천기적의도서관']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=9c6c1715-c841-434c-ae27-a170e0908f8e&thumb
동편제 판소리전수관,전남 구례군,061-782-6868,"['가족여행', '기차여행', '동편제판소리전수관', '문화시설', '예술', '이색체험']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=c50fe16f-a18c-43f0-81a8-1074937d248a&thumb
완도문화예술의전당,전남 완도군,061-552-7568,"['데이트코스', '문화공간', '문화시설', '문화행사', '복합문화공간', '사계절', '상설공연']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=8e4f3f75-06aa-4f1d-85a8-4078e63f84e1&thumb
김대중 노벨평화상기념관,전남 목포시,061-245-5660,"['기념관', '기념품판매', '김대중노벨평화상기념관', '문화시설', '설날연휴가볼만한곳']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=535072ab-6f5b-4c8b-af0e-b3af23d344d5&thumb
여수시문화원,전남 여수시,061-663-0331,"['교육프로그램', '문화시설', '여수시문화원']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=86f60c31-2d3b-4ca8-8ecc-5d62d64feb8e&thumb
목포 국가무형문화재전수교육관,전남 목포시,061-277-1594,"['가족여행', '공예체험', '공예품', '목포국가무형문화재전수교육관', '무형문화재']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=f85122f7-042c-4d96-a117-dbbba268ab5f&thumb
해양에너지공원,전남 진도군,061-542-0881,"['교육여행', '교육체험', '문화시설', '바다풍경', '산책길', '산책하기', '산책하기좋은곳']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=70d79425-f9b2-46d6-a550-0e4969b46981&thumb
순천시립 그림책 도서관,전남 순천시,061-749-8892,"['도서관', '문화시설', '문화행사', '복합문화공간', '순천그림책도서관', '아이와함께']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=a54075e4-d541-4ea7-8482-ac03159fe61e&thumb
대나무 건강나라,전남 담양군,061-383-8000,"['대나무건강나라', '문화시설', '전라권', '체험']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=a56d083d-1330-40f8-a7a2-68371ae413f1&thumb
진도문화원,전남 진도군,061-542-1109,"['문화시설', '문화원', '전라권', '진도문화원']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=7371ddef-1c6c-4cf0-a1fc-35e3c0c33abb&thumb
한국민화뮤지엄,전남 강진군,061-433-9770,"['문화시설', '미술관', '박물관', '아이와함께', '열린문화공간', '전라권', '전시/공연']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=b910c1f0-2660-4407-9a16-1a1f9d185799&thumb
"목포문화원 (구, 호남은행)",전남 목포시,061-244-0044,"['목포문화원', '문화공간', '문화시설', '친구와 함께']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=843a62ef-70f9-46dc-90ee-90a0dc26c4d4&thumb
천관문학관,전남 장흥군,061-860-0457,"['문화시설', '사계절', '실내여행지', '아이와함께', '전라권', '전시관', '천관문학관']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=12ebfb85-333d-4e42-bff0-a15c2a0e5d5d&thumb
승달문화예술회관,전남 무안군,061-450-4081,"['가족여행', '데이트코스', '문화시설', '사계절', '상설공연', '승달문화예술회관']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=e3597f1e-fab9-4b52-8f8a-e077c8c9043b&thumb
장성문화예술회관,전남 장성군,061-392-7552,"['가족과함께', '대극장', '문화공간', '문화시설', '복합문화공간', '소극장', '열린문화공간']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=0c8f766f-5557-4d7b-ac83-500be7c188aa&thumb
소전미술관(진도군),전남 진도군,061-540-6283,"['문화시설', '문화예술', '소전미술관', '실내데이트', '진도군']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=3788d956-550f-434a-898b-a8e89d679c33&thumb
남포미술관,전남 고흥군,061-832-0003,"['남포미술관', '문화시설', '문화예술', '실내데이트', '전시관']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=d8512752-88d5-4d4d-ba0d-c2694e0cf350&thumb
도화헌미술관,전남 고흥군,061-832-1333,"['문화시설', '미술관', '음악여행', '천연염색']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=4287a4b3-7030-45d4-bfb0-c6a2cafe3c2b&thumb
강진군도서관,전남 강진군,061-430-3842,"['강진군도서관', '도서관', '문화시설', '사계절', '실내여행지', '아이와함께', '전라권']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=6fcdc1d5-f42d-4d78-9d56-9c1154c77152&thumb
고흥문화원,전남 고흥군,061-835-5245,"['고흥문화원', '문화시설', '복합문화공간', '열린문화공간']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=280e5fff-9806-40bb-bdb8-38ab7cc3075f&thumb
완도어촌민속전시관,전남 완도군,061-550-6911,"['기차여행', '단체관람', '문화시설', '아이와함께', '완도어촌민속전시관', '전시관']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=adccd56a-7911-4b3d-a02b-32884d674eea&thumb
진도무형문화재전수관,전남 진도군,061-540-3079,"['교과서속여행', '무형문화재', '문화시설', '사계절', '아이와함께', '이색체험']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=6e2ceed6-0dd2-41f0-ac9f-0ec07eb3dd7a&thumb
정남진물과학관,전남 장흥군,061-863-0051,"['무장애', '문화시설', '사계절', '아이와함께', '전라권', '전시관', '정남진물과학관']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=21fdca9a-7bbd-4c07-b57f-6e3a58bdb8e5&thumb
목포시립도서관,전남 목포시,061-278-3320,"['독서여행', '목포시립도서관', '문화시설', '아이와 함께', '힐링']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=43b26e7c-b8a4-4783-874c-bc65bf705b9e&thumb
나절로미술관,전남 진도군,,"['남녀노소', '문화시설', '문화예술', '미술관', '복합문화공간', '산책하기', '산책하기좋은곳']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=871023a6-a773-4354-b427-30cde533c38c&thumb
광양시문화예술회관,전남 광양시,061-797-2529,"['광양시문화예술회관', '문화시설', '복합문화공간', '열린문화공간', '친구와 함께']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=63f89f2f-2107-4e3a-a403-7efe139de321&thumb
담양문화원,전남 담양군,061-383-6066,"['담양군', '문화시설', '문화예술', '문화원', '전라남도', '지역문화', '향토문화']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=ace4fbf7-4309-4726-8f48-109b175a971f&thumb
함평군립미술관,전남 함평군,061-320-2276,"['걷기길', '데이트코스', '문화공간', '문화시설', '문화예술', '미술관', '복합문화공간']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=7dcd09cd-a9a4-46ad-b20f-b44db8951863&thumb
고흥분청문화박물관,전남 고흥군,061-830-5990,"['가족과함께', '고흥가볼만한곳', '문화시설', '미세먼지_피하는_실내여행', '분청사기']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=e583678d-33a9-409b-9829-35bbceaf6c1d&thumb
아트센터 대담,전남 담양군,061-381-0081,"['가족과함께', '대담미술관', '데이트장소추천', '문화시설', '복합문화공간', '분위기좋은카페']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=8ddeb77c-0f2f-4efc-b0e1-5c713944db38&thumb
곡성문화원,전남 곡성군,061-362-0890,"['곡성문화원', '문화강좌', '문화시설', '열린문화공간']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=30cca68e-1523-4820-a9f9-8a9069d0edf0&thumb
장성문화원,전남 장성군,061-392-1796,"['문화공간', '문화시설', '문화활동', '문화활동', '복합문화공간', '장성문화원']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=47fc662e-84fb-4e53-8e82-2f45d9cf2b91&thumb
영광군립도서관,전남 영광군,061-350-5745,"['군립도서관', '독서', '독서회', '문화시설', '복합문화공간', '열린문화공간', '영광군']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=663c59d5-b9d4-43d4-b565-d96a2ff99abc&thumb
한국압화박물관,전남 구례군,061-781-7117,"['가족과함께', '남녀노소', '무더위_피해_실내여행', '문화시설', '박물관', '실내관광지']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=5d3f895c-bf6a-49ac-ae15-5afbec62d410&thumb
강강술래 전수관,전남 해남군,061-533-8810,"['강강술래전수관', '문화시설', '문화행사', '사계절', '상설공연', '아이와함께']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=3a44076f-cf64-4876-a968-f49f560d9d54&thumb
순천만문학관,전남 순천시,1577-2013,"['가족과함께', '남녀노소', '문학', '문학관', '문학기행', '문화시설', '소설', '소설가']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=21f5aeb3-64c5-46c5-8754-b15b1683a897&thumb
신안문화원,전남 목포시,061-242-8131,"['문화시설', '복합문화공간', '신안문화원', '열린문화공간', '친구와 함께']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=27cdc648-665e-449f-86ab-cf4a32b10d43&thumb
방촌유물전시관,전남 장흥군,061-860-0529,"['교과서속여행', '문화시설', '민속문화재', '방촌유물전시관', '아이와함께', '역사공부']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=ffaf3da6-0832-45c9-8e07-ee4827891167&thumb
광양문화원,전남 광양시,061-761-3322,"['광양문화원', '광양시', '문화시설', '전라남도', '지역교육', '푸른예술제']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=cf595837-6d22-4322-bf77-6304a8d6655f&thumb
한천농악전수회관,전남 화순군,061-370-1225,"['문화시설', '아이와 함께', '이색체험', '한천농악전수회관']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=26fdb7f4-c137-41ed-806a-9d422dc3788e&thumb
장흥문화원,전남 장흥군,061-863-6362,"['무장애', '문화시설', '문화예술공간', '문화원', '장흥', '전라남도']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=6582ed33-c3ad-46d7-ad09-9cdd3b901180&thumb
우도농악전수관,전남 영광군,061-351-2666,"['문화시설', '아이와 함께', '우도농악전수관', '이색체험여행', '전통문화']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=8a534180-9385-46cc-b2c5-623e0aa72846&thumb
함평문화원,전남 함평군,061-322-0505,"['가족여행', '공원', '기차여행', '문화강좌', '문화공간', '문화시설', '복합문화공간']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=da2cb8b7-ecb9-4dec-97e2-4d2f6775c024&thumb
영암문화원,전남 영암군,061-473-2632,"['공연장', '도서관', '무장애', '문화시설', '문화원', '영암군', '전라남도', '전시실']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=189bc4b5-a5be-426b-9eb1-444e594b31da&thumb
완도문화원,전남 완도군,061-552-4834,"['문화시설', '복합문화공간', '열린문화공간', '완도문화원']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=9bc6e390-5d34-4e2e-8a29-064895f9f142&thumb
무안문화원,전남 무안군,061-452-8648,"['무안군', '문화시설', '문화원', '문화행사', '전국문화원', '전라남도', '지역문화']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=d0eb940f-264c-4e14-b885-abd35e8cba49&thumb
고산유물전시관,전남 해남군,061-530-5548,"['가족과함께', '남녀노소', '무더위_피해_실내여행', '문화시설', '아이와함께']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=4dc0fe52-9ce7-402b-b3b9-f81ac1226e83&thumb
해남문화원,전남 해남군,061-533-5345,"['문화시설', '복합문화공간', '열린문화공간', '해남문화원']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=95b95917-fe3b-4a6e-b8ef-d51135a91a3c&thumb
영광문화원,전남 영광군,061-351-3255,"['문화시설', '영광군', '전라남도', '지역문화', '친구와 함께', '향토문화']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=24a51187-0b8e-4a0e-9431-0cb8f9fa2699&thumb
